S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,443.00,444.00,435.00,440.00,440.75,"16,054.00",443.00,"7,075,869.00",89,-3.00,9.00,0.00,2.07,-0.17,0.00,0.00
2,BOKL,-,478.00,480.00,463.00,465.00,466.94,"18,926.00",478.00,"8,837,314.00",138,-13.00,17.00,0.00,3.67,-0.42,0.00,0.00
3,CBL,-,250.00,250.00,244.00,244.00,245.23,"24,252.00",250.00,"5,947,362.00",64,-6.00,6.00,0.00,2.46,-0.50,0.00,0.00
4,CCBL,-,255.00,255.00,250.00,253.00,254.03,"12,875.00",255.00,"3,270,657.00",82,-2.00,5.00,0.00,2.00,-0.41,0.00,0.00
5,CZBIL,-,380.00,382.00,371.00,375.00,375.66,"20,236.00",380.00,"7,601,875.00",145,-5.00,11.00,0.00,2.96,-0.18,0.00,0.00
6,EBL,-,"1,374.00","1,370.00","1,334.00","1,340.00","1,345.25","9,838.00","1,374.00","13,234,617.00",126,-34.00,36.00,0.00,2.70,-0.39,0.00,0.00
7,GBIME,-,387.00,391.00,384.00,385.00,386.90,"22,798.00",387.00,"8,820,530.00",114,-2.00,7.00,0.00,1.82,-0.49,0.00,0.00
8,HBL,-,925.00,925.00,901.00,902.00,908.87,"3,812.00",925.00,"3,464,597.00",31,-23.00,24.00,0.00,2.66,-0.76,0.00,0.00
9,KBL,-,312.00,319.00,311.00,312.00,313.63,"10,860.00",312.00,"3,406,039.00",62,0.00,8.00,0.00,2.57,-0.52,0.00,0.00
10,LBL,-,335.00,355.00,341.00,355.00,348.72,"50,249.00",335.00,"17,522,818.00",187,20.00,14.00,0.00,4.11,1.77,0.00,0.00
11,MBL,-,340.00,345.00,335.00,337.00,338.74,"11,779.00",340.00,"3,990,076.00",64,-3.00,10.00,0.00,2.99,-0.52,0.00,0.00
12,NABIL,-,"1,737.00","1,760.00","1,732.00","1,735.00","1,742.39","5,888.00","1,737.00","10,259,197.00",66,-2.00,28.00,0.00,1.62,-0.43,0.00,0.00
13,NBB,-,362.00,372.00,353.00,355.00,358.44,"33,084.00",362.00,"11,858,772.00",163,-7.00,19.00,0.00,5.38,-0.97,0.00,0.00
14,NBL,-,355.00,360.00,350.00,351.00,353.93,"90,120.00",355.00,"31,895,914.00",129,-4.00,10.00,0.00,2.86,-0.83,0.00,0.00
15,NCCB,-,366.00,380.00,362.00,364.00,368.83,"88,443.00",366.00,"32,620,436.00",203,-2.00,18.00,0.00,4.97,-1.33,0.00,0.00
16,NIB,-,770.00,775.00,766.00,766.00,768.99,"26,910.00",770.00,"20,693,480.00",203,-4.00,9.00,0.00,1.17,-0.39,0.00,0.00
17,NICA,-,462.00,465.00,456.00,456.00,460.09,"18,074.00",462.00,"8,315,734.00",133,-6.00,9.00,0.00,1.97,-0.90,0.00,0.00
18,NMB,-,531.00,531.00,523.00,525.00,525.76,"5,409.00",531.00,"2,843,835.00",50,-6.00,8.00,0.00,1.53,-0.14,0.00,0.00
19,PCBL,-,454.00,454.00,437.00,450.00,445.96,"23,960.00",454.00,"10,685,140.00",132,-4.00,17.00,0.00,3.89,0.90,0.00,0.00
20,PRVU,-,395.00,400.00,390.00,392.00,392.17,"20,905.00",395.00,"8,198,329.00",132,-3.00,10.00,0.00,2.56,-0.04,0.00,0.00
21,SANIMA,-,414.00,419.00,408.00,414.00,412.51,"21,694.00",414.00,"8,949,077.00",120,0.00,11.00,0.00,2.70,0.36,0.00,0.00
22,SBI,-,915.00,915.00,900.00,909.00,907.73,"5,742.00",915.00,"5,212,177.00",50,-6.00,15.00,0.00,1.67,0.14,0.00,0.00
23,SBL,-,447.00,448.00,439.00,448.00,443.61,"8,589.00",447.00,"3,810,134.00",58,1.00,9.00,0.00,2.05,0.98,0.00,0.00
24,SCB,-,"2,286.00","2,290.00","2,272.00","2,275.00","2,280.23","7,773.00","2,286.00","17,724,248.00",185,-11.00,18.00,0.00,0.79,-0.23,0.00,0.00
25,SRBL,-,367.00,377.00,353.00,360.00,355.90,"32,295.00",367.00,"11,493,880.00",103,-7.00,24.00,0.00,6.80,1.14,0.00,0.00
