S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,111.00,113.00,111.00,111.00,112.04,"3,946.00",111.00,"442,100.00",35,0.00,2.00,0.00,1.80,-0.93,0.00,0.00
2,CZBIL,-,170.00,173.00,170.00,170.00,170.37,328.00,170.00,"55,880.00",4,0.00,3.00,0.00,1.76,-0.22,0.00,0.00
3,EBL,-,687.00,682.00,670.00,680.00,670.33,"2,007.00",687.00,"1,345,346.00",21,-7.00,12.00,0.00,1.79,1.42,0.00,0.00
4,HBL,-,465.00,473.00,465.00,473.00,465.74,163.00,465.00,"75,915.00",3,8.00,8.00,0.00,1.72,1.54,0.00,0.00
5,KBL,-,195.00,195.00,180.00,184.00,184.48,"6,590.00",195.00,"1,215,748.00",36,-11.00,15.00,0.00,8.33,-0.26,0.00,0.00
6,LBL,-,231.00,230.00,230.00,230.00,230.00,"1,607.00",231.00,"369,610.00",4,-1.00,0.00,0.00,0.00,0.00,0.00,0.00
7,NABIL,-,832.00,850.00,833.00,850.00,836.56,382.00,832.00,"319,566.00",5,18.00,17.00,0.00,2.04,1.58,0.00,0.00
8,NBB,-,112.00,117.00,113.00,117.00,114.40,300.00,112.00,"34,320.00",9,5.00,4.00,0.00,3.54,2.22,0.00,0.00
9,NIB,-,383.00,384.00,384.00,384.00,384.00,280.00,383.00,"107,520.00",2,1.00,0.00,0.00,0.00,0.00,0.00,0.00
10,NMB,-,156.00,158.00,152.00,155.00,153.79,725.00,156.00,"111,498.00",8,-1.00,6.00,0.00,3.95,0.78,0.00,0.00
11,PCBL,-,184.00,186.00,179.00,182.00,181.16,"3,895.00",184.00,"705,613.00",40,-2.00,7.00,0.00,3.91,0.46,0.00,0.00
12,SBL,-,214.00,216.00,211.00,212.00,211.96,"1,523.00",214.00,"322,819.00",9,-2.00,5.00,0.00,2.37,0.02,0.00,0.00
13,SCB,-,"1,325.00","1,325.00","1,310.00","1,325.00","1,312.17",643.00,"1,325.00","843,723.00",5,0.00,15.00,0.00,1.15,0.97,0.00,0.00
14,SRBL,-,127.00,129.00,129.00,129.00,129.00,80.00,127.00,"10,320.00",2,2.00,0.00,0.00,0.00,0.00,0.00,0.00
