S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,250.00,255.00,250.00,250.00,251.92,"2,021.00",250.00,"509,122.00",33,0.00,5.00,0.00,2.00,-0.77,0.00,0.00
2,CBL,-,171.00,174.00,166.00,168.00,169.32,"130,359.00",171.00,"22,072,090.00",470,-3.00,8.00,0.00,4.82,-0.78,0.00,0.00
3,CZBIL,-,287.00,292.00,285.00,286.00,285.97,"4,700.00",287.00,"1,344,068.00",24,-1.00,7.00,0.00,2.46,0.01,0.00,0.00
4,EBL,-,"1,590.00","1,605.00","1,590.00","1,591.00","1,597.30","7,242.00","1,590.00","11,567,620.00",50,1.00,15.00,0.00,0.94,-0.40,0.00,0.00
5,GBIME,-,499.00,501.00,482.00,482.00,494.87,"27,727.00",499.00,"13,721,203.00",97,-17.00,19.00,0.00,3.94,-2.67,0.00,0.00
6,HBL,-,820.00,836.00,820.00,836.00,822.36,210.00,820.00,"172,696.00",2,16.00,16.00,0.00,1.95,1.63,0.00,0.00
7,KBL,-,289.00,285.00,281.00,282.00,282.62,"5,880.00",289.00,"1,661,818.00",18,-7.00,4.00,0.00,1.42,-0.22,0.00,0.00
8,LBL,-,344.00,352.00,346.00,350.00,348.81,"2,670.00",344.00,"931,320.00",8,6.00,6.00,0.00,1.73,0.34,0.00,0.00
9,MBL,-,237.00,238.00,232.00,232.00,234.99,"7,602.00",237.00,"1,786,421.00",17,-5.00,6.00,0.00,2.59,-1.29,0.00,0.00
10,NABIL,-,"1,887.00","1,886.00","1,875.00","1,880.00","1,879.27","2,969.00","1,887.00","5,579,559.00",22,-7.00,11.00,0.00,0.59,0.04,0.00,0.00
11,NBB,-,354.00,361.00,345.00,350.00,353.58,"87,863.00",354.00,"31,066,972.00",191,-4.00,16.00,0.00,4.64,-1.02,0.00,0.00
12,NBL,-,680.00,683.00,667.00,683.00,678.57,"1,069.00",680.00,"725,390.00",12,3.00,16.00,0.00,2.40,0.65,0.00,0.00
13,NCCB,-,240.00,252.00,240.00,243.00,243.73,"38,510.00",240.00,"9,386,230.00",120,3.00,12.00,0.00,5.00,-0.30,0.00,0.00
14,NIB,-,803.00,813.00,800.00,810.00,804.76,"6,680.00",803.00,"5,375,764.00",31,7.00,13.00,0.00,1.63,0.65,0.00,0.00
15,NMB,-,285.00,285.00,280.00,280.00,283.33,"3,799.00",285.00,"1,076,388.00",9,-5.00,5.00,0.00,1.79,-1.19,0.00,0.00
16,PCBL,-,335.00,338.00,329.00,333.00,331.88,"7,891.00",335.00,"2,618,864.00",38,-2.00,9.00,0.00,2.74,0.34,0.00,0.00
17,SANIMA,-,285.00,289.00,283.00,284.00,285.31,"5,563.00",285.00,"1,587,154.00",18,-1.00,6.00,0.00,2.12,-0.46,0.00,0.00
18,SBI,-,862.00,875.00,857.00,875.00,863.91,"4,577.00",862.00,"3,954,103.00",21,13.00,18.00,0.00,2.10,1.27,0.00,0.00
19,SBL,-,315.00,318.00,314.00,318.00,316.68,501.00,315.00,"158,658.00",5,3.00,4.00,0.00,1.27,0.41,0.00,0.00
20,SCB,-,"1,925.00","1,941.00","1,911.00","1,930.00","1,928.93",843.00,"1,925.00","1,626,089.00",12,5.00,30.00,0.00,1.57,0.06,0.00,0.00
21,SRBL,-,232.00,238.00,233.00,236.00,236.00,"5,302.00",232.00,"1,251,284.00",39,4.00,5.00,0.00,2.15,-0.00,0.00,0.00
