S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,515.00,518.00,504.00,509.00,509.04,"14,908.00",515.00,"7,588,708.00",91,-6.00,14.00,0.00,2.78,-0.01,0.00,0.00
2,CZBIL,-,469.00,485.00,470.00,480.00,475.04,"5,376.00",469.00,"2,553,791.00",41,11.00,15.00,0.00,3.19,1.03,0.00,0.00
3,EBL,-,"2,090.00","2,125.00","2,085.00","2,120.00","2,104.80","3,227.00","2,090.00","6,792,180.00",23,30.00,40.00,0.00,1.92,0.72,0.00,0.00
4,HBL,-,888.00,899.00,890.00,890.00,892.75,435.00,888.00,"388,347.00",3,2.00,9.00,0.00,1.01,-0.31,0.00,0.00
5,KBL,-,538.00,540.00,521.00,530.00,526.58,"10,250.00",538.00,"5,397,401.00",35,-8.00,19.00,0.00,3.65,0.65,0.00,0.00
6,LBL,-,493.00,505.00,490.00,505.00,495.74,"1,520.00",493.00,"753,528.00",9,12.00,15.00,0.00,3.06,1.83,0.00,0.00
7,MBL,-,471.00,476.00,468.00,470.00,470.01,"20,423.00",471.00,"9,599,070.00",29,-1.00,8.00,0.00,1.71,-0.00,0.00,0.00
8,MEGA,-,437.00,440.00,430.00,434.00,436.21,"7,254.00",437.00,"3,164,241.00",58,-3.00,10.00,0.00,2.33,-0.51,0.00,0.00
9,NABIL,-,"2,102.00","2,103.00","2,089.00","2,095.00","2,093.13",902.00,"2,102.00","1,888,004.00",9,-7.00,14.00,0.00,0.67,0.09,0.00,0.00
10,NBB,-,634.00,622.00,610.00,614.00,614.63,"12,858.00",634.00,"7,902,944.00",42,-20.00,12.00,0.00,1.97,-0.10,0.00,0.00
11,NBL,-,329.00,336.00,325.00,335.00,329.55,"19,002.00",329.00,"6,262,060.00",24,6.00,11.00,0.00,3.38,1.63,0.00,0.00
12,NCCB,-,421.00,430.00,420.00,426.00,427.22,"11,762.00",421.00,"5,024,934.00",28,5.00,10.00,0.00,2.38,-0.29,0.00,0.00
13,NIB,-,935.00,941.00,922.00,941.00,932.35,"4,957.00",935.00,"4,621,668.00",22,6.00,19.00,0.00,2.06,0.92,0.00,0.00
14,NICA,-,800.00,809.00,799.00,808.00,802.95,"5,315.00",800.00,"4,267,688.00",40,8.00,10.00,0.00,1.25,0.62,0.00,0.00
15,NMB,-,401.00,406.00,400.00,405.00,403.62,"4,200.00",401.00,"1,695,200.00",16,4.00,6.00,0.00,1.50,0.34,0.00,0.00
16,PCBL,-,499.00,515.00,498.00,505.00,507.17,"10,242.00",499.00,"5,194,465.00",54,6.00,17.00,0.00,3.41,-0.43,0.00,0.00
17,SANIMA,-,503.00,510.00,499.00,503.00,501.27,"9,019.00",503.00,"4,520,931.00",23,0.00,11.00,0.00,2.20,0.34,0.00,0.00
18,SBI,-,"1,035.00","1,042.00","1,020.00","1,032.00","1,031.08","2,929.00","1,035.00","3,020,033.00",11,-3.00,22.00,0.00,2.16,0.09,0.00,0.00
19,SBL,-,577.00,592.00,580.00,580.00,585.91,"2,363.00",577.00,"1,384,504.00",8,3.00,12.00,0.00,2.07,-1.02,0.00,0.00
20,SCB,-,"1,940.00","1,958.00","1,930.00","1,950.00","1,942.14","1,134.00","1,940.00","2,202,384.00",13,10.00,28.00,0.00,1.45,0.40,0.00,0.00
21,SRBL,-,460.00,460.00,451.00,451.00,455.76,"6,135.00",460.00,"2,796,086.00",37,-9.00,9.00,0.00,2.00,-1.06,0.00,0.00
