S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,46.95,410.00,415.00,406.00,415.00,410.39,"20,840.00",410.00,"8,552,541.00",146,5.00,9.00,1.22,2.22,1.11,475.00,313.00
2,BOKL,57.04,226.00,230.00,225.00,228.00,226.59,"42,580.00",226.00,"9,648,141.00",103,2.00,5.00,0.88,2.22,0.62,296.00,196.00
3,CBL,56.62,144.00,146.00,144.00,146.00,144.97,"62,155.00",144.00,"9,010,627.00",118,2.00,2.00,1.39,1.39,0.71,167.00,125.00
4,CCBL,46.57,174.00,175.00,172.00,174.00,173.65,"15,758.00",173.00,"2,736,401.00",98,1.00,3.00,0.58,1.74,0.20,210.00,136.00
5,CZBIL,39.60,192.00,195.00,191.00,195.00,192.89,"19,727.00",194.00,"3,805,181.00",118,1.00,4.00,0.52,2.09,1.08,240.00,164.00
6,EBL,45.81,720.00,720.00,707.00,713.00,711.34,"10,939.00",712.00,"7,781,364.00",94,1.00,13.00,0.14,1.84,0.23,932.00,517.00
7,GBIME,50.09,252.00,254.00,250.00,253.00,250.70,"156,576.00",252.00,"39,253,718.00",326,1.00,4.00,0.40,1.60,0.91,331.00,144.48
8,HBL,47.50,550.00,550.00,534.00,550.00,537.87,"5,739.00",542.00,"3,086,862.00",48,8.00,16.00,1.48,3.00,2.20,735.00,452.00
9,KBL,51.82,184.00,188.00,181.00,186.00,183.23,"195,860.00",184.00,"35,886,907.00",358,2.00,7.00,1.09,3.87,1.49,240.00,153.00
10,LBL,54.23,225.00,234.00,224.00,234.00,226.63,"10,573.00",226.00,"2,396,167.00",68,8.00,10.00,3.54,4.46,3.15,270.00,184.00
11,MBL,48.06,226.00,227.00,223.00,227.00,224.91,"27,118.00",222.00,"6,098,997.00",63,5.00,4.00,2.25,1.79,0.92,295.00,199.00
12,MEGA,47.09,215.00,222.00,215.00,222.00,218.04,"51,638.00",217.00,"11,258,897.00",188,5.00,7.00,2.30,3.26,1.79,279.00,177.00
13,NABIL,46.87,822.00,824.00,815.00,822.00,820.01,"16,623.00",822.00,"13,631,013.00",155,0.00,9.00,0.00,1.10,0.24,"1,000.00",594.00
14,NBB,47.28,199.00,199.00,195.00,198.00,196.96,"20,858.00",197.00,"4,108,210.00",90,1.00,4.00,0.51,2.05,0.52,270.00,169.00
15,NBL,63.45,286.00,290.00,281.00,283.00,285.27,"273,572.00",285.00,"78,042,642.00",811,-2.00,9.00,-0.70,3.20,-0.80,332.00,214.00
16,NCCB,48.01,189.00,194.00,189.00,193.00,190.74,"20,329.00",192.00,"3,877,483.00",106,1.00,5.00,0.52,2.65,1.17,242.00,163.00
17,NIB,46.64,417.00,417.00,408.00,415.00,411.38,"57,685.00",417.00,"23,730,311.00",437,-2.00,9.00,-0.48,2.21,0.87,532.00,335.00
18,NICA,48.17,569.00,569.00,562.00,566.00,565.30,"37,723.00",566.00,"21,324,794.00",186,0.00,7.00,0.00,1.25,0.12,680.00,372.00
19,NMB,45.58,412.00,414.00,408.00,411.00,410.36,"92,115.00",410.00,"37,800,581.00",378,1.00,6.00,0.24,1.47,0.16,517.00,321.00
20,PCBL,57.85,270.00,276.00,269.00,275.00,272.90,"64,669.00",270.00,"17,647,898.00",220,5.00,7.00,1.85,2.60,0.77,352.00,219.19
21,PRVU,47.13,226.00,227.00,223.00,227.00,224.86,"50,775.00",226.00,"11,417,307.00",186,1.00,4.00,0.44,1.79,0.94,292.00,195.00
22,SANIMA,43.54,343.00,343.00,335.00,338.00,336.51,"12,060.00",337.00,"4,058,345.00",78,1.00,8.00,0.30,2.39,0.44,437.00,287.00
23,SBI,46.83,415.00,415.00,410.00,412.00,412.38,"16,896.00",415.00,"6,967,561.00",82,-3.00,5.00,-0.72,1.22,-0.09,583.00,344.00
24,SBL,50.62,293.00,297.00,291.00,296.00,293.61,"26,432.00",293.00,"7,760,716.00",93,3.00,6.00,1.02,2.06,0.81,393.00,252.00
25,SCB,43.52,642.00,642.00,636.00,640.00,638.53,"6,519.00",641.00,"4,162,597.00",98,-1.00,6.00,-0.16,0.94,0.23,850.00,505.00
26,SRBL,43.49,226.00,228.00,223.00,228.00,225.69,"11,675.00",225.00,"2,634,988.00",62,3.00,5.00,1.33,2.24,1.01,316.00,201.00
