S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,669.00,675.00,661.00,670.00,667.29,"1,206.00",669.00,"804,747.00",19,1.00,14.00,0.00,2.12,0.41,0.00,0.00
2,BOKL,-,752.00,753.00,715.00,740.00,742.32,"51,936.00",752.00,"38,553,104.00",246,-12.00,38.00,0.00,5.31,-0.31,0.00,0.00
3,CCBL,-,461.00,465.00,452.00,456.00,457.10,"15,033.00",461.00,"6,871,535.00",49,-6.00,13.00,0.00,2.88,-0.24,0.00,0.00
4,CZBIL,-,581.00,581.00,566.00,568.00,570.77,"25,055.00",581.00,"14,300,681.00",122,-13.00,15.00,0.00,2.65,-0.49,0.00,0.00
5,EBL,-,"3,649.00","3,660.00","3,600.00","3,640.00","3,623.06","6,897.00","3,649.00","24,988,220.00",63,-9.00,60.00,0.00,1.67,0.47,0.00,0.00
6,GBIME,-,512.00,515.00,504.00,515.00,508.11,"24,871.00",512.00,"12,637,089.00",80,3.00,11.00,0.00,2.18,1.34,0.00,0.00
7,HBL,-,"1,608.00","1,610.00","1,600.00","1,600.00","1,603.17","1,328.00","1,608.00","2,129,009.00",13,-8.00,10.00,0.00,0.63,-0.20,0.00,0.00
8,KBL,-,610.00,611.00,602.00,610.00,607.82,"78,851.00",610.00,"47,926,828.00",306,0.00,9.00,0.00,1.50,0.36,0.00,0.00
9,LBL,-,876.00,879.00,868.00,875.00,871.58,"6,387.00",876.00,"5,566,781.00",34,-1.00,11.00,0.00,1.27,0.39,0.00,0.00
10,MBL,-,830.00,840.00,817.00,840.00,822.72,"19,200.00",830.00,"15,796,280.00",76,10.00,23.00,0.00,2.82,2.06,0.00,0.00
11,MEGA,-,504.00,505.00,495.00,504.00,500.92,"14,250.00",504.00,"7,138,073.00",50,0.00,10.00,0.00,2.02,0.61,0.00,0.00
12,NABIL,-,"1,774.00","1,800.00","1,746.00","1,789.00","1,766.16","4,476.00","1,774.00","7,905,350.00",36,15.00,54.00,0.00,3.09,1.28,0.00,0.00
13,NBB,-,899.00,890.00,880.00,882.00,884.66,"11,426.00",899.00,"10,108,151.00",67,-18.00,10.00,0.00,1.14,-0.30,0.00,0.00
14,NBL,-,530.00,536.00,522.00,530.00,528.00,"37,814.00",530.00,"19,965,800.00",59,0.00,14.00,0.00,2.68,0.38,0.00,0.00
15,NIB,-,803.00,801.00,790.00,794.00,794.86,"19,662.00",803.00,"15,628,497.00",115,-9.00,11.00,0.00,1.39,-0.11,0.00,0.00
16,NICA,-,651.00,655.00,644.00,646.00,647.46,"6,085.00",651.00,"3,939,778.00",52,-5.00,11.00,0.00,1.71,-0.23,0.00,0.00
17,NMB,-,814.00,810.00,803.00,804.00,805.34,"9,737.00",814.00,"7,841,620.00",54,-10.00,7.00,0.00,0.87,-0.17,0.00,0.00
18,PCBL,-,653.00,650.00,643.00,647.00,644.88,"7,404.00",653.00,"4,774,724.00",37,-6.00,7.00,0.00,1.09,0.33,0.00,0.00
19,SANIMA,-,642.00,647.00,635.00,639.00,637.89,"26,794.00",642.00,"17,091,620.00",123,-3.00,12.00,0.00,1.89,0.17,0.00,0.00
20,SBI,-,"1,883.00","1,900.00","1,875.00","1,881.00","1,879.97","1,940.00","1,883.00","3,647,148.00",16,-2.00,25.00,0.00,1.33,0.05,0.00,0.00
21,SBL,-,"1,082.00","1,085.00","1,078.00","1,080.00","1,081.20","8,731.00","1,082.00","9,439,926.00",35,-2.00,7.00,0.00,0.65,-0.11,0.00,0.00
22,SCB,-,"3,650.00","3,700.00","3,630.00","3,700.00","3,667.02","2,637.00","3,650.00","9,669,926.00",26,50.00,70.00,0.00,1.93,0.89,0.00,0.00
23,SRBL,-,628.00,630.00,613.00,630.00,618.18,"6,863.00",628.00,"4,242,589.00",29,2.00,17.00,0.00,2.77,1.88,0.00,0.00
