S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,39.93,405.00,410.00,405.00,406.00,405.90,"9,668.00",407.00,"3,924,288.00",60,-1.00,5.00,-0.25,1.23,0.02,451.00,290.00
2,BOKL,44.23,220.00,220.00,215.00,217.00,215.87,"5,157.00",216.00,"1,113,238.00",30,1.00,5.00,0.46,2.33,0.52,345.00,210.00
3,CBL,41.76,136.00,137.00,135.00,136.00,135.61,"38,029.00",137.00,"5,156,947.00",83,-1.00,2.00,-0.73,1.48,0.29,175.00,134.00
4,CCBL,38.43,165.00,166.00,163.00,165.00,164.28,"17,790.00",166.00,"2,922,547.00",73,-1.00,3.00,-0.60,1.84,0.44,186.00,150.00
5,CZBIL,35.66,187.00,187.00,186.00,186.00,186.20,"3,913.00",185.00,"728,588.00",24,1.00,1.00,0.54,0.54,-0.11,243.00,178.00
6,EBL,50.93,570.00,575.00,570.00,570.00,572.19,"6,042.00",573.00,"3,457,182.00",45,-3.00,5.00,-0.52,0.88,-0.38,707.00,501.00
7,HBL,41.67,492.00,496.00,490.00,491.00,490.69,"3,330.00",500.00,"1,633,990.00",16,-9.00,6.00,-1.80,1.22,0.06,644.00,418.00
8,KBL,44.90,180.00,181.00,179.00,179.00,179.88,"4,382.00",181.00,"788,229.00",36,-2.00,2.00,-1.10,1.12,-0.49,269.00,174.00
9,LBL,44.57,191.00,193.00,191.00,192.00,192.47,"5,202.00",192.00,"1,001,234.00",16,0.00,2.00,0.00,1.05,-0.25,245.00,182.00
10,MBL,31.72,220.00,221.00,218.00,218.00,218.44,"3,062.00",220.00,"668,872.00",22,-2.00,3.00,-0.91,1.38,-0.20,295.00,203.00
11,MEGA,37.42,185.00,186.00,184.00,184.00,184.72,"10,238.00",185.00,"1,891,114.00",49,-1.00,2.00,-0.54,1.09,-0.39,222.00,155.00
12,NABIL,44.25,748.00,750.00,742.00,748.00,745.89,"15,298.00",743.00,"11,410,627.00",121,5.00,8.00,0.67,1.08,0.28,900.00,678.00
13,NBB,41.99,190.00,190.00,188.00,188.00,188.68,"9,579.00",190.00,"1,807,385.00",37,-2.00,2.00,-1.05,1.06,-0.36,242.00,178.00
14,NBL,55.94,317.00,317.00,312.00,315.00,313.70,"51,679.00",313.00,"16,211,446.00",101,2.00,5.00,0.64,1.60,0.41,355.00,281.00
15,NCCB,48.01,200.00,201.00,199.00,201.00,200.05,"22,916.00",201.00,"4,584,266.00",44,0.00,2.00,0.00,1.01,0.47,276.00,191.00
16,NIB,39.30,430.00,431.00,425.00,428.00,427.21,"7,505.00",429.00,"3,206,222.00",66,-1.00,6.00,-0.23,1.41,0.18,684.00,411.00
17,NICA,47.49,420.00,420.00,414.00,416.00,414.64,"17,181.00",414.00,"7,123,940.00",43,2.00,6.00,0.48,1.45,0.33,515.00,368.00
18,NMB,49.73,401.00,403.00,399.00,400.00,400.35,"122,451.00",401.00,"49,023,236.00",479,-1.00,4.00,-0.25,1.00,-0.09,407.00,300.00
19,PCBL,36.63,278.00,279.00,276.00,279.00,277.61,"11,009.00",276.00,"3,056,184.00",42,3.00,3.00,1.09,1.09,0.50,397.00,256.00
20,PRVU,54.82,227.00,228.00,226.00,227.00,226.98,"23,461.00",226.00,"5,325,109.00",64,1.00,2.00,0.44,0.88,0.01,304.00,205.00
21,SANIMA,45.97,316.00,316.00,313.00,314.00,314.04,"14,891.00",314.00,"4,676,421.00",32,0.00,3.00,0.00,0.96,-0.01,371.00,286.00
22,SBI,46.76,349.00,349.00,346.00,348.00,346.75,"3,594.00",350.00,"1,246,227.00",29,-2.00,3.00,-0.57,0.87,0.36,530.00,344.00
23,SBL,37.91,290.00,290.00,286.00,287.00,286.61,"6,159.00",288.00,"1,765,215.00",29,-1.00,4.00,-0.35,1.40,0.14,361.00,272.00
24,SCB,43.65,538.00,538.00,535.00,535.00,535.79,"1,770.00",538.00,"948,355.00",28,-3.00,3.00,-0.56,0.56,-0.15,755.00,520.00
25,SRBL,38.11,217.00,217.00,216.00,217.00,216.71,"4,471.00",217.00,"968,927.00",21,0.00,1.00,0.00,0.46,0.13,277.00,203.00
