S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,121.00,121.00,119.00,119.00,119.60,"1,934.00",121.00,"231,304.00",22,-2.00,2.00,0.00,1.68,-0.50,0.00,0.00
2,CZBIL,-,175.00,175.00,161.00,173.00,167.85,"2,910.00",175.00,"488,450.00",27,-2.00,14.00,0.00,8.70,2.98,0.00,0.00
3,EBL,-,920.00,960.00,910.00,960.00,922.73,874.00,920.00,"806,468.00",19,40.00,50.00,0.00,5.49,3.88,0.00,0.00
4,HBL,-,602.00,590.00,580.00,580.00,585.92,378.00,602.00,"221,477.00",5,-22.00,10.00,0.00,1.72,-1.02,0.00,0.00
5,KBL,-,227.00,233.00,228.00,233.00,230.38,163.00,227.00,"37,552.00",6,6.00,5.00,0.00,2.19,1.12,0.00,0.00
6,LBL,-,265.00,260.00,260.00,260.00,260.00,50.00,265.00,"13,000.00",1,-5.00,0.00,0.00,0.00,0.00,0.00,0.00
7,MBL,-,102.00,108.00,104.00,107.00,106.06,"1,569.00",102.00,"166,413.00",9,5.00,4.00,0.00,3.85,0.88,0.00,0.00
8,NABIL,-,885.00,899.00,875.00,897.00,881.45,451.00,885.00,"397,532.00",7,12.00,24.00,0.00,2.74,1.73,0.00,0.00
9,NBB,-,123.00,121.00,121.00,121.00,121.00,625.00,123.00,"75,625.00",1,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
10,NCCB,-,122.00,120.00,114.00,117.00,118.35,"2,690.00",122.00,"318,360.00",12,-5.00,6.00,0.00,5.26,-1.15,0.00,0.00
11,NIB,-,500.00,500.00,481.00,481.00,485.97,681.00,500.00,"330,945.00",8,-19.00,19.00,0.00,3.95,-1.03,0.00,0.00
12,NMB,-,174.00,177.00,173.00,177.00,175.47,204.00,174.00,"35,796.00",4,3.00,4.00,0.00,2.31,0.86,0.00,0.00
13,PCBL,-,203.00,205.00,191.00,193.00,196.34,"2,727.00",203.00,"535,415.00",33,-10.00,14.00,0.00,7.33,-1.73,0.00,0.00
14,SBI,-,505.00,505.00,495.00,495.00,500.68,"1,153.00",505.00,"577,285.00",6,-10.00,10.00,0.00,2.02,-1.15,0.00,0.00
15,SBL,-,228.00,225.00,224.00,224.00,224.73,412.00,228.00,"92,588.00",3,-4.00,1.00,0.00,0.45,-0.33,0.00,0.00
16,SCB,-,"1,480.00","1,484.00","1,455.00","1,460.00","1,459.08",724.00,"1,480.00","1,056,377.00",10,-20.00,29.00,0.00,1.99,0.06,0.00,0.00
17,SRBL,-,140.00,140.00,134.00,136.00,136.78,971.00,140.00,"132,811.00",21,-4.00,6.00,0.00,4.48,-0.57,0.00,0.00
