S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,311.00,320.00,311.00,318.00,316.37,"8,252.00",311.00,"2,610,653.00",66,7.00,9.00,2.25,2.89,0.51,525.00,283.00
2,BOKL,-,310.00,320.00,307.00,317.00,314.25,"23,880.00",310.00,"7,504,394.00",74,7.00,13.00,2.26,4.23,0.87,563.00,294.00
3,CBL,-,144.00,148.00,144.00,146.00,145.77,"20,561.00",144.00,"2,997,229.00",85,2.00,4.00,1.39,2.78,0.16,316.00,136.00
4,CCBL,-,170.00,173.00,167.00,170.00,170.34,"11,959.00",168.00,"2,037,092.00",67,2.00,6.00,1.19,3.59,-0.20,417.00,155.00
5,CZBIL,-,256.00,261.00,251.00,256.00,254.17,"9,475.00",251.00,"2,408,249.00",48,5.00,10.00,1.99,3.98,0.72,469.00,236.00
6,EBL,-,730.00,744.00,730.00,740.00,738.30,"17,611.00",727.00,"13,002,251.00",173,13.00,14.00,1.79,1.92,0.23,"2,142.00",650.00
7,GBIME,-,300.00,305.00,300.00,304.00,302.48,"24,595.00",300.00,"7,439,375.00",105,4.00,5.00,1.33,1.67,0.50,461.00,285.00
8,HBL,-,571.00,595.00,571.00,595.00,578.80,"3,853.00",570.00,"2,230,098.00",33,25.00,24.00,4.39,4.20,2.72,"1,144.00",560.00
9,KBL,-,237.00,240.00,233.00,239.00,234.19,"67,919.00",233.00,"15,905,622.00",97,6.00,7.00,2.58,3.00,2.01,434.00,219.00
10,LBL,-,233.00,238.00,229.00,235.00,234.39,"12,657.00",233.00,"2,966,692.00",72,2.00,9.00,0.86,3.93,0.26,530.00,209.00
11,MBL,-,214.00,225.00,214.00,222.00,218.31,"24,840.00",216.00,"5,422,919.00",121,6.00,11.00,2.78,5.14,1.66,495.00,201.00
12,NABIL,-,974.00,987.00,967.00,970.00,973.91,"18,810.00",968.00,"18,319,192.00",213,2.00,20.00,0.21,2.07,-0.40,"1,810.00",888.00
13,NBB,-,229.00,229.00,222.00,229.00,226.83,"17,264.00",227.00,"3,916,021.00",82,2.00,7.00,0.88,3.15,0.95,550.00,204.00
14,NBL,-,304.00,309.00,300.00,308.00,304.26,"26,574.00",299.00,"8,085,342.00",92,9.00,9.00,3.01,3.00,1.22,540.00,285.00
15,NCCB,-,225.00,240.00,225.00,231.00,229.46,"17,799.00",228.00,"4,084,170.00",44,3.00,15.00,1.32,6.67,0.67,473.00,217.00
16,NIB,-,650.00,653.00,646.00,649.00,649.55,"19,971.00",645.00,"12,972,156.00",166,4.00,7.00,0.62,1.08,-0.08,867.00,611.00
17,NICA,-,312.00,318.00,307.00,315.00,310.76,"10,960.00",307.00,"3,405,933.00",60,8.00,11.00,2.61,3.58,1.35,540.00,285.00
18,NMB,-,418.00,430.00,418.00,421.00,422.40,"7,500.00",420.00,"3,168,006.00",39,1.00,12.00,0.24,2.87,-0.33,678.00,384.00
19,PCBL,-,289.00,290.00,282.00,290.00,287.27,"7,204.00",285.00,"2,069,500.00",40,5.00,8.00,1.75,2.84,0.94,504.00,265.00
20,PRVU,-,214.00,216.00,210.00,212.00,213.01,"11,034.00",212.00,"2,350,302.00",68,0.00,6.00,0.00,2.86,-0.47,460.00,196.00
21,SANIMA,-,350.00,350.00,345.00,348.00,346.89,"34,262.00",345.00,"11,885,117.00",167,3.00,5.00,0.87,1.45,0.32,511.00,299.20
22,SBI,-,545.00,545.00,535.00,541.00,539.82,"4,411.00",535.00,"2,381,155.00",39,6.00,10.00,1.12,1.87,0.22,"1,510.00",495.00
23,SBL,-,301.00,308.00,297.00,305.00,302.12,"25,814.00",297.00,"7,798,800.00",108,8.00,11.00,2.69,3.70,0.95,804.00,275.00
24,SCB,-,870.00,875.00,864.00,865.00,870.56,"11,314.00",864.00,"9,849,557.00",173,1.00,11.00,0.12,1.27,-0.64,"2,507.00",776.00
25,SRBL,-,230.00,239.00,227.00,236.00,233.26,"13,394.00",230.00,"3,124,231.00",51,6.00,12.00,2.61,5.29,1.16,605.00,215.00
