S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,556.00,565.00,541.00,555.00,551.61,"6,653.00",556.00,"3,669,875.00",54,-1.00,24.00,0.00,4.44,0.61,0.00,0.00
2,BOKL,-,655.00,669.00,631.00,658.00,649.24,"67,806.00",655.00,"44,022,568.00",271,3.00,38.00,0.00,6.02,1.33,0.00,0.00
3,CBL,-,280.00,289.00,269.00,280.00,279.14,"76,928.00",280.00,"21,473,712.00",217,0.00,20.00,0.00,7.43,0.31,0.00,0.00
4,CCBL,-,393.00,405.00,382.00,389.00,388.27,"15,796.00",393.00,"6,133,034.00",90,-4.00,23.00,0.00,6.02,0.19,0.00,0.00
5,CZBIL,-,495.00,509.00,477.00,497.00,490.25,"38,236.00",495.00,"18,745,300.00",197,2.00,32.00,0.00,6.71,1.36,0.00,0.00
6,EBL,-,"3,510.00","3,570.00","3,470.00","3,523.00","3,512.07","36,457.00","3,510.00","128,039,616.00",304,13.00,100.00,0.00,2.88,0.31,0.00,0.00
7,GBIME,-,460.00,463.00,441.00,456.00,452.33,"19,520.00",460.00,"8,829,558.00",77,-4.00,22.00,0.00,4.99,0.80,0.00,0.00
8,HBL,-,"1,200.00","1,248.00","1,176.00","1,220.00","1,209.67","3,913.00","1,200.00","4,733,458.00",33,20.00,72.00,0.00,6.12,0.85,0.00,0.00
9,KBL,-,573.00,590.00,553.00,570.00,564.62,"25,996.00",573.00,"14,677,758.00",144,-3.00,37.00,0.00,6.69,0.94,0.00,0.00
10,LBL,-,775.00,775.00,735.00,760.00,760.84,"5,067.00",775.00,"3,855,169.00",37,-15.00,40.00,0.00,5.44,-0.11,0.00,0.00
11,MBL,-,505.00,512.00,485.00,501.00,499.53,"20,633.00",505.00,"10,306,812.00",104,-4.00,27.00,0.00,5.57,0.29,0.00,0.00
12,MEGA,-,461.00,475.00,440.00,462.00,458.38,"24,805.00",461.00,"11,370,036.00",87,1.00,35.00,0.00,7.95,0.78,0.00,0.00
13,NABIL,-,"1,630.00","1,680.00","1,605.00","1,635.00","1,627.46","5,441.00","1,630.00","8,855,012.00",45,5.00,75.00,0.00,4.67,0.46,0.00,0.00
14,NBB,-,760.00,794.00,732.00,765.00,755.22,"25,377.00",760.00,"19,165,122.00",115,5.00,62.00,0.00,8.47,1.28,0.00,0.00
15,NBL,-,448.00,475.00,435.00,455.00,448.40,"22,767.00",448.00,"10,208,795.00",70,7.00,40.00,0.00,9.20,1.45,0.00,0.00
16,NIB,-,735.00,760.00,730.00,748.00,739.73,"18,333.00",735.00,"13,561,436.00",149,13.00,30.00,0.00,4.11,1.11,0.00,0.00
17,NICA,-,530.00,565.00,527.00,545.00,544.01,"18,853.00",530.00,"10,256,156.00",110,15.00,38.00,0.00,7.21,0.18,0.00,0.00
18,NMB,-,669.00,679.00,619.00,675.00,652.56,"30,478.00",669.00,"19,888,842.00",104,6.00,60.00,0.00,9.69,3.32,0.00,0.00
19,PCBL,-,542.00,557.00,532.00,550.00,542.18,"13,069.00",542.00,"7,085,688.00",77,8.00,25.00,0.00,4.70,1.42,0.00,0.00
20,SANIMA,-,565.00,579.00,549.00,568.00,561.88,"21,860.00",565.00,"12,282,762.00",133,3.00,30.00,0.00,5.46,1.08,0.00,0.00
21,SBI,-,"1,492.00","1,520.00","1,460.00","1,505.00","1,480.41","14,519.00","1,492.00","21,494,056.00",81,13.00,60.00,0.00,4.11,1.63,0.00,0.00
22,SBL,-,"1,020.00","1,034.00",982.00,"1,029.00","1,006.60","34,563.00","1,020.00","34,791,076.00",168,9.00,52.00,0.00,5.30,2.18,0.00,0.00
23,SCB,-,"2,940.00","2,980.00","2,852.00","2,925.00","2,910.49","6,559.00","2,940.00","19,089,876.00",66,-15.00,128.00,0.00,4.49,0.50,0.00,0.00
24,SRBL,-,488.00,511.00,480.00,496.00,487.48,"13,903.00",488.00,"6,777,466.00",62,8.00,31.00,0.00,6.46,1.72,0.00,0.00
