S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,471.00,472.00,466.00,472.00,469.85,"1,901.00",471.00,"893,189.00",17,1.00,6.00,0.00,1.29,0.46,0.00,0.00
2,CBL,-,290.00,293.00,288.00,290.00,289.84,"3,817.00",290.00,"1,106,334.00",39,0.00,5.00,0.00,1.74,0.05,0.00,0.00
3,CCBL,-,318.00,320.00,315.00,315.00,318.16,"9,896.00",318.00,"3,148,523.00",39,-3.00,5.00,0.00,1.59,-1.00,0.00,0.00
4,CZBIL,-,462.00,459.00,455.00,456.00,455.68,"2,038.00",462.00,"928,686.00",14,-6.00,4.00,0.00,0.88,0.07,0.00,0.00
5,EBL,-,"2,100.00","2,110.00","2,078.00","2,100.00","2,096.60","3,120.00","2,100.00","6,541,388.00",16,0.00,32.00,0.00,1.54,0.16,0.00,0.00
6,GBIME,-,458.00,470.00,450.00,470.00,452.06,"14,711.00",458.00,"6,650,201.00",81,12.00,20.00,0.00,4.44,3.82,0.00,0.00
7,HBL,-,905.00,912.00,887.00,912.00,898.35,65.00,905.00,"58,393.00",3,7.00,25.00,0.00,2.82,1.50,0.00,0.00
8,KBL,-,381.00,388.00,374.00,381.00,379.33,"4,936.00",381.00,"1,872,393.00",21,0.00,14.00,0.00,3.74,0.44,0.00,0.00
9,LBL,-,544.00,554.00,545.00,545.00,551.25,"3,040.00",544.00,"1,675,797.00",4,1.00,9.00,0.00,1.65,-1.15,0.00,0.00
10,MBL,-,568.00,569.00,562.00,569.00,565.23,"3,998.00",568.00,"2,259,788.00",17,1.00,7.00,0.00,1.25,0.66,0.00,0.00
11,NABIL,-,"1,906.00","1,917.00","1,880.00","1,901.00","1,891.74","1,952.00","1,906.00","3,692,675.00",9,-5.00,37.00,0.00,1.97,0.49,0.00,0.00
12,NBB,-,510.00,518.00,505.00,518.00,508.06,"6,247.00",510.00,"3,173,827.00",29,8.00,13.00,0.00,2.57,1.92,0.00,0.00
13,NBL,-,321.00,321.00,315.00,320.00,317.93,"5,286.00",321.00,"1,680,583.00",13,-1.00,6.00,0.00,1.90,0.65,0.00,0.00
14,NCCB,-,615.00,615.00,613.00,614.00,614.69,"4,787.00",615.00,"2,942,525.00",6,-1.00,2.00,0.00,0.33,-0.11,0.00,0.00
15,NIB,-,725.00,720.00,707.00,720.00,711.74,"6,490.00",725.00,"4,619,212.00",25,-5.00,13.00,0.00,1.84,1.15,0.00,0.00
16,NICA,-,655.00,662.00,652.00,655.00,655.15,"2,426.00",655.00,"1,589,385.00",15,0.00,10.00,0.00,1.53,-0.02,0.00,0.00
17,PCBL,-,440.00,438.00,422.00,435.00,432.38,"22,265.00",440.00,"9,626,832.00",54,-5.00,16.00,0.00,3.79,0.60,0.00,0.00
18,PRVU,-,340.00,340.00,335.00,336.00,336.58,"5,868.00",340.00,"1,975,058.00",28,-4.00,5.00,0.00,1.49,-0.17,0.00,0.00
19,SANIMA,-,547.00,549.00,542.00,547.00,544.71,"6,626.00",547.00,"3,609,272.00",19,0.00,7.00,0.00,1.29,0.42,0.00,0.00
20,SBI,-,921.00,923.00,905.00,923.00,915.95,514.00,921.00,"470,798.00",5,2.00,18.00,0.00,1.99,0.76,0.00,0.00
21,SBL,-,665.00,670.00,651.00,662.00,658.27,"5,522.00",665.00,"3,634,966.00",20,-3.00,19.00,0.00,2.92,0.56,0.00,0.00
22,SCB,-,"1,955.00","1,940.00","1,920.00","1,938.00","1,925.94","1,635.00","1,955.00","3,148,905.00",8,-17.00,20.00,0.00,1.04,0.62,0.00,0.00
23,SRBL,-,400.00,406.00,396.00,400.00,400.92,"6,527.00",400.00,"2,616,784.00",22,0.00,10.00,0.00,2.53,-0.23,0.00,0.00
