S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,63.04,459.00,459.00,442.00,451.00,449.87,"77,015.00",451.00,"34,646,412.00",343,0.00,17.00,0.00,3.85,0.25,576.00,313.00
2,BOKL,54.10,293.00,297.00,291.00,293.00,294.19,"62,678.00",295.00,"18,439,189.00",321,-2.00,6.00,-0.68,2.06,-0.41,344.00,196.00
3,CBL,62.74,235.00,235.00,228.00,232.00,231.25,"684,911.00",233.00,"158,387,327.00","1,410",-1.00,7.00,-0.43,3.07,0.32,245.00,125.00
4,CCBL,63.65,256.00,262.00,252.00,256.00,255.60,"410,093.00",258.00,"104,819,556.00",881,-2.00,10.00,-0.78,3.97,0.16,268.00,136.00
5,CZBIL,66.66,291.00,296.00,290.00,292.00,292.43,"161,961.00",291.00,"47,362,854.00",683,1.00,6.00,0.34,2.07,-0.15,312.00,164.00
6,EBL,65.25,790.00,790.00,768.00,774.00,774.44,"51,579.00",782.00,"39,944,677.00",325,-8.00,22.00,-1.02,2.86,-0.06,932.00,520.00
7,GBIME,68.19,400.00,405.00,393.00,400.00,399.45,"514,761.00",400.00,"205,622,752.00","2,021",0.00,12.00,0.00,3.05,0.14,416.00,211.00
8,HBL,64.32,538.00,540.00,536.00,538.00,537.78,"15,064.00",539.00,"8,101,157.00",151,-1.00,4.00,-0.19,0.75,0.04,749.00,452.00
9,KBL,56.40,286.00,288.00,281.00,285.00,284.68,"195,018.00",286.00,"55,517,177.00",743,-1.00,7.00,-0.35,2.49,0.11,310.00,153.00
10,LBL,64.67,273.00,279.00,273.00,276.00,276.27,"47,691.00",278.00,"13,175,561.00",155,-2.00,6.00,-0.72,2.20,-0.10,325.00,184.00
11,MBL,65.85,282.00,289.00,282.00,287.00,286.33,"126,908.00",284.00,"36,337,276.00",236,3.00,7.00,1.06,2.48,0.23,315.00,199.00
12,MEGA,61.17,284.00,288.00,280.00,281.00,282.93,"180,097.00",288.00,"50,955,041.00",572,-7.00,8.00,-2.43,2.86,-0.69,312.00,182.00
13,NABIL,59.08,"1,150.00","1,150.00","1,111.00","1,116.00","1,116.02","82,322.00","1,120.00","91,872,735.00",584,-4.00,39.00,-0.36,3.51,-0.00,"1,550.00",594.00
14,NBB,54.64,310.00,310.00,290.00,292.00,294.50,"88,045.00",296.00,"25,929,622.00",305,-4.00,20.00,-1.35,6.90,-0.86,330.00,169.00
15,NBL,60.20,385.00,392.00,382.00,387.00,387.23,"234,196.00",388.00,"90,688,655.00",520,-1.00,10.00,-0.26,2.62,-0.06,427.00,214.00
16,NCCB,49.74,300.00,322.00,300.00,319.00,319.39,"149,856.00",315.00,"47,861,800.00",522,4.00,22.00,1.27,7.33,-0.12,385.00,163.00
17,NIB,62.70,460.00,460.00,445.00,447.00,448.31,"44,590.00",451.00,"19,990,271.00",366,-4.00,15.00,-0.89,3.37,-0.29,557.00,335.00
18,NICA,65.98,882.00,882.00,870.00,877.00,874.26,"139,753.00",882.00,"122,179,919.00",737,-5.00,12.00,-0.57,1.38,0.31,963.00,422.00
19,NMB,59.13,411.00,438.00,411.00,428.00,429.38,"143,800.00",432.00,"61,744,345.00",572,-4.00,27.00,-0.93,6.57,-0.32,517.00,321.00
20,PCBL,54.40,477.00,477.00,445.00,450.00,449.45,"115,552.00",455.00,"51,934,379.00",443,-5.00,32.00,-1.10,7.19,0.12,482.00,219.19
21,PRVU,53.52,456.00,456.00,422.00,433.00,434.42,"210,454.00",435.00,"91,424,841.00",619,-2.00,34.00,-0.46,8.06,-0.33,474.00,195.00
22,SANIMA,67.38,348.00,358.00,343.00,358.00,354.09,"157,185.00",349.00,"55,657,474.00",642,9.00,15.00,2.58,4.37,1.09,437.00,287.00
23,SBI,65.08,438.00,438.00,422.00,422.00,425.15,"41,417.00",430.00,"17,608,591.00",172,-8.00,16.00,-1.86,3.79,-0.75,583.00,373.00
24,SBL,63.87,395.00,395.00,375.00,380.00,381.62,"93,546.00",377.00,"35,699,333.00",315,3.00,20.00,0.80,5.33,-0.43,479.00,252.00
25,SCB,63.30,625.00,630.00,624.00,626.00,626.19,"55,552.00",631.00,"34,785,954.00",438,-5.00,6.00,-0.79,0.96,-0.03,850.00,505.00
26,SRBL,57.51,303.00,303.00,285.00,290.00,288.54,"64,129.00",289.00,"18,503,579.00",221,1.00,18.00,0.35,6.32,0.50,316.00,201.00
