S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,423.00,430.00,420.00,425.00,424.13,"8,389.00",423.00,"3,558,019.00",57,2.00,10.00,0.00,2.38,0.20,0.00,0.00
2,BOKL,-,405.00,409.00,404.00,405.00,405.55,"24,371.00",405.00,"9,883,701.00",79,0.00,5.00,0.00,1.24,-0.14,0.00,0.00
3,CBL,-,180.00,187.00,180.00,183.00,183.35,"30,785.00",180.00,"5,644,511.00",80,3.00,7.00,0.00,3.89,-0.19,0.00,0.00
4,CCBL,-,201.00,200.00,198.00,200.00,199.20,"18,975.00",201.00,"3,779,775.00",99,-1.00,2.00,0.00,1.01,0.40,0.00,0.00
5,CZBIL,-,288.00,290.00,287.00,290.00,289.14,"8,771.00",288.00,"2,536,039.00",56,2.00,3.00,0.00,1.05,0.30,0.00,0.00
6,EBL,-,875.00,895.00,885.00,892.00,889.06,"19,212.00",875.00,"17,080,584.00",196,17.00,10.00,0.00,1.13,0.33,0.00,0.00
7,GBIME,-,317.00,318.00,313.00,316.00,315.24,"16,439.00",317.00,"5,182,171.00",54,-1.00,5.00,0.00,1.60,0.24,0.00,0.00
8,HBL,-,652.00,666.00,650.00,651.00,652.30,"1,927.00",652.00,"1,256,982.00",24,-1.00,16.00,0.00,2.46,-0.20,0.00,0.00
9,KBL,-,288.00,289.00,285.00,289.00,287.31,"8,451.00",288.00,"2,428,034.00",48,1.00,4.00,0.00,1.40,0.59,0.00,0.00
10,LBL,-,252.00,256.00,251.00,253.00,253.11,"8,466.00",252.00,"2,142,828.00",41,1.00,5.00,0.00,1.99,-0.04,0.00,0.00
11,MBL,-,273.00,275.00,272.00,273.00,273.56,"9,635.00",273.00,"2,635,729.00",31,0.00,3.00,0.00,1.10,-0.20,0.00,0.00
12,NABIL,-,"1,081.00","1,097.00","1,080.00","1,089.00","1,087.50","14,120.00","1,081.00","15,355,520.00",92,8.00,17.00,0.00,1.57,0.14,0.00,0.00
13,NBB,-,273.00,277.00,270.00,275.00,270.60,"76,773.00",273.00,"20,774,468.00",49,2.00,7.00,0.00,2.59,1.60,0.00,0.00
14,NBL,-,350.00,355.00,350.00,354.00,351.61,"27,182.00",350.00,"9,557,422.00",51,4.00,5.00,0.00,1.43,0.68,0.00,0.00
15,NCCB,-,332.00,340.00,329.00,331.00,330.81,"17,383.00",332.00,"5,750,384.00",51,-1.00,11.00,0.00,3.34,0.06,0.00,0.00
16,NIB,-,656.00,666.00,655.00,663.00,661.55,"11,855.00",656.00,"7,842,634.00",88,7.00,11.00,0.00,1.68,0.22,0.00,0.00
17,NICA,-,345.00,350.00,345.00,348.00,347.37,"17,120.00",345.00,"5,947,039.00",69,3.00,5.00,0.00,1.45,0.18,0.00,0.00
18,NMB,-,452.00,460.00,452.00,458.00,455.12,"1,992.00",452.00,"906,592.00",19,6.00,8.00,0.00,1.77,0.63,0.00,0.00
19,PCBL,-,303.00,306.00,302.00,305.00,304.27,"13,084.00",303.00,"3,981,101.00",72,2.00,4.00,0.00,1.32,0.24,0.00,0.00
20,PRVU,-,254.00,255.00,250.00,254.00,251.48,"28,835.00",254.00,"7,251,372.00",74,0.00,5.00,0.00,2.00,0.99,0.00,0.00
21,SANIMA,-,340.00,345.00,340.00,343.00,340.91,"13,945.00",340.00,"4,753,960.00",62,3.00,5.00,0.00,1.47,0.61,0.00,0.00
22,SBI,-,599.00,605.00,600.00,602.00,600.98,"12,622.00",599.00,"7,585,546.00",83,3.00,5.00,0.00,0.83,0.17,0.00,0.00
23,SBL,-,366.00,380.00,367.00,375.00,373.35,"10,708.00",366.00,"3,997,846.00",69,9.00,13.00,0.00,3.54,0.44,0.00,0.00
24,SCB,-,"1,057.00","1,075.00","1,063.00","1,068.00","1,068.14","13,841.00","1,057.00","14,784,062.00",242,11.00,12.00,0.00,1.13,-0.01,0.00,0.00
25,SRBL,-,260.00,269.00,261.00,263.00,265.00,"5,635.00",260.00,"1,493,274.00",36,3.00,8.00,0.00,3.07,-0.76,0.00,0.00
