S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,49.57,414.00,419.00,410.00,419.00,415.47,"11,958.00",415.00,"4,968,204.00",60,4.00,9.00,0.96,2.20,0.84,451.00,290.00
2,BOKL,46.20,226.00,226.00,220.00,225.00,224.33,"14,535.00",227.00,"3,260,625.00",52,-2.00,6.00,-0.88,2.73,0.30,345.00,220.00
3,CBL,38.10,140.00,140.00,139.00,140.00,139.20,"23,235.00",140.00,"3,234,337.00",49,0.00,1.00,0.00,0.72,0.57,175.00,139.00
4,CCBL,37.77,156.00,156.00,154.00,154.00,154.62,"19,084.00",155.00,"2,950,788.00",63,-1.00,2.00,-0.65,1.30,-0.40,192.00,150.00
5,CZBIL,45.75,190.00,191.00,189.00,190.00,190.12,"18,782.00",190.00,"3,570,865.00",54,0.00,2.00,0.00,1.06,-0.06,244.00,188.00
6,EBL,44.77,567.00,567.00,552.00,557.00,554.95,"5,407.00",557.00,"3,000,623.00",48,0.00,15.00,0.00,2.72,0.37,707.00,501.00
7,HBL,34.64,480.00,482.00,480.00,480.00,480.14,"3,296.00",480.00,"1,582,527.00",20,0.00,2.00,0.00,0.42,-0.03,644.00,418.00
8,KBL,34.26,185.00,185.00,176.00,179.00,179.96,"11,990.00",179.00,"2,157,738.00",41,0.00,9.00,0.00,5.11,-0.54,269.00,174.00
9,LBL,40.09,220.00,220.00,218.00,220.00,219.06,"11,254.00",220.00,"2,465,268.00",52,0.00,2.00,0.00,0.92,0.43,245.00,182.00
10,MBL,35.09,226.00,226.00,224.00,224.00,225.18,"50,427.00",225.00,"11,355,130.00",52,-1.00,2.00,-0.44,0.89,-0.53,295.00,202.00
11,MEGA,33.29,185.00,187.00,184.00,186.00,185.14,"13,850.00",185.00,"2,564,220.00",64,1.00,3.00,0.54,1.63,0.46,222.00,155.00
12,NABIL,34.29,760.00,763.00,753.00,755.00,755.88,"10,153.00",755.00,"7,674,441.00",75,0.00,10.00,0.00,1.33,-0.12,946.00,678.00
13,NBB,39.16,206.00,206.00,203.00,205.00,204.79,"9,837.00",206.00,"2,014,479.00",51,-1.00,3.00,-0.49,1.48,0.10,242.00,178.00
14,NBL,39.46,308.00,309.00,302.00,305.00,303.92,"69,475.00",312.00,"21,114,990.00",216,-7.00,7.00,-2.24,2.32,0.35,355.00,281.00
15,NCCB,50.41,205.00,205.00,204.00,205.00,204.80,"21,460.00",206.00,"4,395,003.00",57,-1.00,1.00,-0.49,0.49,0.10,276.00,191.00
16,NIB,39.48,445.00,445.00,440.00,441.00,441.87,"6,013.00",445.00,"2,656,960.00",54,-4.00,5.00,-0.90,1.14,-0.20,684.00,428.00
17,NICA,40.53,406.00,406.00,397.00,400.00,398.81,"27,061.00",399.00,"10,792,086.00",93,1.00,9.00,0.25,2.27,0.30,515.00,351.00
18,NMB,37.58,353.00,360.00,347.00,356.00,354.06,"162,209.00",347.00,"57,431,720.00",464,9.00,13.00,2.59,3.75,0.54,400.00,300.00
19,PCBL,48.81,267.00,267.00,261.00,262.00,262.43,"7,595.00",262.00,"1,993,162.00",49,0.00,6.00,0.00,2.30,-0.16,397.00,256.00
20,PRVU,44.16,269.00,269.00,263.00,263.00,263.80,"104,428.00",265.00,"27,547,832.00",286,-2.00,6.00,-0.75,2.28,-0.30,304.00,205.00
21,SANIMA,47.55,307.00,307.00,305.00,307.00,305.77,"6,333.00",306.00,"1,936,419.00",36,1.00,2.00,0.33,0.66,0.40,371.00,286.00
22,SBI,43.16,405.00,406.00,401.00,406.00,402.60,"5,807.00",405.00,"2,337,871.00",18,1.00,5.00,0.25,1.25,0.84,530.00,366.00
23,SBL,43.72,286.00,290.00,285.00,289.00,288.58,"12,259.00",289.00,"3,537,762.00",40,0.00,5.00,0.00,1.75,0.14,361.00,272.00
24,SCB,40.70,554.00,556.00,550.00,550.00,552.72,"5,901.00",556.00,"3,261,603.00",61,-6.00,6.00,-1.08,1.09,-0.49,755.00,520.00
25,SRBL,43.62,208.00,210.00,206.00,207.00,207.43,"10,134.00",204.00,"2,102,082.00",51,3.00,4.00,1.47,1.94,-0.21,277.00,203.00
