S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,451.00,459.00,450.00,453.00,454.59,"12,315.00",451.00,"5,598,249.00",76,2.00,9.00,0.00,2.00,-0.35,0.00,0.00
2,BOKL,-,494.00,503.00,485.00,487.00,494.90,"53,248.00",494.00,"26,352,668.00",221,-7.00,18.00,0.00,3.71,-1.62,0.00,0.00
3,CBL,-,250.00,257.00,250.00,257.00,254.28,"25,079.00",250.00,"6,377,007.00",75,7.00,7.00,0.00,2.80,1.06,0.00,0.00
4,CCBL,-,268.00,272.00,263.00,263.00,265.52,"12,566.00",268.00,"3,336,570.00",94,-5.00,9.00,0.00,3.42,-0.96,0.00,0.00
5,CZBIL,-,378.00,390.00,380.00,382.00,383.29,"19,291.00",378.00,"7,394,083.00",115,4.00,10.00,0.00,2.63,-0.34,0.00,0.00
6,EBL,-,"1,375.00","1,400.00","1,375.00","1,385.00","1,388.71","8,396.00","1,375.00","11,659,605.00",76,10.00,25.00,0.00,1.82,-0.27,0.00,0.00
7,GBIME,-,402.00,410.00,400.00,410.00,405.75,"28,280.00",402.00,"11,474,652.00",145,8.00,10.00,0.00,2.50,1.04,0.00,0.00
8,HBL,-,910.00,926.00,905.00,914.00,917.05,"4,057.00",910.00,"3,720,452.00",35,4.00,21.00,0.00,2.32,-0.33,0.00,0.00
9,KBL,-,326.00,329.00,323.00,325.00,325.67,"20,850.00",326.00,"6,790,287.00",80,-1.00,6.00,0.00,1.86,-0.21,0.00,0.00
10,LBL,-,360.00,370.00,360.00,360.00,363.14,"15,112.00",360.00,"5,487,764.00",80,0.00,10.00,0.00,2.78,-0.87,0.00,0.00
11,MBL,-,352.00,355.00,350.00,352.00,352.94,"13,567.00",352.00,"4,788,323.00",58,0.00,5.00,0.00,1.43,-0.27,0.00,0.00
12,NABIL,-,"1,620.00","1,629.00","1,620.00","1,622.00","1,624.30","3,329.00","1,620.00","5,407,310.00",41,2.00,9.00,0.00,0.56,-0.14,0.00,0.00
13,NBB,-,402.00,408.00,403.00,403.00,405.91,"11,969.00",402.00,"4,858,303.00",58,1.00,5.00,0.00,1.24,-0.72,0.00,0.00
14,NBL,-,369.00,375.00,368.00,370.00,370.36,"9,825.00",369.00,"3,638,750.00",36,1.00,7.00,0.00,1.90,-0.10,0.00,0.00
15,NCCB,-,380.00,387.00,379.00,379.00,380.64,"19,893.00",380.00,"7,572,158.00",77,-1.00,8.00,0.00,2.11,-0.43,0.00,0.00
16,NIB,-,776.00,785.00,775.00,777.00,780.33,"17,027.00",776.00,"13,286,636.00",262,1.00,10.00,0.00,1.29,-0.43,0.00,0.00
17,NICA,-,458.00,465.00,458.00,461.00,461.14,"10,283.00",458.00,"4,741,946.00",92,3.00,7.00,0.00,1.53,-0.03,0.00,0.00
18,NMB,-,552.00,565.00,550.00,554.00,556.52,"15,503.00",552.00,"8,627,655.00",104,2.00,15.00,0.00,2.73,-0.45,0.00,0.00
19,PCBL,-,428.00,439.00,430.00,435.00,434.52,"50,975.00",428.00,"22,149,436.00",244,7.00,9.00,0.00,2.09,0.11,0.00,0.00
20,PRVU,-,399.00,404.00,398.00,398.00,400.38,"16,971.00",399.00,"6,794,778.00",131,-1.00,6.00,0.00,1.51,-0.60,0.00,0.00
21,SANIMA,-,421.00,428.00,420.00,423.00,422.12,"107,368.00",421.00,"45,322,536.00",359,2.00,8.00,0.00,1.90,0.21,0.00,0.00
22,SBI,-,914.00,943.00,924.00,936.00,931.24,"7,506.00",914.00,"6,989,894.00",45,22.00,19.00,0.00,2.06,0.51,0.00,0.00
23,SBL,-,465.00,471.00,463.00,470.00,468.19,"14,100.00",465.00,"6,601,549.00",74,5.00,8.00,0.00,1.73,0.38,0.00,0.00
24,SCB,-,"2,337.00","2,340.00","2,320.00","2,329.00","2,329.56","12,180.00","2,337.00","28,374,048.00",307,-8.00,20.00,0.00,0.86,-0.02,0.00,0.00
25,SRBL,-,377.00,390.00,380.00,381.00,386.40,"15,299.00",377.00,"5,911,460.00",66,4.00,10.00,0.00,2.63,-1.42,0.00,0.00
