S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,55.84,365.00,372.00,365.00,371.00,368.58,"26,892.00",363.00,"9,911,798.00",107,8.00,7.00,2.20,1.92,0.65,451.00,290.00
2,BOKL,62.75,218.00,225.00,218.00,223.00,220.36,"39,515.00",217.00,"8,707,497.00",105,6.00,7.00,2.76,3.21,1.18,338.00,210.00
3,CBL,59.92,139.00,139.00,136.00,138.00,137.07,"37,290.00",137.00,"5,111,179.00",102,1.00,3.00,0.73,2.21,0.68,175.00,134.00
4,CCBL,59.32,169.00,171.00,167.00,167.00,168.98,"27,292.00",167.00,"4,611,830.00",98,0.00,4.00,0.00,2.40,-1.19,186.00,150.00
5,CZBIL,62.75,189.00,198.00,188.00,195.00,192.73,"46,510.00",186.00,"8,963,965.00",178,9.00,10.00,4.84,5.32,1.16,243.00,178.00
6,EBL,61.41,550.00,563.00,550.00,558.00,558.61,"25,500.00",542.00,"14,244,640.00",147,16.00,13.00,2.95,2.36,-0.11,707.00,501.00
7,HBL,59.39,510.00,528.00,510.00,528.00,520.35,"15,044.00",504.00,"7,828,150.00",73,24.00,18.00,4.76,3.53,1.45,644.00,418.00
8,KBL,62.75,180.00,188.00,180.00,186.00,183.88,"79,056.00",181.00,"14,537,071.00",188,5.00,8.00,2.76,4.44,1.14,269.00,174.00
9,LBL,62.09,195.00,202.00,195.00,199.00,197.99,"17,812.00",195.00,"3,526,545.00",42,4.00,7.00,2.05,3.59,0.51,245.00,182.00
10,MBL,51.71,222.00,226.00,220.00,220.00,220.74,"135,864.00",220.00,"29,991,288.00",87,0.00,6.00,0.00,2.73,-0.34,295.00,203.00
11,MEGA,61.87,191.00,193.00,187.00,193.00,190.03,"52,982.00",188.00,"10,068,100.00",172,5.00,6.00,2.66,3.21,1.54,222.00,155.00
12,NABIL,59.05,700.00,715.00,700.00,713.00,711.22,"23,487.00",697.00,"16,704,357.00",176,16.00,15.00,2.30,2.14,0.25,900.00,660.00
13,NBB,61.61,195.00,198.00,192.00,196.00,195.16,"39,180.00",192.00,"7,646,270.00",126,4.00,6.00,2.08,3.13,0.43,242.00,178.00
14,NBL,56.96,275.00,277.00,270.00,274.00,273.20,"65,947.00",270.00,"18,016,900.00",158,4.00,7.00,1.48,2.59,0.29,355.00,262.00
15,NCCB,59.97,205.00,208.00,204.00,204.00,205.66,"101,700.00",203.00,"20,915,752.00",157,1.00,4.00,0.49,1.96,-0.81,276.00,191.00
16,NIB,59.46,393.00,402.00,390.00,401.00,393.40,"43,209.00",393.00,"16,998,260.00",202,8.00,12.00,2.04,3.08,1.90,610.00,375.00
17,NICA,62.75,430.00,441.00,428.00,440.00,435.56,"194,558.00",427.00,"84,742,032.00",560,13.00,13.00,3.04,3.04,1.01,515.00,368.00
18,NMB,56.72,332.00,336.00,330.00,334.00,333.19,"68,334.00",329.00,"22,767,880.00",273,5.00,6.00,1.52,1.82,0.24,407.00,300.00
19,PCBL,56.36,242.00,248.00,242.00,245.00,243.30,"16,990.00",240.00,"4,133,701.00",77,5.00,6.00,2.08,2.48,0.69,397.00,233.00
20,PRVU,60.43,230.00,236.00,229.00,234.00,231.97,"114,379.00",227.00,"26,531,932.00",271,7.00,7.00,3.08,3.06,0.87,304.00,205.00
21,SANIMA,60.42,321.00,327.00,321.00,326.00,324.17,"28,001.00",318.00,"9,077,192.00",113,8.00,6.00,2.52,1.87,0.56,371.00,286.00
22,SBI,61.79,374.00,386.00,368.00,386.00,376.51,"12,770.00",368.00,"4,808,057.00",81,18.00,18.00,4.89,4.89,2.46,530.00,344.00
23,SBL,61.84,295.00,298.00,291.00,297.00,295.57,"23,424.00",290.00,"6,923,373.00",102,7.00,7.00,2.41,2.41,0.48,361.00,272.00
24,SCB,62.75,550.00,568.00,548.00,567.00,560.40,"19,081.00",548.00,"10,693,024.00",166,19.00,20.00,3.47,3.65,1.16,755.00,520.00
25,SRBL,62.28,222.00,231.00,220.00,229.00,224.69,"26,307.00",218.00,"5,910,957.00",91,11.00,11.00,5.05,5.00,1.88,277.00,203.00
