S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,340.00,340.00,326.00,329.00,329.34,"21,447.00",334.00,"7,063,344.00",57,-5.00,14.00,-1.50,4.29,-0.10,451.00,283.00
2,BOKL,-,302.00,305.00,301.00,301.00,302.92,"17,622.00",308.00,"5,338,056.00",55,-7.00,4.00,-2.27,1.33,-0.64,433.00,250.00
3,CBL,-,163.00,163.00,156.00,157.00,157.42,"36,289.00",162.00,"5,712,501.00",64,-5.00,7.00,-3.09,4.49,-0.27,200.00,136.00
4,CCBL,-,171.00,173.00,169.00,170.00,170.63,"19,805.00",174.00,"3,379,393.00",82,-4.00,4.00,-2.30,2.37,-0.37,222.00,155.00
5,CZBIL,-,225.00,227.00,223.00,223.00,224.68,"14,319.00",228.00,"3,217,216.00",74,-5.00,4.00,-2.19,1.79,-0.75,307.00,223.00
6,EBL,-,530.00,530.00,520.00,523.00,522.18,"6,903.00",530.00,"3,604,585.00",56,-7.00,10.00,-1.32,1.92,0.16,"1,218.00",520.00
7,GBIME,-,318.00,318.00,310.00,312.00,315.53,"91,259.00",316.00,"28,795,196.00",174,-4.00,8.00,-1.27,2.58,-1.13,344.00,275.00
8,HBL,-,486.00,498.00,479.00,479.00,482.47,"2,146.00",483.00,"1,035,385.00",21,-4.00,19.00,-0.83,3.97,-0.72,880.00,479.00
9,KBL,-,246.00,246.00,238.00,239.00,239.98,"47,224.00",246.00,"11,332,587.00",135,-7.00,8.00,-2.85,3.36,-0.41,311.00,187.00
10,LBL,-,212.00,216.00,212.00,216.00,213.00,"6,075.00",216.00,"1,294,004.00",25,0.00,4.00,0.00,1.89,1.39,292.00,209.00
11,MBL,-,204.00,207.00,204.00,206.00,205.21,"7,376.00",208.00,"1,513,609.00",31,-2.00,3.00,-0.96,1.47,0.38,299.00,200.00
12,MEGA,-,187.00,187.00,185.00,187.00,185.39,"29,082.00",190.00,"5,391,446.00",96,-3.00,2.00,-1.58,1.08,0.86,449.00,150.00
13,NABIL,-,860.00,860.00,849.00,851.00,852.18,"7,992.00",860.00,"6,810,591.00",90,-9.00,11.00,-1.05,1.30,-0.14,"1,180.00",841.00
14,NBB,-,196.00,196.00,192.00,192.00,192.83,"13,994.00",193.00,"2,698,521.00",71,-1.00,4.00,-0.52,2.08,-0.43,303.00,190.00
15,NBL,-,293.00,298.00,290.00,290.00,291.81,"121,363.00",295.00,"35,414,976.00",145,-5.00,8.00,-1.69,2.76,-0.62,384.00,280.00
16,NCCB,-,207.00,207.00,200.00,201.00,201.74,"16,980.00",205.00,"3,425,588.00",47,-4.00,7.00,-1.95,3.50,-0.37,374.00,172.00
17,NIB,-,618.00,619.00,614.00,617.00,615.50,"14,692.00",619.00,"9,042,954.00",90,-2.00,5.00,-0.32,0.81,0.24,700.00,600.00
18,NICA,-,365.00,365.00,353.00,358.00,357.69,"34,885.00",371.82,"12,478,171.00",109,-14.00,12.00,-0.04,3.40,0.09,459.00,285.00
19,NMB,-,359.00,359.00,351.00,351.00,354.11,"67,092.00",359.00,"23,758,234.00",219,-8.00,8.00,-2.23,2.28,-0.89,502.00,303.00
20,PCBL,-,315.00,315.00,310.00,312.00,312.49,"10,602.00",318.00,"3,313,065.00",43,-6.00,5.00,-1.89,1.61,-0.16,456.00,265.00
21,PRVU,-,246.00,246.00,238.00,238.00,239.96,"42,711.00",244.00,"10,248,986.00",131,-6.00,8.00,-2.46,3.36,-0.82,369.00,175.00
22,SANIMA,-,300.00,303.00,299.00,300.00,300.33,"40,635.00",305.00,"12,204,008.00",85,-5.00,4.00,-1.64,1.34,-0.11,386.00,299.00
23,SBI,-,395.00,395.00,386.00,389.00,390.16,"5,689.00",390.00,"2,219,637.00",25,-1.00,9.00,-0.26,2.33,-0.30,775.00,386.00
24,SBL,-,305.00,306.00,302.00,305.00,304.10,"31,915.00",310.00,"9,705,375.00",53,-5.00,4.00,-1.61,1.32,0.29,402.00,276.00
25,SCB,-,558.00,566.00,550.00,554.00,555.12,"8,581.00",560.00,"4,763,470.00",77,-6.00,16.00,-1.07,2.91,-0.20,"2,299.00",550.00
26,SRBL,-,223.00,223.00,214.00,217.00,217.65,"11,328.00",225.00,"2,465,530.00",31,-8.00,9.00,-3.56,4.21,-0.30,289.00,212.00
