S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,361.00,361.00,355.00,355.00,356.41,"3,483.00",354.00,"1,241,372.00",17,1.00,6.00,0.28,1.69,-0.40,458.00,283.00
2,BOKL,-,325.00,330.00,325.00,328.00,329.53,"2,778.00",327.00,"915,429.00",18,1.00,5.00,0.31,1.54,-0.47,458.00,250.00
3,CBL,-,173.00,177.00,173.00,177.00,175.27,"50,230.00",174.00,"8,803,588.00",68,3.00,4.00,1.72,2.31,0.98,250.00,136.00
4,CCBL,-,188.00,194.00,185.00,194.00,193.04,"15,012.00",191.00,"2,897,922.00",49,3.00,9.00,1.57,4.86,0.49,234.00,155.00
5,CZBIL,-,250.00,251.00,245.00,249.00,249.23,"3,416.00",248.00,"851,366.00",48,1.00,6.00,0.40,2.45,-0.09,322.00,223.00
6,EBL,-,640.00,644.00,640.00,641.00,641.13,918.00,639.00,"588,558.00",8,2.00,4.00,0.31,0.63,-0.02,"1,265.00",619.00
7,GBIME,-,317.00,319.00,317.00,318.00,318.21,"4,941.00",318.00,"1,572,266.00",26,0.00,2.00,0.00,0.63,-0.07,399.00,275.00
8,HBL,-,555.00,560.00,552.00,552.00,555.60,"1,797.00",550.00,"998,415.00",16,2.00,8.00,0.36,1.45,-0.65,900.00,524.00
9,KBL,-,257.00,258.00,254.00,255.00,255.77,"12,599.00",254.00,"3,222,503.00",33,1.00,4.00,0.39,1.57,-0.30,320.00,187.00
10,LBL,-,248.00,248.00,248.00,248.00,248.00,454.00,250.00,"112,592.00",3,-2.00,0.00,-0.80,0.00,0.00,339.00,209.00
11,MBL,-,220.00,224.00,220.00,224.00,222.51,"23,269.00",221.00,"5,177,565.00",37,3.00,4.00,1.36,1.82,0.67,335.00,200.00
12,MEGA,-,207.00,210.00,204.00,207.00,206.63,"31,319.00",207.00,"6,471,337.00",78,0.00,6.00,0.00,2.94,0.18,449.00,150.00
13,NABIL,-,955.00,955.00,950.00,953.00,952.49,193.00,953.00,"183,830.00",6,0.00,5.00,0.00,0.53,0.05,"1,285.00",888.00
14,NBB,-,217.00,218.00,216.00,216.00,216.96,"7,625.00",216.00,"1,654,308.00",15,0.00,2.00,0.00,0.93,-0.44,341.00,196.00
15,NBL,-,313.00,313.00,311.00,311.00,311.29,958.00,311.00,"298,214.00",6,0.00,2.00,0.00,0.64,-0.09,384.00,280.00
16,NCCB,-,220.00,221.00,217.00,219.00,218.89,"13,468.00",216.00,"2,947,981.00",34,3.00,4.00,1.39,1.84,0.05,380.00,172.00
17,NIB,-,644.00,646.00,642.00,644.00,644.36,"1,287.00",646.00,"829,288.00",22,-2.00,4.00,-0.31,0.62,-0.06,700.00,610.00
18,NICA,-,434.00,453.00,434.00,450.00,448.02,"40,570.00",441.00,"18,176,248.00",113,9.00,19.00,2.04,4.38,0.44,459.00,285.00
19,NMB,-,359.00,366.00,359.00,363.00,363.69,"28,624.00",360.00,"10,410,120.00",63,3.00,7.00,0.83,1.95,-0.19,502.00,303.00
20,PCBL,-,333.00,338.00,333.00,337.00,337.00,"14,197.00",332.00,"4,784,409.00",35,5.00,5.00,1.51,1.50,-0.00,456.00,265.00
21,PRVU,-,244.00,250.00,243.00,249.00,246.69,"128,330.00",241.00,"31,657,600.00",178,8.00,7.00,3.32,2.88,0.93,391.00,175.00
22,SANIMA,-,341.00,343.00,335.00,343.00,340.39,"11,168.00",335.00,"3,801,481.00",29,8.00,8.00,2.39,2.39,0.76,386.00,305.00
23,SBI,-,492.00,495.00,488.00,490.00,489.85,"1,995.00",492.00,"977,251.00",30,-2.00,7.00,-0.41,1.43,0.03,835.00,481.00
24,SBL,-,340.00,341.00,338.00,340.00,339.66,"9,062.00",337.00,"3,077,960.00",25,3.00,3.00,0.89,0.89,0.10,434.00,276.00
25,SCB,-,705.00,713.00,705.00,710.00,710.66,"1,253.00",707.00,"890,460.00",20,3.00,8.00,0.42,1.13,-0.09,"2,299.00",681.00
26,SRBL,-,249.00,250.00,249.00,249.00,249.72,429.00,245.00,"107,131.00",5,4.00,1.00,1.63,0.40,-0.29,357.00,213.00
