S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,970.00,980.00,958.00,965.00,967.47,"5,090.00",970.00,"4,924,410.00",57,-5.00,22.00,0.00,2.30,-0.26,0.00,0.00
2,CCBL,-,418.00,425.00,414.00,420.00,418.50,"15,195.00",418.00,"6,359,136.00",69,2.00,11.00,0.00,2.66,0.36,0.00,0.00
3,CZBIL,-,696.00,728.00,695.00,709.00,706.14,"23,030.00",696.00,"16,262,412.00",101,13.00,33.00,0.00,4.75,0.40,0.00,0.00
4,EBL,-,"3,240.00","3,380.00","3,236.00","3,298.00","3,264.63","14,333.00","3,240.00","46,791,896.00",80,58.00,144.00,0.00,4.45,1.01,0.00,0.00
5,GBIME,-,520.00,535.00,523.00,530.00,529.43,"34,978.00",520.00,"18,518,378.00",125,10.00,12.00,0.00,2.29,0.11,0.00,0.00
6,HBL,-,"1,575.00","1,606.00","1,570.00","1,570.00","1,585.48","4,826.00","1,575.00","7,651,512.00",53,-5.00,36.00,0.00,2.29,-0.99,0.00,0.00
7,LBL,-,865.00,875.00,848.00,848.00,857.67,"15,135.00",865.00,"12,980,790.00",71,-17.00,27.00,0.00,3.18,-1.14,0.00,0.00
8,MBL,-,805.00,829.00,800.00,810.00,809.99,"21,713.00",805.00,"17,587,220.00",96,5.00,29.00,0.00,3.63,0.00,0.00,0.00
9,MEGA,-,481.00,491.00,475.00,478.00,480.90,"17,723.00",481.00,"8,523,014.00",61,-3.00,16.00,0.00,3.37,-0.61,0.00,0.00
10,NABIL,-,"2,300.00","2,340.00","2,274.00","2,325.00","2,300.21","7,682.00","2,300.00","17,670,196.00",59,25.00,66.00,0.00,2.90,1.07,0.00,0.00
11,NBB,-,"1,025.00","1,070.00","1,026.00","1,070.00","1,043.99","79,630.00","1,025.00","83,132,864.00",348,45.00,44.00,0.00,4.29,2.43,0.00,0.00
12,NBL,-,522.00,528.00,512.00,524.00,518.80,"30,859.00",522.00,"16,009,778.00",94,2.00,16.00,0.00,3.13,0.99,0.00,0.00
13,NIB,-,"1,030.00","1,040.00","1,000.00","1,022.00","1,020.93","50,040.00","1,030.00","51,087,508.00",504,-8.00,40.00,0.00,4.00,0.10,0.00,0.00
14,NICA,-,820.00,890.00,836.00,890.00,878.81,"125,529.00",820.00,"110,316,112.00",636,70.00,54.00,0.00,6.46,1.26,0.00,0.00
15,NMB,-,810.00,840.00,790.00,835.00,816.18,"41,915.00",810.00,"34,210,292.00",138,25.00,50.00,0.00,6.33,2.25,0.00,0.00
16,PCBL,-,645.00,655.00,640.00,648.00,646.42,"9,815.00",645.00,"6,344,599.00",55,3.00,15.00,0.00,2.34,0.24,0.00,0.00
17,SANIMA,-,750.00,756.00,726.00,753.00,747.09,"18,740.00",750.00,"14,000,393.00",99,3.00,30.00,0.00,4.13,0.79,0.00,0.00
18,SBI,-,"1,845.00","1,890.00","1,843.00","1,850.00","1,852.86","8,091.00","1,845.00","14,991,510.00",51,5.00,47.00,0.00,2.55,-0.15,0.00,0.00
19,SBL,-,"1,250.00","1,287.00","1,240.00","1,277.00","1,260.37","22,566.00","1,250.00","28,441,566.00",112,27.00,47.00,0.00,3.79,1.30,0.00,0.00
20,SCB,-,"3,520.00","3,872.00","3,590.00","3,695.00","3,709.39","28,438.00","3,520.00","105,487,648.00",244,175.00,282.00,0.00,7.86,-0.39,0.00,0.00
21,SRBL,-,795.00,815.00,790.00,810.00,804.44,"10,253.00",795.00,"8,247,953.00",68,15.00,25.00,0.00,3.16,0.69,0.00,0.00
