S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,65.00,560.00,576.00,535.00,541.00,545.34,"169,861.00",554.00,"92,632,843.00",677,-13.00,41.00,-2.35,7.66,-0.80,576.00,313.00
2,BOKL,69.11,285.00,300.00,270.00,272.00,280.52,"203,426.00",280.00,"57,065,229.00",790,-8.00,30.00,-2.86,11.11,-3.13,301.00,196.00
3,CBL,70.44,203.00,203.00,188.00,189.00,194.21,"466,798.00",194.00,"90,657,603.00","1,246",-5.00,15.00,-2.58,7.98,-2.76,203.00,125.00
4,CCBL,77.20,231.00,242.00,211.00,220.00,226.69,"746,750.00",220.00,"169,284,452.00","1,816",0.00,31.00,0.00,14.69,-3.04,242.00,136.00
5,CZBIL,69.54,274.00,278.00,253.00,257.00,265.53,"366,008.00",261.00,"97,185,269.00","1,136",-4.00,25.00,-1.53,9.88,-3.32,278.00,164.00
6,EBL,70.46,757.00,758.00,722.00,726.00,738.67,"134,895.00",744.00,"99,643,437.00",751,-18.00,36.00,-2.42,4.99,-1.75,932.00,517.00
7,GBIME,73.04,366.00,383.00,355.00,360.00,370.53,"729,305.00",349.00,"270,232,213.00","3,297",11.00,28.00,3.15,7.89,-2.93,383.00,144.48
8,HBL,73.04,712.00,746.00,711.00,728.00,734.74,"147,226.00",679.00,"108,172,699.00","1,009",49.00,35.00,7.22,4.92,-0.93,746.00,452.00
9,KBL,71.32,286.00,294.00,265.00,269.00,277.14,"803,626.00",273.00,"222,719,247.00","2,419",-4.00,29.00,-1.47,10.94,-3.03,303.00,153.00
10,LBL,70.51,311.00,325.00,292.00,295.00,305.34,"161,894.00",305.00,"49,433,458.00",607,-10.00,33.00,-3.28,11.30,-3.51,325.00,184.00
11,MBL,71.44,275.00,279.00,255.00,258.00,268.19,"249,506.00",266.00,"66,915,854.00",965,-8.00,24.00,-3.01,9.41,-3.95,295.00,199.00
12,MEGA,72.80,294.00,312.00,279.00,285.00,294.57,"605,072.00",289.00,"178,238,361.00","2,042",-4.00,33.00,-1.38,11.83,-3.36,312.00,177.00
13,NABIL,68.15,"1,244.00","1,244.00","1,150.00","1,159.00","1,169.86","196,359.00","1,185.00","229,713,140.00","1,429",-26.00,94.00,-2.19,8.17,-0.94,"1,244.00",594.00
14,NBB,73.04,303.00,317.00,303.00,317.00,315.50,"1,056,517.00",289.00,"333,327,784.00","2,946",28.00,14.00,9.69,4.62,0.47,317.00,169.00
15,NBL,65.21,418.00,425.00,406.00,407.00,412.59,"596,420.00",416.00,"246,075,061.00","1,305",-9.00,19.00,-2.16,4.68,-1.37,425.00,214.00
16,NCCB,73.04,285.00,300.00,284.00,298.00,295.34,"712,539.00",273.00,"210,441,089.00","1,650",25.00,16.00,9.16,5.63,0.89,300.00,163.00
17,NIB,73.04,490.00,525.00,490.00,520.00,513.03,"484,583.00",484.00,"248,604,525.00","2,010",36.00,35.00,7.44,7.14,1.34,532.00,335.00
18,NICA,51.43,680.00,692.00,644.00,647.00,661.03,"193,860.00",660.00,"128,146,664.00",871,-13.00,48.00,-1.97,7.45,-2.17,720.00,403.00
19,NMB,72.71,488.00,505.00,459.00,464.00,477.19,"472,431.00",479.00,"225,441,086.00","1,825",-15.00,46.00,-3.13,10.02,-2.84,517.00,321.00
20,PCBL,59.68,430.00,434.00,400.00,408.00,415.01,"400,061.00",424.00,"166,028,891.00","1,404",-16.00,34.00,-3.77,8.50,-1.72,436.00,219.19
21,PRVU,67.38,395.00,400.00,366.00,370.00,382.67,"959,408.00",379.00,"367,139,936.00","3,403",-9.00,34.00,-2.37,9.29,-3.43,400.00,195.00
22,SANIMA,71.37,350.00,364.00,329.00,335.00,342.02,"206,797.00",343.00,"70,729,472.00",822,-8.00,35.00,-2.33,10.64,-2.10,437.00,287.00
23,SBI,70.10,488.00,488.00,446.00,449.00,459.63,"86,123.00",465.00,"39,584,699.00",369,-16.00,42.00,-3.44,9.42,-2.37,583.00,344.00
24,SBL,71.42,405.00,408.00,376.00,384.00,390.12,"287,701.00",396.00,"112,237,540.00",965,-12.00,32.00,-3.03,8.51,-1.59,408.00,252.00
25,SCB,70.64,728.00,730.00,681.00,684.00,695.00,"79,939.00",699.00,"55,557,454.00",563,-15.00,49.00,-2.15,7.20,-1.61,850.00,505.00
26,SRBL,72.11,290.00,290.00,274.00,277.00,280.07,"255,869.00",277.00,"71,662,051.00",792,0.00,16.00,0.00,5.84,-1.11,316.00,201.00
