S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,574.00,589.00,573.00,589.00,579.55,"11,203.00",574.00,"6,492,736.00",49,15.00,16.00,0.00,2.79,1.60,0.00,0.00
2,CCBL,-,338.00,342.00,335.00,335.00,339.24,"8,744.00",338.00,"2,966,344.00",38,-3.00,7.00,0.00,2.09,-1.27,0.00,0.00
3,CZBIL,-,634.00,639.00,634.00,635.00,636.33,"18,771.00",634.00,"11,944,590.00",71,1.00,5.00,0.00,0.79,-0.21,0.00,0.00
4,EBL,-,"2,344.00","2,345.00","2,325.00","2,340.00","2,337.98","2,836.00","2,344.00","6,630,510.00",25,-4.00,20.00,0.00,0.86,0.09,0.00,0.00
5,GBIME,-,473.00,480.00,470.00,476.00,475.38,"39,407.00",473.00,"18,733,466.00",95,3.00,10.00,0.00,2.13,0.13,0.00,0.00
6,HBL,-,985.00,990.00,984.00,990.00,986.67,"1,461.00",985.00,"1,441,518.00",8,5.00,6.00,0.00,0.61,0.34,0.00,0.00
7,LBL,-,590.00,594.00,585.00,588.00,588.11,"15,415.00",590.00,"9,065,753.00",55,-2.00,9.00,0.00,1.54,-0.02,0.00,0.00
8,NABIL,-,"1,900.00","1,935.00","1,905.00","1,917.00","1,921.20","4,192.00","1,900.00","8,053,652.00",30,17.00,30.00,0.00,1.57,-0.22,0.00,0.00
9,NBB,-,487.00,504.00,485.00,502.00,490.30,"28,294.00",487.00,"13,872,492.00",67,15.00,19.00,0.00,3.92,2.33,0.00,0.00
10,NBL,-,330.00,333.00,326.00,330.00,329.35,"27,469.00",330.00,"9,047,018.00",47,0.00,7.00,0.00,2.15,0.20,0.00,0.00
11,NIB,-,880.00,897.00,870.00,872.00,877.48,"19,765.00",880.00,"17,343,476.00",76,-8.00,27.00,0.00,3.10,-0.63,0.00,0.00
12,NICA,-,725.00,735.00,724.00,726.00,728.33,"14,681.00",725.00,"10,692,656.00",61,1.00,11.00,0.00,1.52,-0.32,0.00,0.00
13,NMB,-,487.00,490.00,479.00,482.00,481.63,"21,254.00",487.00,"10,236,560.00",38,-5.00,11.00,0.00,2.30,0.08,0.00,0.00
14,PCBL,-,512.00,520.00,512.00,512.00,514.89,"13,158.00",512.00,"6,774,985.00",54,0.00,8.00,0.00,1.56,-0.57,0.00,0.00
15,SANIMA,-,735.00,741.00,735.00,740.00,738.95,"20,943.00",735.00,"15,475,782.00",80,5.00,6.00,0.00,0.82,0.14,0.00,0.00
16,SBI,-,"1,320.00","1,359.00","1,325.00","1,350.00","1,331.50","18,962.00","1,320.00","25,247,904.00",52,30.00,34.00,0.00,2.57,1.37,0.00,0.00
17,SCB,-,"2,711.00","2,750.00","2,700.00","2,735.00","2,725.60","3,666.00","2,711.00","9,992,065.00",21,24.00,50.00,0.00,1.85,0.34,0.00,0.00
18,SRBL,-,439.00,444.00,431.00,435.00,437.09,"7,276.00",439.00,"3,180,294.00",25,-4.00,13.00,0.00,3.02,-0.48,0.00,0.00
