S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,448.00,449.00,443.00,448.00,445.61,"5,132.00",448.00,"2,286,875.00",35,0.00,6.00,0.00,1.35,0.53,0.00,0.00
2,BOKL,-,439.00,443.00,433.00,434.00,435.45,"12,120.00",439.00,"5,277,699.00",58,-5.00,10.00,0.00,2.31,-0.33,0.00,0.00
3,CBL,-,230.00,234.00,227.00,230.00,231.40,"11,710.00",230.00,"2,709,725.00",36,0.00,7.00,0.00,3.08,-0.61,0.00,0.00
4,CCBL,-,229.00,231.00,225.00,227.00,228.42,"17,968.00",229.00,"4,104,174.00",83,-2.00,6.00,0.00,2.67,-0.62,0.00,0.00
5,CZBIL,-,302.00,309.00,304.00,306.00,306.16,"9,836.00",302.00,"3,011,410.00",65,4.00,5.00,0.00,1.64,-0.05,0.00,0.00
6,EBL,-,"1,220.00","1,235.00","1,220.00","1,225.00","1,227.77","5,330.00","1,220.00","6,544,038.00",49,5.00,15.00,0.00,1.23,-0.23,0.00,0.00
7,GBIME,-,379.00,389.00,379.00,381.00,381.36,"8,700.00",379.00,"3,317,850.00",56,2.00,10.00,0.00,2.64,-0.10,0.00,0.00
8,HBL,-,896.00,900.00,890.00,891.00,894.18,308.00,896.00,"275,407.00",5,-5.00,10.00,0.00,1.12,-0.36,0.00,0.00
9,KBL,-,295.00,299.00,294.00,297.00,296.73,"13,289.00",295.00,"3,943,283.00",60,2.00,5.00,0.00,1.70,0.09,0.00,0.00
10,LBL,-,335.00,341.00,335.00,339.00,338.37,"2,374.00",335.00,"803,284.00",18,4.00,6.00,0.00,1.79,0.19,0.00,0.00
11,MBL,-,324.00,330.00,322.00,324.00,324.00,"4,908.00",324.00,"1,590,203.00",16,0.00,8.00,0.00,2.48,-0.00,0.00,0.00
12,NABIL,-,"1,260.00","1,265.00","1,251.00","1,264.00","1,256.91","6,134.00","1,260.00","7,709,872.00",52,4.00,14.00,0.00,1.12,0.56,0.00,0.00
13,NBB,-,331.00,335.00,329.00,331.00,331.60,"23,569.00",331.00,"7,815,588.00",72,0.00,6.00,0.00,1.82,-0.18,0.00,0.00
14,NBL,-,350.00,356.00,352.00,354.00,353.99,"10,069.00",350.00,"3,564,284.00",32,4.00,4.00,0.00,1.14,0.00,0.00,0.00
15,NCCB,-,352.00,358.00,349.00,353.00,352.87,"5,313.00",352.00,"1,874,797.00",23,1.00,9.00,0.00,2.58,0.04,0.00,0.00
16,NIB,-,757.00,765.00,757.00,764.00,761.19,"42,483.00",757.00,"32,337,516.00",449,7.00,8.00,0.00,1.06,0.37,0.00,0.00
17,NICA,-,356.00,360.00,354.00,357.00,356.39,"5,974.00",356.00,"2,129,080.00",40,1.00,6.00,0.00,1.69,0.17,0.00,0.00
18,NMB,-,488.00,494.00,482.00,494.00,486.13,"3,008.00",488.00,"1,462,292.00",15,6.00,12.00,0.00,2.49,1.59,0.00,0.00
19,PCBL,-,435.00,440.00,431.00,434.00,434.66,"18,974.00",435.00,"8,247,152.00",105,-1.00,9.00,0.00,2.09,-0.15,0.00,0.00
20,PRVU,-,379.00,390.00,380.00,385.00,382.94,"5,625.00",379.00,"2,154,053.00",54,6.00,10.00,0.00,2.63,0.53,0.00,0.00
21,SANIMA,-,341.00,350.00,342.00,342.00,345.29,"14,099.00",341.00,"4,868,274.00",97,1.00,8.00,0.00,2.34,-0.96,0.00,0.00
22,SBI,-,840.00,854.00,847.00,854.00,849.37,"2,505.00",840.00,"2,127,683.00",23,14.00,7.00,0.00,0.83,0.54,0.00,0.00
23,SBL,-,427.00,432.00,426.00,428.00,428.48,"2,765.00",427.00,"1,184,735.00",39,1.00,6.00,0.00,1.41,-0.11,0.00,0.00
24,SCB,-,"2,187.00","2,197.00","2,187.00","2,194.00","2,192.50","5,059.00","2,187.00","11,091,878.00",90,7.00,10.00,0.00,0.46,0.07,0.00,0.00
25,SRBL,-,322.00,333.00,318.00,320.00,322.75,"20,423.00",322.00,"6,591,601.00",111,-2.00,15.00,0.00,4.72,-0.86,0.00,0.00
