S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,529.00,559.00,510.00,512.00,523.05,"21,836.00",529.00,"11,421,371.00",96,-17.00,49.00,0.00,9.61,-2.16,0.00,0.00
2,CBL,-,241.00,255.00,242.00,247.00,246.46,"30,195.00",241.00,"7,441,902.00",55,6.00,13.00,0.00,5.37,0.22,0.00,0.00
3,CCBL,-,297.00,305.00,297.00,303.00,302.43,"6,728.00",297.00,"2,034,754.00",31,6.00,8.00,0.00,2.69,0.19,0.00,0.00
4,CZBIL,-,575.00,588.00,575.00,580.00,580.60,"12,603.00",575.00,"7,317,327.00",54,5.00,13.00,0.00,2.26,-0.10,0.00,0.00
5,EBL,-,"2,035.00","2,080.00","2,045.00","2,070.00","2,062.77","3,160.00","2,035.00","6,518,366.00",23,35.00,35.00,0.00,1.71,0.35,0.00,0.00
6,GBIME,-,395.00,401.00,396.00,400.00,399.29,"25,609.00",395.00,"10,225,352.00",54,5.00,5.00,0.00,1.26,0.18,0.00,0.00
7,HBL,-,951.00,970.00,940.00,970.00,949.64,"3,651.00",951.00,"3,467,142.00",12,19.00,30.00,0.00,3.19,2.10,0.00,0.00
8,KBL,-,391.00,400.00,392.00,397.00,395.92,"12,835.00",391.00,"5,081,594.00",43,6.00,8.00,0.00,2.04,0.27,0.00,0.00
9,LBL,-,561.00,605.00,555.00,557.00,565.70,"49,885.00",561.00,"28,219,752.00",207,-4.00,50.00,0.00,9.01,-1.56,0.00,0.00
10,NABIL,-,"1,800.00","1,841.00","1,800.00","1,840.00","1,810.66","11,125.00","1,800.00","20,143,548.00",44,40.00,41.00,0.00,2.28,1.59,0.00,0.00
11,NBB,-,444.00,449.00,443.00,446.00,446.44,"4,847.00",444.00,"2,163,906.00",19,2.00,6.00,0.00,1.35,-0.10,0.00,0.00
12,NBL,-,290.00,300.00,290.00,294.00,291.20,"46,152.00",290.00,"13,439,360.00",68,4.00,10.00,0.00,3.45,0.95,0.00,0.00
13,NIB,-,670.00,700.00,675.00,700.00,683.55,"7,736.00",670.00,"5,287,955.00",31,30.00,25.00,0.00,3.70,2.35,0.00,0.00
14,NICA,-,"1,052.00","1,157.00","1,021.00","1,029.00","1,048.29","119,750.00","1,052.00","125,533,072.00",551,-23.00,136.00,0.00,13.32,-1.87,0.00,0.00
15,NMB,-,420.00,421.00,415.00,420.00,418.82,"7,202.00",420.00,"3,016,322.00",21,0.00,6.00,0.00,1.45,0.28,0.00,0.00
16,PCBL,-,615.00,629.00,607.00,616.00,613.69,"30,138.00",615.00,"18,495,424.00",147,1.00,22.00,0.00,3.62,0.37,0.00,0.00
17,SANIMA,-,670.00,673.00,665.00,667.00,669.54,"9,798.00",670.00,"6,560,176.00",35,-3.00,8.00,0.00,1.20,-0.38,0.00,0.00
18,SBI,-,"1,528.00","1,525.00","1,495.00","1,500.00","1,505.32","6,821.00","1,528.00","10,267,813.00",50,-28.00,30.00,0.00,2.01,-0.35,0.00,0.00
19,SBL,-,601.00,620.00,600.00,615.00,612.46,"7,277.00",601.00,"4,456,852.00",27,14.00,20.00,0.00,3.33,0.41,0.00,0.00
20,SCB,-,"2,439.00","2,480.00","2,450.00","2,465.00","2,464.22","1,698.00","2,439.00","4,184,249.00",19,26.00,30.00,0.00,1.22,0.03,0.00,0.00
21,SRBL,-,390.00,400.00,390.00,400.00,398.35,"2,707.00",390.00,"1,078,328.00",14,10.00,10.00,0.00,2.56,0.41,0.00,0.00
