S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,500.00,500.00,495.00,497.00,497.87,"4,887.00",500.00,"2,433,073.00",43,-3.00,5.00,0.00,1.01,-0.17,0.00,0.00
2,CBL,-,294.00,295.00,286.00,294.00,289.46,"42,586.00",294.00,"12,326,901.00",130,0.00,9.00,0.00,3.15,1.54,0.00,0.00
3,CCBL,-,323.00,320.00,308.00,308.00,312.79,"38,719.00",323.00,"12,111,033.00",442,-15.00,12.00,0.00,3.90,-1.56,0.00,0.00
4,CZBIL,-,470.00,470.00,460.00,463.00,461.70,"5,605.00",470.00,"2,587,836.00",33,-7.00,10.00,0.00,2.17,0.28,0.00,0.00
5,EBL,-,"2,546.00","2,551.00","2,500.00","2,548.00","2,523.74","6,465.00","2,546.00","16,316,006.00",26,2.00,51.00,0.00,2.04,0.95,0.00,0.00
6,GBIME,-,610.00,616.00,600.00,600.00,603.76,"25,323.00",610.00,"15,288,894.00",121,-10.00,16.00,0.00,2.67,-0.63,0.00,0.00
7,HBL,-,950.00,951.00,940.00,945.00,948.20,"1,790.00",950.00,"1,697,279.00",6,-5.00,11.00,0.00,1.17,-0.34,0.00,0.00
8,KBL,-,480.00,491.00,475.00,479.00,480.23,"7,583.00",480.00,"3,641,558.00",23,-1.00,16.00,0.00,3.37,-0.26,0.00,0.00
9,LBL,-,535.00,545.00,525.00,545.00,529.25,"2,377.00",535.00,"1,258,028.00",9,10.00,20.00,0.00,3.81,2.89,0.00,0.00
10,MBL,-,540.00,550.00,525.00,550.00,535.98,"20,331.00",540.00,"10,896,960.00",30,10.00,25.00,0.00,4.76,2.55,0.00,0.00
11,MEGA,-,431.00,433.00,416.00,425.00,421.85,"13,483.00",431.00,"5,687,815.00",83,-6.00,17.00,0.00,4.09,0.74,0.00,0.00
12,NABIL,-,"2,335.00","2,290.00","2,265.00","2,270.00","2,275.16","3,475.00","2,335.00","7,906,179.00",24,-65.00,25.00,0.00,1.10,-0.23,0.00,0.00
13,NBB,-,720.00,720.00,696.00,707.00,703.91,"15,013.00",720.00,"10,567,790.00",47,-13.00,24.00,0.00,3.45,0.44,0.00,0.00
14,NBL,-,357.00,367.00,357.00,359.00,361.02,"107,448.00",357.00,"38,790,924.00",140,2.00,10.00,0.00,2.80,-0.56,0.00,0.00
15,NCCB,-,548.00,555.00,539.00,545.00,541.99,"30,869.00",548.00,"16,730,724.00",58,-3.00,16.00,0.00,2.97,0.55,0.00,0.00
16,NIB,-,931.00,925.00,910.00,918.00,914.53,"4,423.00",931.00,"4,044,967.00",21,-13.00,15.00,0.00,1.65,0.38,0.00,0.00
17,NICA,-,887.00,890.00,860.00,871.00,871.07,"14,307.00",887.00,"12,462,417.00",54,-16.00,30.00,0.00,3.49,-0.01,0.00,0.00
18,NMB,-,491.00,497.00,482.00,486.00,486.47,"6,653.00",491.00,"3,236,505.00",16,-5.00,15.00,0.00,3.11,-0.10,0.00,0.00
19,PCBL,-,550.00,555.00,540.00,543.00,544.06,"10,895.00",550.00,"5,927,491.00",45,-7.00,15.00,0.00,2.78,-0.19,0.00,0.00
20,SANIMA,-,572.00,570.00,553.00,560.00,560.34,"10,671.00",572.00,"5,979,347.00",36,-12.00,17.00,0.00,3.07,-0.06,0.00,0.00
21,SBI,-,"1,258.00","1,272.00","1,255.00","1,255.00","1,260.51","4,954.00","1,258.00","6,244,579.00",28,-3.00,17.00,0.00,1.35,-0.44,0.00,0.00
22,SBL,-,732.00,730.00,719.00,724.00,724.23,"7,642.00",732.00,"5,534,568.00",33,-8.00,11.00,0.00,1.53,-0.03,0.00,0.00
23,SCB,-,"2,431.00","2,448.00","2,385.00","2,448.00","2,401.66","10,783.00","2,431.00","25,897,108.00",96,17.00,63.00,0.00,2.64,1.89,0.00,0.00
24,SRBL,-,432.00,435.00,428.00,430.00,431.01,"1,193.00",432.00,"514,191.00",19,-2.00,7.00,0.00,1.64,-0.23,0.00,0.00
