S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,434.00,442.00,430.00,440.00,436.01,"8,331.00",434.00,"3,632,384.00",58,6.00,12.00,0.00,2.79,0.91,0.00,0.00
2,BOKL,-,435.00,436.00,430.00,435.00,432.95,"8,399.00",435.00,"3,636,339.00",39,0.00,6.00,0.00,1.40,0.47,0.00,0.00
3,CBL,-,235.00,235.00,231.00,233.00,233.13,"13,856.00",235.00,"3,230,306.00",64,-2.00,4.00,0.00,1.73,-0.06,0.00,0.00
4,CCBL,-,222.00,230.00,219.00,224.00,223.33,"22,585.00",222.00,"5,043,811.00",102,2.00,11.00,0.00,5.02,0.30,0.00,0.00
5,CZBIL,-,296.00,298.00,294.00,295.00,296.60,"18,567.00",296.00,"5,507,018.00",62,-1.00,4.00,0.00,1.36,-0.54,0.00,0.00
6,EBL,-,"1,195.00","1,200.00","1,185.00","1,190.00","1,191.76","5,787.00","1,195.00","6,896,741.00",55,-5.00,15.00,0.00,1.27,-0.15,0.00,0.00
7,GBIME,-,329.00,332.00,327.00,330.00,329.88,"12,852.00",329.00,"4,239,649.00",86,1.00,5.00,0.00,1.53,0.04,0.00,0.00
8,HBL,-,884.00,886.00,864.00,868.00,870.87,"8,089.00",884.00,"7,044,488.00",90,-16.00,22.00,0.00,2.55,-0.33,0.00,0.00
9,KBL,-,306.00,309.00,303.00,304.00,305.01,"15,322.00",306.00,"4,673,350.00",64,-2.00,6.00,0.00,1.98,-0.33,0.00,0.00
10,LBL,-,316.00,317.00,310.00,314.00,312.75,"6,912.00",316.00,"2,161,734.00",54,-2.00,7.00,0.00,2.26,0.40,0.00,0.00
11,MBL,-,317.00,318.00,313.00,315.00,314.85,"15,583.00",317.00,"4,906,268.00",62,-2.00,5.00,0.00,1.60,0.05,0.00,0.00
12,NABIL,-,"1,220.00","1,230.00","1,208.00","1,215.00","1,215.18","7,706.00","1,220.00","9,364,149.00",69,-5.00,22.00,0.00,1.82,-0.01,0.00,0.00
13,NBB,-,289.00,291.00,284.00,286.00,287.03,"29,744.00",289.00,"8,537,296.00",104,-3.00,7.00,0.00,2.46,-0.36,0.00,0.00
14,NBL,-,343.00,345.00,339.00,341.00,342.33,"16,438.00",343.00,"5,627,302.00",42,-2.00,6.00,0.00,1.77,-0.39,0.00,0.00
15,NCCB,-,359.00,358.00,352.00,355.00,354.03,"7,205.00",359.00,"2,550,810.00",30,-4.00,6.00,0.00,1.70,0.27,0.00,0.00
16,NIB,-,626.00,634.00,621.00,628.00,627.89,"12,849.00",626.00,"8,067,805.00",100,2.00,13.00,0.00,2.09,0.02,0.00,0.00
17,NICA,-,357.00,360.00,349.00,353.00,353.99,"10,044.00",357.00,"3,555,485.00",48,-4.00,11.00,0.00,3.15,-0.28,0.00,0.00
18,NMB,-,478.00,490.00,479.00,485.00,485.39,"7,590.00",478.00,"3,684,119.00",62,7.00,11.00,0.00,2.30,-0.08,0.00,0.00
19,PCBL,-,441.00,446.00,440.00,440.00,442.23,"19,105.00",441.00,"8,448,717.00",111,-1.00,6.00,0.00,1.36,-0.51,0.00,0.00
20,PRVU,-,364.00,367.00,362.00,365.00,364.19,"21,377.00",364.00,"7,785,187.00",84,1.00,5.00,0.00,1.38,0.22,0.00,0.00
21,SANIMA,-,345.00,347.00,336.00,344.00,340.35,"28,474.00",345.00,"9,691,035.00",89,-1.00,11.00,0.00,3.27,1.06,0.00,0.00
22,SBI,-,780.00,780.00,770.00,775.00,774.77,"5,501.00",780.00,"4,261,990.00",73,-5.00,10.00,0.00,1.30,0.03,0.00,0.00
23,SBL,-,407.00,407.00,400.00,406.00,403.75,"10,837.00",407.00,"4,375,401.00",68,-1.00,7.00,0.00,1.75,0.56,0.00,0.00
24,SCB,-,"2,085.00","2,097.00","2,075.00","2,090.00","2,083.06","8,334.00","2,085.00","17,360,236.00",143,5.00,22.00,0.00,1.06,0.33,0.00,0.00
25,SRBL,-,294.00,292.00,285.00,290.00,289.15,"15,026.00",294.00,"4,344,756.00",64,-4.00,7.00,0.00,2.46,0.29,0.00,0.00
