S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,500.00,510.00,500.00,508.00,505.15,"3,468.00",500.00,"1,751,854.00",29,8.00,10.00,0.00,2.00,0.56,0.00,0.00
2,CBL,-,285.00,290.00,282.00,290.00,285.13,"15,937.00",285.00,"4,544,196.00",43,5.00,8.00,0.00,2.84,1.68,0.00,0.00
3,CCBL,-,278.00,282.00,261.00,280.00,277.86,"19,231.00",278.00,"5,343,466.00",130,2.00,21.00,0.00,8.05,0.77,0.00,0.00
4,CZBIL,-,448.00,456.00,446.00,454.00,449.63,"7,342.00",448.00,"3,301,218.00",16,6.00,10.00,0.00,2.24,0.96,0.00,0.00
5,EBL,-,"1,890.00","1,914.00","1,900.00","1,908.00","1,907.71",798.00,"1,890.00","1,522,354.00",6,18.00,14.00,0.00,0.74,0.02,0.00,0.00
6,GBIME,-,542.00,562.00,533.00,545.00,539.83,"8,277.00",542.00,"4,468,204.00",60,3.00,29.00,0.00,5.44,0.95,0.00,0.00
7,HBL,-,865.00,878.00,861.00,878.00,865.14,"3,072.00",865.00,"2,657,703.00",9,13.00,17.00,0.00,1.97,1.46,0.00,0.00
8,KBL,-,575.00,591.00,570.00,585.00,583.73,"30,265.00",575.00,"17,666,628.00",106,10.00,21.00,0.00,3.68,0.22,0.00,0.00
9,LBL,-,587.00,593.00,587.00,593.00,589.65,"9,441.00",587.00,"5,566,932.00",32,6.00,6.00,0.00,1.02,0.56,0.00,0.00
10,MBL,-,485.00,494.00,480.00,488.00,485.98,"4,728.00",485.00,"2,297,710.00",20,3.00,14.00,0.00,2.92,0.41,0.00,0.00
11,MEGA,-,383.00,395.00,378.00,388.00,387.70,"3,468.00",383.00,"1,344,544.00",60,5.00,17.00,0.00,4.50,0.08,0.00,0.00
12,NABIL,-,"2,290.00","2,340.00","2,298.00","2,340.00","2,303.61",845.00,"2,290.00","1,946,550.00",9,50.00,42.00,0.00,1.83,1.56,0.00,0.00
13,NBB,-,571.00,589.00,574.00,582.00,577.85,"6,056.00",571.00,"3,499,468.00",24,11.00,15.00,0.00,2.61,0.71,0.00,0.00
14,NBL,-,377.00,400.00,370.00,400.00,380.86,"13,108.00",377.00,"4,992,327.00",18,23.00,30.00,0.00,8.11,4.78,0.00,0.00
15,NCCB,-,619.00,635.00,622.00,631.00,624.87,"7,324.00",619.00,"4,576,566.00",15,12.00,13.00,0.00,2.09,0.97,0.00,0.00
16,NIB,-,768.00,783.00,770.00,783.00,774.71,205.00,768.00,"158,815.00",3,15.00,13.00,0.00,1.69,1.06,0.00,0.00
17,NICA,-,771.00,795.00,765.00,790.00,778.07,"2,149.00",771.00,"1,672,078.00",21,19.00,30.00,0.00,3.92,1.51,0.00,0.00
18,PCBL,-,504.00,515.00,500.00,510.00,509.66,"7,323.00",504.00,"3,732,211.00",37,6.00,15.00,0.00,3.00,0.07,0.00,0.00
19,SANIMA,-,480.00,490.00,471.00,490.00,474.39,"1,614.00",480.00,"765,667.00",4,10.00,19.00,0.00,4.03,3.19,0.00,0.00
20,SBI,-,995.00,"1,020.00",995.00,"1,015.00","1,007.09","2,552.00",995.00,"2,570,094.00",12,20.00,25.00,0.00,2.51,0.78,0.00,0.00
21,SBL,-,702.00,709.00,691.00,709.00,704.03,"4,826.00",702.00,"3,397,631.00",30,7.00,18.00,0.00,2.60,0.70,0.00,0.00
22,SCB,-,"2,100.00","2,110.00","2,070.00","2,075.00","2,082.31","2,338.00","2,100.00","4,868,431.00",15,-25.00,40.00,0.00,1.93,-0.35,0.00,0.00
23,SRBL,-,381.00,390.00,372.00,390.00,379.21,"4,361.00",381.00,"1,653,717.00",25,9.00,18.00,0.00,4.84,2.77,0.00,0.00
