S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,61.64,470.00,470.00,449.00,456.00,452.54,"64,582.00",448.00,"29,225,643.00",313,8.00,21.00,1.79,4.68,0.76,576.00,313.00
2,BOKL,57.58,316.00,322.00,308.00,310.00,310.96,"226,766.00",310.00,"70,515,652.00",568,0.00,14.00,0.00,4.55,-0.31,344.00,196.00
3,CBL,58.45,224.00,225.00,219.00,222.00,220.75,"138,452.00",220.00,"30,563,811.00",410,2.00,6.00,0.91,2.74,0.56,245.00,125.00
4,CCBL,52.77,258.00,258.00,251.00,255.00,253.53,"152,417.00",254.00,"38,643,038.00",417,1.00,7.00,0.39,2.79,0.57,268.00,136.00
5,CZBIL,68.73,309.00,314.00,306.00,313.00,309.90,"197,185.00",303.00,"61,108,066.00",789,10.00,8.00,3.30,2.61,0.99,316.00,164.00
6,EBL,70.05,790.00,800.00,779.00,797.00,790.62,"93,653.00",775.00,"74,044,059.00",417,22.00,21.00,2.84,2.70,0.80,932.00,520.00
7,GBIME,65.03,448.00,477.00,448.00,476.00,464.06,"1,010,702.00",441.00,"469,024,483.00","2,792",35.00,29.00,7.94,6.47,2.51,477.00,211.00
8,HBL,59.15,550.00,554.00,542.00,549.00,547.99,"22,159.00",546.00,"12,143,013.00",176,3.00,12.00,0.55,2.21,0.18,749.00,452.00
9,KBL,69.22,319.00,325.00,314.00,315.00,316.71,"458,905.00",313.00,"145,339,627.00","1,229",2.00,11.00,0.64,3.50,-0.54,325.00,153.00
10,LBL,71.14,300.00,300.00,287.00,292.00,289.51,"235,890.00",286.00,"68,291,733.00",384,6.00,13.00,2.10,4.53,0.85,325.00,184.00
11,MBL,63.60,307.00,312.00,303.00,312.00,306.91,"243,578.00",301.00,"74,756,930.00",408,11.00,9.00,3.65,2.97,1.63,319.00,199.00
12,MEGA,61.18,301.00,305.00,297.00,302.00,300.30,"247,196.00",296.00,"74,231,840.00",743,6.00,8.00,2.03,2.69,0.56,312.00,182.00
13,NABIL,74.23,"1,230.00","1,328.00","1,230.00","1,321.00","1,298.06","524,258.00","1,221.00","680,516,471.00","2,461",100.00,98.00,8.19,7.97,1.74,"1,550.00",594.00
14,NBB,67.46,310.00,316.00,306.00,310.00,308.20,"171,178.00",304.00,"52,756,914.00",658,6.00,10.00,1.97,3.27,0.58,330.00,169.00
15,NBL,65.86,400.00,407.00,399.00,406.00,403.38,"718,697.00",394.00,"289,908,342.00","1,473",12.00,8.00,3.05,2.01,0.65,427.00,214.00
16,NCCB,66.43,319.00,322.00,312.00,316.00,314.57,"136,078.00",313.00,"42,806,025.00",442,3.00,10.00,0.96,3.21,0.45,385.00,163.00
17,NIB,68.15,460.00,467.00,458.00,462.00,460.93,"73,705.00",459.00,"33,972,857.00",479,3.00,9.00,0.65,1.97,0.23,557.00,335.00
18,NICA,71.98,890.00,921.00,886.00,917.00,906.56,"448,841.00",877.00,"406,903,392.00","1,958",40.00,35.00,4.56,3.95,1.14,963.00,422.00
19,NMB,69.74,445.00,452.00,443.00,450.00,446.17,"260,034.00",440.00,"116,020,514.00",977,10.00,9.00,2.27,2.03,0.85,517.00,321.00
20,PCBL,62.73,465.00,471.00,458.00,468.00,464.87,"266,035.00",460.00,"123,671,286.00",616,8.00,13.00,1.74,2.84,0.67,482.00,219.19
21,PRVU,61.21,483.00,490.00,475.00,485.00,483.50,"417,669.00",474.00,"201,943,734.00","1,243",11.00,15.00,2.32,3.16,0.31,501.00,195.00
22,SANIMA,61.66,373.00,382.00,369.00,378.00,375.39,"188,528.00",366.00,"70,770,933.00",647,12.00,13.00,3.28,3.52,0.69,437.00,287.00
23,SBI,64.27,430.00,438.00,428.00,432.00,432.85,"52,494.00",430.00,"22,722,080.00",180,2.00,10.00,0.47,2.34,-0.20,583.00,373.00
24,SBL,62.26,397.00,412.00,393.00,396.00,397.01,"47,962.00",390.00,"19,041,252.00",229,6.00,19.00,1.54,4.83,-0.25,479.00,252.00
25,SCB,70.86,630.00,678.00,622.00,641.00,631.57,"72,825.00",622.00,"45,994,197.00",538,19.00,56.00,3.05,9.00,1.47,850.00,505.00
26,SRBL,58.57,325.00,326.00,316.00,323.00,320.76,"132,946.00",319.00,"42,643,601.00",381,4.00,10.00,1.25,3.16,0.69,334.00,201.00
