S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,465.00,465.00,455.00,456.00,457.97,"7,225.00",465.00,"3,308,817.00",55,-9.00,10.00,0.00,2.20,-0.43,0.00,0.00
2,BOKL,-,503.00,504.00,494.00,498.00,497.58,"10,804.00",503.00,"5,375,813.00",56,-5.00,10.00,0.00,2.02,0.09,0.00,0.00
3,CBL,-,253.00,263.00,252.00,258.00,257.19,"41,672.00",253.00,"10,717,572.00",77,5.00,11.00,0.00,4.37,0.31,0.00,0.00
4,CCBL,-,388.00,390.00,382.00,383.00,385.65,"8,899.00",388.00,"3,431,877.00",76,-5.00,8.00,0.00,2.09,-0.69,0.00,0.00
5,CZBIL,-,403.00,404.00,400.00,402.00,402.38,"5,893.00",403.00,"2,371,252.00",36,-1.00,4.00,0.00,1.00,-0.10,0.00,0.00
6,EBL,-,"1,790.00","1,800.00","1,766.00","1,770.00","1,775.99","7,073.00","1,790.00","12,561,599.00",76,-20.00,34.00,0.00,1.93,-0.34,0.00,0.00
7,GBIME,-,413.00,415.00,406.00,409.00,409.58,"10,088.00",413.00,"4,131,825.00",65,-4.00,9.00,0.00,2.22,-0.14,0.00,0.00
8,HBL,-,970.00,970.00,951.00,951.00,954.88,"3,781.00",970.00,"3,610,407.00",32,-19.00,19.00,0.00,2.00,-0.41,0.00,0.00
9,KBL,-,340.00,340.00,332.00,338.00,334.57,"4,610.00",340.00,"1,542,368.00",26,-2.00,8.00,0.00,2.41,1.01,0.00,0.00
10,LBL,-,491.00,499.00,485.00,490.00,488.59,"6,784.00",491.00,"3,314,562.00",46,-1.00,14.00,0.00,2.89,0.29,0.00,0.00
11,MBL,-,420.00,420.00,413.00,419.00,415.63,"20,773.00",420.00,"8,633,943.00",79,-1.00,7.00,0.00,1.69,0.80,0.00,0.00
12,NABIL,-,"1,560.00","1,560.00","1,536.00","1,558.00","1,550.17","1,888.00","1,560.00","2,926,720.00",20,-2.00,24.00,0.00,1.56,0.50,0.00,0.00
13,NBB,-,435.00,437.00,428.00,431.00,431.79,"14,731.00",435.00,"6,360,695.00",79,-4.00,9.00,0.00,2.10,-0.18,0.00,0.00
14,NBL,-,392.00,399.00,386.00,388.00,392.41,"16,298.00",392.00,"6,395,424.00",49,-4.00,13.00,0.00,3.37,-1.14,0.00,0.00
15,NCCB,-,413.00,414.00,407.00,412.00,409.98,"26,381.00",413.00,"10,815,635.00",84,-1.00,7.00,0.00,1.72,0.49,0.00,0.00
16,NIB,-,765.00,770.00,756.00,767.00,764.79,"18,581.00",765.00,"14,210,649.00",206,2.00,14.00,0.00,1.85,0.29,0.00,0.00
17,NICA,-,472.00,470.00,464.00,465.00,466.31,"8,482.00",472.00,"3,955,215.00",39,-7.00,6.00,0.00,1.29,-0.28,0.00,0.00
18,NMB,-,604.00,610.00,600.00,605.00,602.45,"4,410.00",604.00,"2,656,789.00",38,1.00,10.00,0.00,1.67,0.42,0.00,0.00
19,PCBL,-,452.00,451.00,442.00,443.00,444.53,"5,839.00",452.00,"2,595,636.00",36,-9.00,9.00,0.00,2.04,-0.35,0.00,0.00
20,PRVU,-,427.00,425.00,418.00,423.00,421.04,"35,079.00",427.00,"14,769,748.00",166,-4.00,7.00,0.00,1.67,0.46,0.00,0.00
21,SANIMA,-,461.00,465.00,461.00,461.00,462.18,"28,031.00",461.00,"12,955,420.00",91,0.00,4.00,0.00,0.87,-0.26,0.00,0.00
22,SBI,-,"1,065.00","1,070.00","1,057.00","1,060.00","1,061.46","5,118.00","1,065.00","5,432,575.00",56,-5.00,13.00,0.00,1.23,-0.14,0.00,0.00
23,SBL,-,678.00,680.00,672.00,675.00,675.61,"8,964.00",678.00,"6,056,209.00",74,-3.00,8.00,0.00,1.19,-0.09,0.00,0.00
24,SCB,-,"2,340.00","2,360.00","2,310.00","2,325.00","2,334.71","8,217.00","2,340.00","19,184,280.00",100,-15.00,50.00,0.00,2.16,-0.42,0.00,0.00
25,SRBL,-,432.00,430.00,419.00,423.00,422.86,"22,982.00",432.00,"9,718,192.00",79,-9.00,11.00,0.00,2.63,0.03,0.00,0.00
