S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,305.00,305.00,301.00,304.00,303.56,"11,579.00",305.00,"3,514,973.00",62,-1.00,4.00,-0.33,1.33,0.14,382.00,290.00
2,BOKL,-,250.00,251.00,247.00,249.00,249.56,"23,238.00",250.00,"5,799,313.00",89,-1.00,4.00,-0.40,1.62,-0.23,368.00,231.00
3,CBL,-,163.00,163.00,158.00,160.00,160.06,"127,721.00",161.00,"20,442,780.00",128,-1.00,5.00,-0.62,3.16,-0.04,188.00,141.00
4,CCBL,-,167.00,170.00,165.00,167.00,167.60,"14,560.00",168.00,"2,440,219.00",93,-1.00,5.00,-0.60,3.03,-0.36,205.00,155.00
5,CZBIL,-,215.00,219.00,215.00,216.00,216.34,"19,707.00",218.00,"4,263,479.00",80,-2.00,4.00,-0.92,1.86,-0.16,300.00,199.00
6,EBL,-,591.00,602.00,591.00,596.00,598.44,"19,345.00",592.00,"11,576,825.00",98,4.00,11.00,0.68,1.86,-0.41,900.00,501.00
7,GBIME,-,265.00,274.00,265.00,272.00,270.97,"36,987.00",267.00,"10,022,272.00",115,5.00,9.00,1.87,3.40,0.38,344.00,255.00
8,HBL,-,467.00,477.00,464.00,475.00,471.88,"4,395.00",472.00,"2,073,910.00",36,3.00,13.00,0.64,2.80,0.66,682.00,418.00
9,KBL,-,241.00,246.00,240.00,241.00,242.71,"30,676.00",243.00,"7,445,499.00",85,-2.00,6.00,-0.82,2.50,-0.71,287.00,187.00
10,LBL,-,201.00,206.00,200.00,205.00,203.17,"39,871.00",203.00,"8,100,403.00",90,2.00,6.00,0.99,3.00,0.89,292.00,182.00
11,MBL,-,230.00,234.00,228.00,230.00,231.25,"64,822.00",231.00,"14,990,391.00",195,-1.00,6.00,-0.43,2.63,-0.55,271.00,200.00
12,MEGA,-,164.00,168.00,164.00,165.00,166.01,"35,400.00",165.00,"5,876,928.00",116,0.00,4.00,0.00,2.44,-0.62,306.00,150.00
13,NABIL,-,724.00,728.00,718.00,727.00,723.84,"8,188.00",724.00,"5,926,768.00",69,3.00,10.00,0.41,1.39,0.44,"1,081.00",678.00
14,NBB,-,206.00,210.00,205.00,205.00,206.77,"46,433.00",207.00,"9,601,081.00",138,-2.00,5.00,-0.97,2.44,-0.86,274.00,178.00
15,NBL,-,297.00,298.00,294.00,296.00,296.42,"61,272.00",298.00,"18,162,520.00",113,-2.00,4.00,-0.67,1.36,-0.14,375.00,280.00
16,NCCB,-,226.00,227.00,220.00,223.00,223.75,"111,771.00",223.00,"25,008,868.00",231,0.00,7.00,0.00,3.18,-0.34,302.00,172.00
17,NIB,-,534.00,537.00,534.00,535.00,535.78,"10,843.00",535.00,"5,809,414.00",92,0.00,3.00,0.00,0.56,-0.14,700.00,499.00
18,NICA,-,440.00,444.00,431.00,440.00,439.32,"107,396.00",436.00,"47,180,688.00",393,4.00,13.00,0.92,3.02,0.16,459.00,304.00
19,NMB,-,337.00,339.00,334.00,336.00,336.43,"37,453.00",338.00,"12,600,385.00",158,-2.00,5.00,-0.59,1.50,-0.13,502.00,300.00
20,PCBL,-,323.00,326.00,322.00,323.00,324.47,"18,343.00",324.00,"5,951,674.00",82,-1.00,4.00,-0.31,1.24,-0.45,352.00,273.00
21,PRVU,-,243.00,246.00,242.00,244.00,243.96,"39,856.00",245.00,"9,723,423.00",142,-1.00,4.00,-0.41,1.65,0.01,261.00,175.00
22,SANIMA,-,313.00,315.00,309.00,313.00,312.43,"21,193.00",315.00,"6,621,358.00",77,-2.00,6.00,-0.63,1.94,0.18,386.00,286.00
23,SBI,-,400.00,405.00,395.00,403.00,401.73,"13,408.00",398.00,"5,386,343.00",45,5.00,10.00,1.26,2.53,0.32,634.00,366.00
24,SBL,-,302.00,307.00,301.00,304.00,304.87,"26,867.00",302.00,"8,190,975.00",100,2.00,6.00,0.66,1.99,-0.29,372.00,272.00
25,SCB,-,575.00,580.00,569.00,574.00,575.53,"4,073.00",579.00,"2,344,126.00",81,-5.00,11.00,-0.86,1.93,-0.27,910.00,520.00
26,SRBL,-,229.00,231.00,227.00,229.00,228.00,"13,360.00",229.00,"3,046,019.00",45,0.00,4.00,0.00,1.76,0.44,281.00,203.00
