S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,"1,019.00","1,020.00",990.00,995.00,"1,003.17","114,461.00","1,019.00","114,824,128.00",762,-24.00,30.00,0.00,3.03,-0.82,0.00,0.00
2,CCBL,-,455.00,450.00,433.00,436.00,440.12,"21,028.00",455.00,"9,254,936.00",109,-19.00,17.00,0.00,3.93,-0.95,0.00,0.00
3,CZBIL,-,595.00,595.00,566.00,575.00,572.57,"13,267.00",595.00,"7,596,285.00",78,-20.00,29.00,0.00,5.12,0.42,0.00,0.00
4,EBL,-,"3,360.00","3,490.00","3,350.00","3,450.00","3,427.81","34,094.00","3,360.00","116,867,680.00",216,90.00,140.00,0.00,4.18,0.64,0.00,0.00
5,GBIME,-,509.00,510.00,500.00,505.00,505.87,"28,368.00",509.00,"14,350,437.00",115,-4.00,10.00,0.00,2.00,-0.17,0.00,0.00
6,HBL,-,"1,590.00","1,590.00","1,530.00","1,550.00","1,552.19","2,948.00","1,590.00","4,575,861.00",26,-40.00,60.00,0.00,3.92,-0.14,0.00,0.00
7,LBL,-,863.00,875.00,836.00,875.00,845.60,"16,472.00",863.00,"13,928,693.00",58,12.00,39.00,0.00,4.67,3.36,0.00,0.00
8,MBL,-,836.00,850.00,810.00,812.00,821.59,"27,010.00",836.00,"22,191,204.00",146,-24.00,40.00,0.00,4.94,-1.18,0.00,0.00
9,MEGA,-,503.00,498.00,480.00,491.00,490.74,"30,862.00",503.00,"15,145,340.00",84,-12.00,18.00,0.00,3.75,0.05,0.00,0.00
10,NABIL,-,"1,765.00","1,760.00","1,700.00","1,700.00","1,706.19","14,267.00","1,765.00","24,342,238.00",119,-65.00,60.00,0.00,3.53,-0.36,0.00,0.00
11,NBB,-,"1,156.00","1,170.00","1,123.00","1,165.00","1,138.89","67,879.00","1,156.00","77,306,824.00",299,9.00,47.00,0.00,4.19,2.24,0.00,0.00
12,NBL,-,511.00,505.00,489.00,489.00,496.68,"42,886.00",511.00,"21,300,488.00",107,-22.00,16.00,0.00,3.27,-1.57,0.00,0.00
13,NIB,-,810.00,806.00,785.00,795.00,791.17,"16,944.00",810.00,"13,405,604.00",133,-15.00,21.00,0.00,2.68,0.48,0.00,0.00
14,NICA,-,665.00,655.00,630.00,635.00,638.57,"21,743.00",665.00,"13,884,492.00",97,-30.00,25.00,0.00,3.97,-0.56,0.00,0.00
15,NMB,-,842.00,850.00,807.00,810.00,814.11,"26,134.00",842.00,"21,275,988.00",133,-32.00,43.00,0.00,5.33,-0.51,0.00,0.00
16,PCBL,-,650.00,638.00,620.00,627.00,627.23,"29,758.00",650.00,"18,664,992.00",141,-23.00,18.00,0.00,2.90,-0.04,0.00,0.00
17,SANIMA,-,748.00,745.00,732.00,741.00,737.01,"29,738.00",748.00,"21,917,300.00",174,-7.00,13.00,0.00,1.78,0.54,0.00,0.00
18,SBI,-,"1,870.00","1,845.00","1,805.00","1,831.00","1,829.92","5,549.00","1,870.00","10,154,217.00",34,-39.00,40.00,0.00,2.22,0.06,0.00,0.00
19,SBL,-,"1,320.00","1,328.00","1,270.00","1,272.00","1,287.33","29,013.00","1,320.00","37,349,432.00",131,-48.00,58.00,0.00,4.57,-1.21,0.00,0.00
20,SCB,-,"3,595.00","3,610.00","3,591.00","3,605.00","3,599.98","5,265.00","3,595.00","18,953,896.00",49,10.00,19.00,0.00,0.53,0.14,0.00,0.00
21,SRBL,-,910.00,910.00,870.00,883.00,885.34,"40,977.00",910.00,"36,278,576.00",190,-27.00,40.00,0.00,4.60,-0.27,0.00,0.00
