S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,410.00,418.00,408.00,415.00,413.42,"2,601.00",410.00,"1,075,295.00",15,5.00,10.00,0.00,2.45,0.38,0.00,0.00
2,CBL,-,270.00,270.00,268.00,270.00,269.77,"14,206.00",270.00,"3,832,339.00",47,0.00,2.00,0.00,0.75,0.09,0.00,0.00
3,CCBL,-,321.00,322.00,315.00,317.00,319.06,"7,992.00",321.00,"2,549,899.00",39,-4.00,7.00,0.00,2.22,-0.65,0.00,0.00
4,CZBIL,-,463.00,465.00,460.00,465.00,463.64,"2,400.00",463.00,"1,112,729.00",24,2.00,5.00,0.00,1.09,0.29,0.00,0.00
5,EBL,-,"2,100.00","2,109.00","2,097.00","2,103.00","2,100.45","4,036.00","2,100.00","8,477,405.00",30,3.00,12.00,0.00,0.57,0.12,0.00,0.00
6,GBIME,-,438.00,442.00,435.00,440.00,435.18,"24,086.00",438.00,"10,481,732.00",22,2.00,7.00,0.00,1.61,1.10,0.00,0.00
7,HBL,-,810.00,813.00,805.00,812.00,807.64,"1,700.00",810.00,"1,372,981.00",7,2.00,8.00,0.00,0.99,0.54,0.00,0.00
8,KBL,-,375.00,375.00,372.00,374.00,373.96,"2,274.00",375.00,"850,378.00",7,-1.00,3.00,0.00,0.81,0.01,0.00,0.00
9,LBL,-,400.00,404.00,396.00,400.00,400.05,"2,938.00",400.00,"1,175,339.00",13,0.00,8.00,0.00,2.02,-0.01,0.00,0.00
10,MBL,-,560.00,564.00,551.00,564.00,557.84,"12,656.00",560.00,"7,060,041.00",17,4.00,13.00,0.00,2.36,1.09,0.00,0.00
11,NABIL,-,"1,920.00","1,930.00","1,916.00","1,930.00","1,918.05","1,266.00","1,920.00","2,428,256.00",5,10.00,14.00,0.00,0.73,0.62,0.00,0.00
12,NBB,-,509.00,508.00,505.00,508.00,505.81,"11,156.00",509.00,"5,642,771.00",18,-1.00,3.00,0.00,0.59,0.43,0.00,0.00
13,NBL,-,275.00,281.00,270.00,278.00,273.14,"10,531.00",275.00,"2,876,439.00",13,3.00,11.00,0.00,4.07,1.75,0.00,0.00
14,NCCB,-,434.00,442.00,418.00,432.00,419.89,"10,681.00",434.00,"4,484,876.00",10,-2.00,24.00,0.00,5.74,2.80,0.00,0.00
15,NIB,-,705.00,709.00,698.00,703.00,700.53,"6,344.00",705.00,"4,444,146.00",10,-2.00,11.00,0.00,1.58,0.35,0.00,0.00
16,NICA,-,610.00,612.00,608.00,612.00,609.78,"1,785.00",610.00,"1,088,450.00",16,2.00,4.00,0.00,0.66,0.36,0.00,0.00
17,PCBL,-,445.00,449.00,441.00,442.00,443.47,"2,372.00",445.00,"1,051,911.00",21,-3.00,8.00,0.00,1.81,-0.33,0.00,0.00
18,PRVU,-,338.00,348.00,338.00,340.00,341.13,"46,656.00",338.00,"15,915,617.00",105,2.00,10.00,0.00,2.96,-0.33,0.00,0.00
19,SANIMA,-,564.00,570.00,559.00,559.00,559.89,"1,047.00",564.00,"586,206.00",4,-5.00,11.00,0.00,1.97,-0.16,0.00,0.00
20,SBI,-,885.00,890.00,890.00,890.00,890.00,"1,800.00",885.00,"1,602,000.00",10,5.00,0.00,0.00,0.00,0.00,0.00,0.00
21,SBL,-,667.00,676.00,668.00,670.00,670.09,"3,563.00",667.00,"2,387,543.00",10,3.00,8.00,0.00,1.20,-0.01,0.00,0.00
22,SCB,-,"1,920.00","1,928.00","1,910.00","1,928.00","1,916.46",640.00,"1,920.00","1,226,536.00",7,8.00,18.00,0.00,0.94,0.60,0.00,0.00
23,SRBL,-,414.00,413.00,412.00,413.00,412.33,906.00,414.00,"373,572.00",5,-1.00,1.00,0.00,0.24,0.16,0.00,0.00
