S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,447.00,452.00,443.00,443.00,445.43,"33,400.00",447.00,"14,877,419.00",119,-4.00,9.00,0.00,2.03,-0.55,0.00,0.00
2,BOKL,-,440.00,448.00,438.00,443.00,441.05,"11,810.00",440.00,"5,208,837.00",83,3.00,10.00,0.00,2.28,0.44,0.00,0.00
3,CBL,-,230.00,231.00,226.00,227.00,228.43,"14,169.00",230.00,"3,236,631.00",66,-3.00,5.00,0.00,2.21,-0.63,0.00,0.00
4,CCBL,-,224.00,231.00,223.00,225.00,225.66,"19,404.00",224.00,"4,378,793.00",122,1.00,8.00,0.00,3.59,-0.30,0.00,0.00
5,CZBIL,-,302.00,305.00,299.00,301.00,301.35,"8,233.00",302.00,"2,481,042.00",64,-1.00,6.00,0.00,2.01,-0.12,0.00,0.00
6,EBL,-,"1,272.00","1,291.00","1,228.00","1,232.00","1,246.42","22,228.00","1,272.00","27,705,320.00",224,-40.00,63.00,0.00,5.13,-1.17,0.00,0.00
7,GBIME,-,387.00,389.00,378.00,383.00,383.01,"11,944.00",387.00,"4,574,703.00",102,-4.00,11.00,0.00,2.91,-0.00,0.00,0.00
8,HBL,-,890.00,900.00,882.00,883.00,889.30,"2,875.00",890.00,"2,556,740.00",36,-7.00,18.00,0.00,2.04,-0.71,0.00,0.00
9,KBL,-,297.00,298.00,294.00,298.00,295.83,"17,257.00",297.00,"5,105,149.00",85,1.00,4.00,0.00,1.36,0.73,0.00,0.00
10,LBL,-,339.00,340.00,330.00,333.00,333.84,"6,662.00",339.00,"2,224,024.00",50,-6.00,10.00,0.00,3.03,-0.25,0.00,0.00
11,MBL,-,327.00,330.00,328.00,328.00,328.56,"8,421.00",327.00,"2,766,818.00",38,1.00,2.00,0.00,0.61,-0.17,0.00,0.00
12,NABIL,-,"1,245.00","1,270.00","1,255.00","1,264.00","1,265.06","6,829.00","1,245.00","8,639,064.00",101,19.00,15.00,0.00,1.20,-0.08,0.00,0.00
13,NBB,-,335.00,341.00,331.00,336.00,335.28,"28,046.00",335.00,"9,403,376.00",130,1.00,10.00,0.00,3.02,0.21,0.00,0.00
14,NBL,-,357.00,360.00,350.00,355.00,353.96,"42,720.00",357.00,"15,121,241.00",76,-2.00,10.00,0.00,2.86,0.29,0.00,0.00
15,NCCB,-,355.00,358.00,350.00,351.00,352.52,"15,944.00",355.00,"5,620,655.00",59,-4.00,8.00,0.00,2.29,-0.43,0.00,0.00
16,NIB,-,770.00,781.00,756.00,761.00,762.12,"21,855.00",770.00,"16,656,070.00",230,-9.00,25.00,0.00,3.31,-0.15,0.00,0.00
17,NICA,-,353.00,357.00,352.00,353.00,354.23,"9,526.00",353.00,"3,374,409.00",69,0.00,5.00,0.00,1.42,-0.35,0.00,0.00
18,NMB,-,480.00,487.00,478.00,487.00,483.52,"3,075.00",480.00,"1,486,811.00",31,7.00,9.00,0.00,1.88,0.72,0.00,0.00
19,PCBL,-,433.00,438.00,429.00,432.00,431.64,"23,653.00",433.00,"10,209,630.00",117,-1.00,9.00,0.00,2.10,0.08,0.00,0.00
20,PRVU,-,376.00,380.00,372.00,372.00,375.63,"11,857.00",376.00,"4,453,884.00",93,-4.00,8.00,0.00,2.15,-0.98,0.00,0.00
21,SANIMA,-,400.00,406.00,400.00,403.00,402.37,"36,238.00",400.00,"14,581,130.00",185,3.00,6.00,0.00,1.50,0.16,0.00,0.00
22,SBI,-,817.00,862.00,822.00,841.00,836.60,"7,521.00",817.00,"6,292,074.00",66,24.00,40.00,0.00,4.87,0.52,0.00,0.00
23,SBL,-,425.00,434.00,420.00,425.00,424.56,"11,494.00",425.00,"4,879,950.00",82,0.00,14.00,0.00,3.33,0.10,0.00,0.00
24,SCB,-,"2,124.00","2,138.00","2,100.00","2,138.00","2,125.95","7,669.00","2,124.00","16,303,875.00",219,14.00,38.00,0.00,1.81,0.56,0.00,0.00
25,SRBL,-,350.00,357.00,338.00,338.00,345.76,"13,035.00",350.00,"4,506,941.00",68,-12.00,19.00,0.00,5.62,-2.29,0.00,0.00
