S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,459.00,468.00,445.00,461.00,454.06,"22,562.00",459.00,"10,244,556.00",99,2.00,23.00,0.00,5.17,1.50,0.00,0.00
2,BOKL,-,510.00,512.00,500.00,510.00,504.65,"33,513.00",510.00,"16,912,286.00",114,0.00,12.00,0.00,2.40,1.05,0.00,0.00
3,CBL,-,267.00,282.00,260.00,271.00,268.77,"54,027.00",267.00,"14,521,043.00",116,4.00,22.00,0.00,8.46,0.82,0.00,0.00
4,CCBL,-,380.00,387.00,375.00,377.00,379.44,"13,814.00",380.00,"5,241,572.00",88,-3.00,12.00,0.00,3.20,-0.65,0.00,0.00
5,CZBIL,-,405.00,416.00,400.00,405.00,407.89,"28,119.00",405.00,"11,469,379.00",111,0.00,16.00,0.00,4.00,-0.71,0.00,0.00
6,EBL,-,"1,851.00","1,865.00","1,819.00","1,860.00","1,846.21","5,178.00","1,851.00","9,559,694.00",39,9.00,46.00,0.00,2.53,0.74,0.00,0.00
7,GBIME,-,414.00,417.00,404.00,412.00,409.79,"20,835.00",414.00,"8,537,913.00",66,-2.00,13.00,0.00,3.22,0.54,0.00,0.00
8,HBL,-,974.00,990.00,960.00,990.00,984.40,"1,215.00",974.00,"1,196,050.00",7,16.00,30.00,0.00,3.13,0.57,0.00,0.00
9,KBL,-,352.00,355.00,345.00,352.00,350.31,"11,673.00",352.00,"4,089,124.00",59,0.00,10.00,0.00,2.90,0.48,0.00,0.00
10,LBL,-,470.00,484.00,461.00,475.00,476.89,"13,874.00",470.00,"6,616,436.00",86,5.00,23.00,0.00,4.99,-0.40,0.00,0.00
11,MBL,-,420.00,438.00,414.00,421.00,422.99,"16,663.00",420.00,"7,048,300.00",87,1.00,24.00,0.00,5.80,-0.47,0.00,0.00
12,NABIL,-,"1,545.00","1,545.00","1,535.00","1,535.00","1,540.83","2,341.00","1,545.00","3,607,072.00",36,-10.00,10.00,0.00,0.65,-0.38,0.00,0.00
13,NBB,-,445.00,460.00,437.00,449.00,444.21,"38,642.00",445.00,"17,165,032.00",91,4.00,23.00,0.00,5.26,1.07,0.00,0.00
14,NBL,-,384.00,384.00,377.00,378.00,379.63,"12,017.00",384.00,"4,562,061.00",54,-6.00,7.00,0.00,1.86,-0.43,0.00,0.00
15,NCCB,-,415.00,422.00,407.00,414.00,415.20,"60,478.00",415.00,"25,110,216.00",169,-1.00,15.00,0.00,3.69,-0.29,0.00,0.00
16,NIB,-,777.00,785.00,768.00,775.00,774.00,"36,007.00",777.00,"27,869,336.00",238,-2.00,17.00,0.00,2.21,0.13,0.00,0.00
17,NICA,-,470.00,479.00,457.00,470.00,470.46,"7,684.00",470.00,"3,614,978.00",50,0.00,22.00,0.00,4.81,-0.10,0.00,0.00
18,NMB,-,607.00,620.00,600.00,620.00,609.04,"24,704.00",607.00,"15,045,665.00",122,13.00,20.00,0.00,3.33,1.77,0.00,0.00
19,PCBL,-,449.00,465.00,446.00,454.00,453.13,"14,519.00",449.00,"6,579,015.00",73,5.00,19.00,0.00,4.26,0.19,0.00,0.00
20,PRVU,-,425.00,432.00,417.00,427.00,425.96,"53,112.00",425.00,"22,623,384.00",240,2.00,15.00,0.00,3.60,0.24,0.00,0.00
21,SANIMA,-,474.00,479.00,461.00,466.00,469.10,"13,543.00",474.00,"6,353,034.00",81,-8.00,18.00,0.00,3.90,-0.67,0.00,0.00
22,SBI,-,"1,435.00","1,481.00","1,440.00","1,465.00","1,464.99","23,629.00","1,435.00","34,616,300.00",242,30.00,41.00,0.00,2.85,0.00,0.00,0.00
23,SBL,-,701.00,712.00,696.00,700.00,704.03,"39,613.00",701.00,"27,888,694.00",188,-1.00,16.00,0.00,2.30,-0.58,0.00,0.00
24,SCB,-,"2,234.00","2,280.00","2,224.00","2,280.00","2,262.10","10,203.00","2,234.00","23,080,220.00",92,46.00,56.00,0.00,2.52,0.79,0.00,0.00
25,SRBL,-,550.00,554.00,540.00,549.00,545.13,"16,374.00",550.00,"8,925,959.00",90,-1.00,14.00,0.00,2.59,0.70,0.00,0.00
