S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,344.00,344.00,341.00,344.00,342.15,"18,570.00",338.00,"6,353,690.00",61,6.00,3.00,1.78,0.88,0.54,430.00,283.00
2,BOKL,-,321.00,328.00,321.00,325.00,325.78,"75,679.00",309.00,"24,654,364.00",341,16.00,7.00,5.18,2.18,-0.24,426.00,250.00
3,CBL,-,164.00,167.00,164.00,166.00,165.42,"58,506.00",164.00,"9,678,248.00",112,2.00,3.00,1.22,1.83,0.35,195.00,136.00
4,CCBL,-,176.00,179.00,175.00,177.00,176.92,"16,894.00",175.00,"2,988,969.00",92,2.00,4.00,1.14,2.29,0.04,220.00,155.00
5,CZBIL,-,221.00,224.00,217.00,218.00,218.57,"17,803.00",217.00,"3,891,192.00",77,1.00,7.00,0.46,3.23,-0.26,300.00,210.00
6,EBL,-,535.00,544.00,535.00,536.00,537.52,"7,748.00",526.00,"4,164,725.00",64,10.00,9.00,1.90,1.68,-0.28,"1,188.00",515.00
7,GBIME,-,322.00,322.00,317.00,320.00,319.20,"22,252.00",318.00,"7,102,799.00",84,2.00,5.00,0.63,1.58,0.25,344.00,275.00
8,HBL,-,510.00,529.00,510.00,528.00,520.88,516.00,506.00,"268,776.00",13,22.00,19.00,4.35,3.73,1.35,860.00,475.00
9,KBL,-,250.00,255.00,246.00,251.00,250.68,"37,691.00",249.00,"9,448,455.00",98,2.00,9.00,0.80,3.66,0.13,304.00,187.00
10,LBL,-,226.00,229.00,226.00,227.00,227.19,"3,068.00",222.00,"697,019.00",20,5.00,3.00,2.25,1.33,-0.08,292.00,209.00
11,MBL,-,217.00,217.00,213.00,216.00,214.91,"19,736.00",213.00,"4,241,501.00",55,3.00,4.00,1.41,1.88,0.50,286.00,200.00
12,MEGA,-,190.00,193.00,190.00,191.00,190.91,"32,445.00",188.00,"6,194,070.00",115,3.00,3.00,1.60,1.58,0.05,449.00,150.00
13,NABIL,-,859.00,859.00,850.00,853.00,853.16,"9,410.00",847.00,"8,028,210.00",66,6.00,9.00,0.71,1.06,-0.02,"1,164.00",830.00
14,NBB,-,199.00,200.00,197.00,200.00,198.23,"24,350.00",196.00,"4,827,011.00",72,4.00,3.00,2.04,1.52,0.88,291.00,189.00
15,NBL,-,304.00,310.00,303.00,310.00,305.98,"174,105.00",302.00,"53,272,684.00",186,8.00,7.00,2.65,2.31,1.30,375.00,280.00
16,NCCB,-,212.00,217.00,211.00,216.00,214.34,"80,901.00",209.00,"17,340,052.00",170,7.00,6.00,3.35,2.84,0.77,361.00,172.00
17,NIB,-,652.00,669.00,652.00,668.00,662.92,"41,290.00",652.00,"27,371,886.00",197,16.00,17.00,2.45,2.61,0.76,700.00,600.00
18,NICA,-,380.00,388.00,378.00,383.00,381.40,"23,739.00",378.00,"9,054,159.00",97,5.00,10.00,1.32,2.65,0.42,459.00,285.00
19,NMB,-,377.00,377.00,371.00,374.00,373.02,"49,299.00",370.00,"18,389,652.00",191,4.00,6.00,1.08,1.62,0.26,502.00,303.00
20,PCBL,-,323.00,327.00,321.00,325.00,324.13,"23,119.00",320.00,"7,493,664.00",74,5.00,6.00,1.56,1.87,0.27,441.00,265.00
21,PRVU,-,253.00,253.00,248.00,249.00,250.65,"53,114.00",249.00,"13,313,251.00",140,0.00,5.00,0.00,2.02,-0.66,366.00,175.00
22,SANIMA,-,310.00,310.00,304.00,308.00,305.82,"19,690.00",306.00,"6,021,554.00",64,2.00,6.00,0.65,1.97,0.71,386.00,295.00
23,SBI,-,410.00,415.00,405.00,408.00,408.63,"8,865.00",404.00,"3,622,484.00",65,4.00,10.00,0.99,2.47,-0.15,641.00,380.00
24,SBL,-,314.00,323.00,310.00,317.00,315.73,"26,397.00",308.00,"8,334,411.00",77,9.00,13.00,2.92,4.19,0.40,391.00,276.00
25,SCB,-,622.00,636.00,622.00,629.00,631.09,"9,518.00",619.00,"6,006,703.00",102,10.00,14.00,1.62,2.25,-0.33,"2,190.00",550.00
26,SRBL,-,224.00,228.00,222.00,223.00,225.11,"9,875.00",222.00,"2,222,975.00",30,1.00,6.00,0.45,2.70,-0.95,281.00,212.00
