S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,109.00,111.00,107.00,108.00,108.89,"1,992.00",109.00,"216,906.00",33,-1.00,4.00,0.00,3.74,-0.82,0.00,0.00
2,CZBIL,-,165.00,167.00,162.00,166.00,163.77,"1,581.00",165.00,"258,928.00",27,1.00,5.00,0.00,3.09,1.34,0.00,0.00
3,EBL,-,683.00,684.00,670.00,671.00,670.78,800.00,683.00,"536,620.00",12,-12.00,14.00,0.00,2.09,0.03,0.00,0.00
4,HBL,-,460.00,465.00,460.00,460.00,461.64,471.00,460.00,"217,433.00",3,0.00,5.00,0.00,1.09,-0.36,0.00,0.00
5,KBL,-,195.00,196.00,192.00,194.00,194.26,542.00,195.00,"105,289.00",7,-1.00,4.00,0.00,2.08,-0.13,0.00,0.00
6,LBL,-,232.00,236.00,236.00,236.00,236.00,50.00,232.00,"11,800.00",1,4.00,0.00,0.00,0.00,0.00,0.00,0.00
7,NABIL,-,843.00,876.00,832.00,876.00,837.12,885.00,843.00,"740,848.00",10,33.00,44.00,0.00,5.29,4.44,0.00,0.00
8,NBB,-,112.00,112.00,110.00,112.00,111.10,"2,080.00",112.00,"231,090.00",9,0.00,2.00,0.00,1.82,0.80,0.00,0.00
9,NIB,-,380.00,379.00,373.00,379.00,373.85,"1,892.00",380.00,"707,316.00",7,-1.00,6.00,0.00,1.61,1.36,0.00,0.00
10,NMB,-,149.00,150.00,148.00,150.00,149.45,546.00,149.00,"81,598.00",4,1.00,2.00,0.00,1.35,0.37,0.00,0.00
11,PCBL,-,175.00,182.00,171.00,182.00,172.25,"3,916.00",175.00,"674,518.00",41,7.00,11.00,0.00,6.43,5.36,0.00,0.00
12,SBI,-,417.00,422.00,416.00,421.00,417.90,254.00,417.00,"106,146.00",4,4.00,6.00,0.00,1.44,0.74,0.00,0.00
13,SBL,-,206.00,209.00,205.00,207.00,205.56,"1,436.00",206.00,"295,191.00",9,1.00,4.00,0.00,1.95,0.69,0.00,0.00
14,SCB,-,"1,332.00","1,344.00","1,325.00","1,331.00","1,330.06",575.00,"1,332.00","764,784.00",10,-1.00,19.00,0.00,1.43,0.07,0.00,0.00
15,SRBL,-,126.00,125.00,124.00,125.00,124.50,322.00,126.00,"40,088.00",7,-1.00,1.00,0.00,0.81,0.40,0.00,0.00
