S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,302.00,308.00,302.00,305.00,304.91,"3,991.00",305.00,"1,216,907.00",34,0.00,6.00,0.00,1.99,0.03,472.00,283.00
2,BOKL,-,252.00,261.00,250.00,257.00,253.19,"15,291.00",251.00,"3,871,464.00",38,6.00,11.00,2.39,4.40,1.48,503.00,250.00
3,CBL,-,144.00,149.00,144.00,147.00,146.97,"26,201.00",144.00,"3,850,690.00",66,3.00,5.00,2.08,3.47,0.02,272.00,136.00
4,CCBL,-,162.00,164.00,161.00,164.00,162.56,"11,739.00",161.00,"1,908,294.00",75,3.00,3.00,1.86,1.86,0.88,388.00,155.00
5,CZBIL,-,231.00,234.00,228.00,232.00,230.87,"7,259.00",234.00,"1,675,886.00",43,-2.00,6.00,-0.85,2.63,0.49,412.00,228.00
6,EBL,-,647.00,650.00,640.00,650.00,643.41,"12,155.00",655.00,"7,820,610.00",114,-5.00,10.00,-0.76,1.56,1.01,"1,430.00",640.00
7,GBIME,-,281.00,288.00,280.00,282.00,281.47,"2,693.00",284.00,"758,012.00",29,-2.00,8.00,-0.70,2.86,0.19,410.00,275.00
8,HBL,-,537.00,540.00,537.00,540.00,539.13,291.00,536.00,"156,887.00",5,4.00,3.00,0.75,0.56,0.16,932.00,535.00
9,KBL,-,200.00,202.00,198.00,200.00,199.67,"29,660.00",200.00,"5,922,281.00",70,0.00,4.00,0.00,2.02,0.16,341.00,199.00
10,LBL,-,248.00,266.00,248.00,260.00,258.08,"16,750.00",248.00,"4,322,916.00",71,12.00,18.00,4.84,7.26,0.74,405.00,209.00
11,MBL,-,204.00,212.00,204.00,208.00,207.47,"4,896.00",208.00,"1,015,778.00",21,0.00,8.00,0.00,3.92,0.25,381.00,201.00
12,MEGA,-,156.00,157.00,154.00,156.00,156.04,"11,770.00",155.00,"1,836,640.00",72,1.00,3.00,0.65,1.95,-0.03,449.00,150.00
13,NABIL,-,920.00,926.00,918.00,920.00,920.14,"5,734.00",920.00,"5,276,092.00",48,0.00,8.00,0.00,0.87,-0.02,"1,810.00",888.00
14,NBB,-,206.00,210.00,206.00,210.00,207.17,"15,786.00",208.00,"3,270,335.00",44,2.00,4.00,0.96,1.94,1.35,430.00,204.00
15,NBL,-,285.00,287.00,284.00,285.00,285.63,"13,245.00",284.00,"3,783,192.00",28,1.00,3.00,0.35,1.06,-0.22,393.00,283.00
16,NCCB,-,228.00,233.00,227.00,233.00,228.92,"2,898.00",231.00,"663,404.00",26,2.00,6.00,0.87,2.64,1.75,415.00,217.00
17,NIB,-,615.00,625.00,610.00,615.00,614.21,"10,542.00",615.00,"6,475,019.00",131,0.00,15.00,0.00,2.46,0.13,813.00,603.00
18,NICA,-,306.00,312.00,306.00,311.00,308.70,"7,603.00",306.00,"2,347,052.00",37,5.00,6.00,1.63,1.96,0.74,483.00,285.00
19,NMB,-,342.00,343.00,338.00,339.00,340.95,"10,252.00",340.00,"3,495,438.00",29,-1.00,5.00,-0.29,1.48,-0.58,580.00,339.00
20,PCBL,-,280.00,280.00,273.00,278.00,274.95,"42,138.00",279.00,"11,585,875.00",56,-1.00,7.00,-0.36,2.56,1.10,464.00,265.00
21,PRVU,-,177.00,180.00,175.00,176.00,177.44,"17,772.00",177.00,"3,153,511.00",79,-1.00,5.00,-0.56,2.86,-0.82,418.00,177.00
22,SANIMA,-,320.00,323.00,319.00,323.00,320.60,"12,132.00",320.00,"3,889,503.00",62,3.00,4.00,0.94,1.25,0.74,450.00,299.20
23,SBI,-,495.00,495.00,487.00,490.00,489.65,"2,266.00",487.00,"1,109,547.00",23,3.00,8.00,0.62,1.64,0.07,965.00,487.00
24,SBL,-,295.00,299.00,293.00,298.00,295.45,"5,094.00",295.00,"1,505,034.00",31,3.00,6.00,1.02,2.05,0.85,500.00,275.00
25,SCB,-,728.00,728.00,714.00,725.00,721.50,"5,673.00",728.00,"4,093,073.00",78,-3.00,14.00,-0.41,1.96,0.48,"2,399.00",720.00
26,SRBL,-,216.00,224.00,216.00,220.00,219.90,"6,286.00",220.00,"1,382,317.00",25,0.00,8.00,0.00,3.70,0.04,408.00,215.00
