S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,420.00,435.00,425.00,430.00,429.17,"5,611.00",420.00,"2,408,058.00",11,10.00,10.00,0.00,2.35,0.19,0.00,0.00
2,CBL,-,280.00,285.00,275.00,283.00,280.88,"11,139.00",280.00,"3,128,751.00",42,3.00,10.00,0.00,3.64,0.75,0.00,0.00
3,CCBL,-,303.00,314.00,303.00,312.00,307.58,"28,210.00",303.00,"8,676,905.00",70,9.00,11.00,0.00,3.63,1.42,0.00,0.00
4,CZBIL,-,449.00,455.00,446.00,455.00,451.81,"6,356.00",449.00,"2,871,681.00",34,6.00,9.00,0.00,2.02,0.70,0.00,0.00
5,EBL,-,"2,015.00","2,045.00","2,004.00","2,029.00","2,019.49","7,715.00","2,015.00","15,580,377.00",37,14.00,41.00,0.00,2.05,0.47,0.00,0.00
6,GBIME,-,442.00,451.00,442.00,450.00,446.76,"2,598.00",442.00,"1,160,679.00",11,8.00,9.00,0.00,2.04,0.72,0.00,0.00
7,HBL,-,792.00,807.00,785.00,798.00,800.71,"1,802.00",792.00,"1,442,885.00",9,6.00,22.00,0.00,2.80,-0.34,0.00,0.00
8,KBL,-,367.00,384.00,364.00,379.00,376.86,"8,805.00",367.00,"3,318,241.00",32,12.00,20.00,0.00,5.49,0.56,0.00,0.00
9,LBL,-,438.00,438.00,427.00,427.00,430.90,"2,358.00",438.00,"1,016,070.00",11,-11.00,11.00,0.00,2.58,-0.91,0.00,0.00
10,MBL,-,550.00,557.00,550.00,556.00,552.60,"12,990.00",550.00,"7,178,264.00",49,6.00,7.00,0.00,1.27,0.61,0.00,0.00
11,NABIL,-,"1,900.00","1,911.00","1,900.00","1,910.00","1,908.01","1,707.00","1,900.00","3,256,977.00",9,10.00,11.00,0.00,0.58,0.10,0.00,0.00
12,NBB,-,471.00,483.00,462.00,481.00,479.23,"24,589.00",471.00,"11,783,786.00",68,10.00,21.00,0.00,4.55,0.37,0.00,0.00
13,NBL,-,282.00,295.00,281.00,289.00,289.59,"39,141.00",282.00,"11,335,017.00",84,7.00,14.00,0.00,4.98,-0.21,0.00,0.00
14,NCCB,-,563.00,579.00,563.00,579.00,569.22,"6,892.00",563.00,"3,923,041.00",22,16.00,16.00,0.00,2.84,1.69,0.00,0.00
15,NIB,-,704.00,715.00,704.00,713.00,710.16,"4,586.00",704.00,"3,256,813.00",21,9.00,11.00,0.00,1.56,0.40,0.00,0.00
16,NICA,-,622.00,632.00,610.00,632.00,613.64,"9,235.00",622.00,"5,666,990.00",26,10.00,22.00,0.00,3.61,2.90,0.00,0.00
17,PCBL,-,433.00,442.00,426.00,440.00,436.19,"18,224.00",433.00,"7,949,039.00",30,7.00,16.00,0.00,3.76,0.87,0.00,0.00
18,PRVU,-,321.00,332.00,321.00,331.00,326.63,"40,127.00",321.00,"13,106,538.00",73,10.00,11.00,0.00,3.43,1.32,0.00,0.00
19,SANIMA,-,545.00,556.00,548.00,551.00,550.43,"12,392.00",545.00,"6,820,959.00",40,6.00,8.00,0.00,1.46,0.10,0.00,0.00
20,SBI,-,879.00,896.00,870.00,890.00,883.21,"2,499.00",879.00,"2,207,136.00",15,11.00,26.00,0.00,2.99,0.76,0.00,0.00
21,SBL,-,649.00,657.00,645.00,651.00,648.81,"4,951.00",649.00,"3,212,261.00",25,2.00,12.00,0.00,1.86,0.34,0.00,0.00
22,SCB,-,"1,900.00","1,915.00","1,870.00","1,915.00","1,879.85","1,411.00","1,900.00","2,652,472.00",15,15.00,45.00,0.00,2.41,1.84,0.00,0.00
23,SRBL,-,393.00,405.00,394.00,400.00,401.62,"1,067.00",393.00,"428,526.00",6,7.00,11.00,0.00,2.79,-0.40,0.00,0.00
