S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,"1,050.00","1,052.00","1,035.00","1,050.00","1,045.19","11,307.00","1,050.00","11,817,951.00",105,0.00,17.00,0.00,1.64,0.46,0.00,0.00
2,CCBL,-,480.00,476.00,465.00,470.00,468.81,"17,746.00",480.00,"8,319,430.00",115,-10.00,11.00,0.00,2.37,0.25,0.00,0.00
3,CZBIL,-,754.00,751.00,728.00,729.00,737.62,"24,892.00",754.00,"18,360,738.00",166,-25.00,23.00,0.00,3.16,-1.18,0.00,0.00
4,EBL,-,"3,516.00","3,502.00","3,462.00","3,480.00","3,490.05","6,427.00","3,516.00","22,430,520.00",74,-36.00,40.00,0.00,1.16,-0.29,0.00,0.00
5,GBIME,-,525.00,525.00,507.00,513.00,515.24,"40,923.00",525.00,"21,084,986.00",164,-12.00,18.00,0.00,3.55,-0.44,0.00,0.00
6,HBL,-,"1,654.00","1,648.00","1,620.00","1,639.00","1,629.80","2,827.00","1,654.00","4,607,455.00",26,-15.00,28.00,0.00,1.73,0.56,0.00,0.00
7,LBL,-,883.00,890.00,871.00,880.00,880.90,"14,921.00",883.00,"13,143,842.00",55,-3.00,19.00,0.00,2.18,-0.10,0.00,0.00
8,MBL,-,873.00,895.00,865.00,870.00,872.07,"28,009.00",873.00,"24,425,824.00",152,-3.00,30.00,0.00,3.47,-0.24,0.00,0.00
9,MEGA,-,521.00,524.00,510.00,513.00,516.76,"33,037.00",521.00,"17,072,090.00",116,-8.00,14.00,0.00,2.75,-0.73,0.00,0.00
10,NABIL,-,"2,411.00","2,430.00","2,360.00","2,369.00","2,388.41","24,822.00","2,411.00","59,285,120.00",224,-42.00,70.00,0.00,2.97,-0.82,0.00,0.00
11,NBB,-,"1,188.00","1,197.00","1,170.00","1,180.00","1,181.59","36,970.00","1,188.00","43,683,356.00",246,-8.00,27.00,0.00,2.31,-0.13,0.00,0.00
12,NBL,-,525.00,530.00,520.00,523.00,524.10,"30,131.00",525.00,"15,791,539.00",87,-2.00,10.00,0.00,1.92,-0.21,0.00,0.00
13,NIB,-,828.00,835.00,810.00,835.00,819.80,"28,092.00",828.00,"23,029,748.00",195,7.00,25.00,0.00,3.09,1.82,0.00,0.00
14,NICA,-,894.00,894.00,875.00,885.00,882.51,"49,880.00",894.00,"44,019,360.00",293,-9.00,19.00,0.00,2.17,0.28,0.00,0.00
15,NMB,-,875.00,888.00,860.00,866.00,871.70,"44,523.00",875.00,"38,810,564.00",164,-9.00,28.00,0.00,3.26,-0.66,0.00,0.00
16,PCBL,-,691.00,691.00,665.00,675.00,676.84,"22,551.00",691.00,"15,263,377.00",100,-16.00,26.00,0.00,3.91,-0.27,0.00,0.00
17,SANIMA,-,775.00,775.00,760.00,765.00,765.30,"11,813.00",775.00,"9,040,546.00",75,-10.00,15.00,0.00,1.97,-0.04,0.00,0.00
18,SBI,-,"1,933.00","1,920.00","1,892.00","1,907.00","1,904.79","8,483.00","1,933.00","16,158,373.00",39,-26.00,28.00,0.00,1.48,0.12,0.00,0.00
19,SBL,-,"1,379.00","1,378.00","1,352.00","1,361.00","1,360.45","22,237.00","1,379.00","30,252,386.00",122,-18.00,26.00,0.00,1.92,0.04,0.00,0.00
20,SCB,-,"3,790.00","3,800.00","3,750.00","3,750.00","3,762.75","3,821.00","3,790.00","14,377,486.00",34,-40.00,50.00,0.00,1.33,-0.34,0.00,0.00
21,SRBL,-,985.00,"1,024.00",956.00,963.00,970.82,"163,597.00",985.00,"158,823,200.00",676,-22.00,68.00,0.00,7.11,-0.81,0.00,0.00
