S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,316.00,319.00,315.00,319.00,316.41,"5,984.00",318.00,"1,893,378.00",39,1.00,4.00,0.31,1.27,0.81,469.00,283.00
2,BOKL,-,263.00,265.00,260.00,260.00,261.72,"3,373.00",258.00,"882,766.00",18,2.00,5.00,0.78,1.92,-0.66,500.00,250.00
3,CBL,-,147.00,150.00,147.00,149.00,148.15,"8,890.00",149.00,"1,317,068.00",44,0.00,3.00,0.00,2.04,0.57,260.00,136.00
4,CCBL,-,166.00,168.00,165.00,166.00,166.17,"14,151.00",166.00,"2,351,470.00",47,0.00,3.00,0.00,1.82,-0.10,270.00,155.00
5,CZBIL,-,228.00,231.00,227.00,229.00,229.30,"12,286.00",227.00,"2,817,176.00",40,2.00,4.00,0.88,1.76,-0.13,395.00,222.00
6,EBL,-,675.00,675.00,664.00,665.00,669.25,"9,157.00",672.00,"6,128,333.00",49,-7.00,11.00,-1.04,1.66,-0.64,"1,430.00",635.00
7,GBIME,-,285.00,290.00,284.00,285.00,285.33,"5,764.00",288.00,"1,644,628.00",36,-3.00,6.00,-1.04,2.11,-0.11,410.00,275.00
8,HBL,-,557.00,567.00,553.00,567.00,556.11,756.00,557.00,"420,417.00",20,10.00,14.00,1.80,2.53,1.92,932.00,525.00
9,KBL,-,198.00,199.00,197.00,198.00,198.26,"10,333.00",198.00,"2,048,607.00",31,0.00,2.00,0.00,1.02,-0.13,330.00,187.00
10,LBL,-,245.00,250.00,245.00,250.00,246.72,"3,609.00",248.00,"890,404.00",27,2.00,5.00,0.81,2.04,1.31,375.00,209.00
11,MBL,-,209.00,209.00,205.00,205.00,205.04,"309,564.00",206.00,"63,472,720.00",34,-1.00,4.00,-0.49,1.95,-0.02,361.00,201.00
12,MEGA,-,160.00,162.00,160.00,162.00,161.52,"13,452.00",162.00,"2,172,826.00",48,0.00,2.00,0.00,1.25,0.29,449.00,150.00
13,NABIL,-,910.00,913.00,907.00,909.00,909.29,"5,174.00",910.00,"4,704,652.00",46,-1.00,6.00,-0.11,0.66,-0.03,"1,810.00",883.00
14,NBB,-,208.00,208.00,205.00,205.00,206.43,"7,452.00",207.00,"1,538,350.00",42,-2.00,3.00,-0.97,1.46,-0.70,410.00,204.00
15,NBL,-,293.00,293.00,288.00,291.00,289.81,"24,886.00",289.00,"7,212,160.00",45,2.00,5.00,0.69,1.74,0.41,384.00,280.00
16,NCCB,-,233.00,234.00,228.00,231.00,230.30,"136,802.00",229.00,"31,505,648.00",383,2.00,6.00,0.87,2.63,0.30,387.00,217.00
17,NIB,-,623.00,626.00,620.00,620.00,621.68,"6,157.00",623.00,"3,827,664.00",78,-3.00,6.00,-0.48,0.97,-0.27,805.00,600.00
18,NICA,-,310.00,312.00,306.00,312.00,311.24,"2,672.00",310.00,"831,634.00",22,2.00,6.00,0.65,1.96,0.24,481.00,285.00
19,NMB,-,360.00,368.00,360.00,364.00,362.10,"29,197.00",361.00,"10,572,369.00",76,3.00,8.00,0.83,2.22,0.52,560.00,338.00
20,PCBL,-,283.00,288.00,283.00,285.00,285.71,"2,312.00",283.00,"660,557.00",23,2.00,5.00,0.71,1.77,-0.25,464.00,265.00
21,PRVU,-,185.00,187.00,184.00,186.00,185.26,"6,118.00",187.00,"1,133,433.00",47,-1.00,3.00,-0.53,1.63,0.40,409.00,173.00
22,SANIMA,-,319.00,320.00,315.00,315.00,316.11,"10,656.00",315.00,"3,368,486.00",41,0.00,5.00,0.00,1.59,-0.35,430.00,299.20
23,SBI,-,504.00,506.00,500.00,504.00,503.76,"6,875.00",504.00,"3,463,383.00",24,0.00,6.00,0.00,1.20,0.05,963.00,481.00
24,SBL,-,299.00,299.00,295.00,296.00,296.43,"4,720.00",298.00,"1,399,145.00",28,-2.00,4.00,-0.67,1.36,-0.14,475.00,275.00
25,SCB,-,760.00,760.00,750.00,752.00,754.32,"7,622.00",752.00,"5,749,464.00",93,0.00,10.00,0.00,1.33,-0.31,"2,365.00",714.00
26,SRBL,-,219.00,222.00,218.00,219.00,218.90,"3,047.00",218.00,"667,002.00",21,1.00,4.00,0.46,1.83,0.04,396.00,214.00
