S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,477.00,478.00,472.00,478.00,475.06,"5,706.00",477.00,"2,710,690.00",41,1.00,6.00,0.00,1.27,0.62,0.00,0.00
2,CZBIL,-,425.00,428.00,410.00,410.00,416.16,"82,609.00",425.00,"34,378,152.00",108,-15.00,18.00,0.00,4.39,-1.50,0.00,0.00
3,EBL,-,"2,245.00","2,245.00","2,225.00","2,225.00","2,231.28","6,337.00","2,245.00","14,139,624.00",43,-20.00,20.00,0.00,0.90,-0.28,0.00,0.00
4,HBL,-,835.00,835.00,820.00,820.00,822.12,"1,013.00",835.00,"832,810.00",3,-15.00,15.00,0.00,1.83,-0.26,0.00,0.00
5,KBL,-,425.00,423.00,417.00,423.00,418.00,900.00,425.00,"376,200.00",3,-2.00,6.00,0.00,1.44,1.18,0.00,0.00
6,LBL,-,470.00,479.00,471.00,472.00,473.67,"1,799.00",470.00,"852,133.00",5,2.00,8.00,0.00,1.70,-0.35,0.00,0.00
7,MBL,-,472.00,474.00,460.00,463.00,463.94,"11,122.00",472.00,"5,159,913.00",20,-9.00,14.00,0.00,3.04,-0.20,0.00,0.00
8,MEGA,-,405.00,408.00,396.00,401.00,400.37,"5,725.00",405.00,"2,292,137.00",46,-4.00,12.00,0.00,3.03,0.16,0.00,0.00
9,NABIL,-,"1,995.00","1,991.00","1,970.00","1,990.00","1,979.57",606.00,"1,995.00","1,199,619.00",8,-5.00,21.00,0.00,1.07,0.52,0.00,0.00
10,NBB,-,601.00,601.00,592.00,592.00,597.16,"3,585.00",601.00,"2,140,815.00",23,-9.00,9.00,0.00,1.52,-0.87,0.00,0.00
11,NBL,-,318.00,319.00,310.00,318.00,311.36,"93,779.00",318.00,"29,198,568.00",32,0.00,9.00,0.00,2.90,2.09,0.00,0.00
12,NCCB,-,424.00,426.00,420.00,425.00,421.43,"12,119.00",424.00,"5,107,315.00",27,1.00,6.00,0.00,1.43,0.84,0.00,0.00
13,NIB,-,855.00,850.00,840.00,842.00,844.27,"2,609.00",855.00,"2,202,703.00",12,-13.00,10.00,0.00,1.19,-0.27,0.00,0.00
14,NICA,-,736.00,736.00,720.00,724.00,724.27,"4,591.00",736.00,"3,325,101.00",32,-12.00,16.00,0.00,2.22,-0.04,0.00,0.00
15,NMB,-,395.00,395.00,387.00,390.00,389.56,"3,280.00",395.00,"1,277,751.00",17,-5.00,8.00,0.00,2.07,0.11,0.00,0.00
16,PCBL,-,470.00,475.00,461.00,468.00,466.02,"4,004.00",470.00,"1,865,959.00",27,-2.00,14.00,0.00,3.04,0.42,0.00,0.00
17,SANIMA,-,469.00,470.00,461.00,466.00,462.63,"3,563.00",469.00,"1,648,363.00",12,-3.00,9.00,0.00,1.95,0.72,0.00,0.00
18,SBI,-,995.00,"1,001.00",993.00,997.00,997.97,"5,021.00",995.00,"5,010,819.00",18,2.00,8.00,0.00,0.81,-0.10,0.00,0.00
19,SBL,-,561.00,560.00,550.00,556.00,554.15,"2,574.00",561.00,"1,426,386.00",16,-5.00,10.00,0.00,1.82,0.33,0.00,0.00
20,SCB,-,"1,805.00","1,790.00","1,780.00","1,780.00","1,785.86",956.00,"1,805.00","1,707,284.00",5,-25.00,10.00,0.00,0.56,-0.33,0.00,0.00
21,SRBL,-,407.00,405.00,400.00,401.00,401.30,"2,486.00",407.00,"997,630.00",10,-6.00,5.00,0.00,1.25,-0.07,0.00,0.00
