S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,105.00,106.00,106.00,106.00,106.00,680.00,105.00,"72,080.00",10,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2,CZBIL,-,165.00,171.00,161.00,169.00,167.49,"1,599.00",165.00,"267,823.00",14,4.00,10.00,0.00,6.21,0.89,0.00,0.00
3,EBL,-,680.00,688.00,666.00,688.00,674.11,"3,949.00",680.00,"2,662,063.00",31,8.00,22.00,0.00,3.30,2.02,0.00,0.00
4,HBL,-,446.00,449.00,446.00,449.00,448.40,316.00,446.00,"141,694.00",6,3.00,3.00,0.00,0.67,0.13,0.00,0.00
5,KBL,-,171.00,174.00,170.00,170.00,170.44,417.00,171.00,"71,072.00",5,-1.00,4.00,0.00,2.35,-0.26,0.00,0.00
6,LBL,-,231.00,231.00,231.00,231.00,231.00,164.00,231.00,"37,884.00",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7,NABIL,-,880.00,891.00,867.00,875.00,873.44,145.00,880.00,"126,649.00",4,-5.00,24.00,0.00,2.77,0.18,0.00,0.00
8,NBB,-,104.00,103.00,101.00,103.00,101.21,"4,470.00",104.00,"452,410.00",4,-1.00,2.00,0.00,1.98,1.74,0.00,0.00
9,NCCB,-,105.00,104.00,103.00,104.00,103.66,"1,160.00",105.00,"120,250.00",3,-1.00,1.00,0.00,0.97,0.32,0.00,0.00
10,NIB,-,370.00,372.00,367.00,371.00,369.51,"1,569.00",370.00,"579,755.00",16,1.00,5.00,0.00,1.36,0.40,0.00,0.00
11,NMB,-,153.00,152.00,150.00,152.00,151.00,"2,848.00",153.00,"430,048.00",12,-1.00,2.00,0.00,1.33,0.66,0.00,0.00
12,PCBL,-,170.00,179.00,167.00,179.00,174.14,"4,305.00",170.00,"749,675.00",35,9.00,12.00,0.00,7.19,2.71,0.00,0.00
13,SANIMA,-,139.00,145.00,139.00,144.00,141.25,"2,732.00",139.00,"385,885.00",28,5.00,6.00,0.00,4.32,1.91,0.00,0.00
14,SBI,-,424.00,428.00,422.00,428.00,424.22,658.00,424.00,"279,135.00",9,4.00,6.00,0.00,1.42,0.88,0.00,0.00
15,SBL,-,203.00,207.00,200.00,205.00,204.10,"1,349.00",203.00,"275,326.00",7,2.00,7.00,0.00,3.50,0.44,0.00,0.00
16,SCB,-,"1,382.00","1,360.00","1,350.00","1,350.00","1,350.79",938.00,"1,382.00","1,267,045.00",18,-32.00,10.00,0.00,0.74,-0.06,0.00,0.00
17,SRBL,-,118.00,122.00,120.00,121.00,120.27,"1,182.00",118.00,"142,161.00",13,3.00,2.00,0.00,1.67,0.60,0.00,0.00
