S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,120.00,119.00,118.00,118.00,118.45,"1,650.00",120.00,"195,440.00",23,-2.00,1.00,0.00,0.85,-0.38,0.00,0.00
2,CZBIL,-,182.00,186.00,180.00,185.00,181.68,"2,070.00",182.00,"376,070.00",29,3.00,6.00,0.00,3.33,1.80,0.00,0.00
3,EBL,-,894.00,900.00,855.00,897.00,863.11,"1,161.00",894.00,"1,002,066.00",16,3.00,45.00,0.00,5.26,3.78,0.00,0.00
4,HBL,-,570.00,595.00,570.00,595.00,591.32,"1,456.00",570.00,"860,968.00",13,25.00,25.00,0.00,4.39,0.62,0.00,0.00
5,KBL,-,220.00,224.00,224.00,224.00,224.00,93.00,220.00,"20,832.00",1,4.00,0.00,0.00,0.00,0.00,0.00,0.00
6,LBL,-,265.00,270.00,265.00,270.00,266.55,145.00,265.00,"38,650.00",2,5.00,5.00,0.00,1.89,1.28,0.00,0.00
7,MBL,-,111.00,121.00,113.00,118.00,115.65,"2,829.00",111.00,"327,165.00",11,7.00,8.00,0.00,7.08,1.99,0.00,0.00
8,NABIL,-,950.00,949.00,940.00,940.00,944.00,550.00,950.00,"519,200.00",5,-10.00,9.00,0.00,0.96,-0.43,0.00,0.00
9,NBB,-,119.00,117.00,109.00,115.00,111.37,"3,065.00",119.00,"341,345.00",11,-4.00,8.00,0.00,7.34,3.16,0.00,0.00
10,NCCB,-,119.00,127.00,121.00,127.00,122.64,220.00,119.00,"26,980.00",4,8.00,6.00,0.00,4.96,3.44,0.00,0.00
11,NIB,-,550.00,561.00,550.00,560.00,553.10,"1,777.00",550.00,"982,850.00",17,10.00,11.00,0.00,2.00,1.23,0.00,0.00
12,NMB,-,182.00,182.00,179.00,180.00,180.18,146.00,182.00,"26,306.00",3,-2.00,3.00,0.00,1.68,-0.10,0.00,0.00
13,PCBL,-,196.00,198.00,195.00,198.00,196.85,"1,101.00",196.00,"216,737.00",15,2.00,3.00,0.00,1.54,0.58,0.00,0.00
14,SBI,-,465.00,475.00,465.00,475.00,469.65,915.00,465.00,"429,729.00",8,10.00,10.00,0.00,2.15,1.13,0.00,0.00
15,SBL,-,235.00,243.00,239.00,239.00,240.54,324.00,235.00,"77,936.00",4,4.00,4.00,0.00,1.67,-0.65,0.00,0.00
16,SCB,-,"1,488.00","1,489.00","1,480.00","1,487.00","1,481.33",281.00,"1,488.00","416,255.00",5,-1.00,9.00,0.00,0.61,0.38,0.00,0.00
17,SRBL,-,143.00,141.00,138.00,140.00,139.38,"1,251.00",143.00,"174,363.00",11,-3.00,3.00,0.00,2.17,0.44,0.00,0.00
