S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,677.00,739.00,677.00,698.00,699.60,"41,709.00",677.00,"29,179,672.00",158,21.00,62.00,0.00,9.16,-0.23,0.00,0.00
2,CBL,-,332.00,357.00,330.00,337.00,337.90,"95,264.00",332.00,"32,189,428.00",164,5.00,27.00,0.00,8.18,-0.27,0.00,0.00
3,CCBL,-,335.00,358.00,335.00,340.00,342.76,"48,036.00",335.00,"16,464,867.00",381,5.00,23.00,0.00,6.87,-0.81,0.00,0.00
4,CZBIL,-,540.00,577.00,540.00,552.00,554.01,"43,181.00",540.00,"23,922,836.00",116,12.00,37.00,0.00,6.85,-0.36,0.00,0.00
5,EBL,-,"2,702.00","2,756.00","2,665.00","2,733.00","2,709.44","9,942.00","2,702.00","26,937,300.00",64,31.00,91.00,0.00,3.41,0.86,0.00,0.00
6,GBIME,-,650.00,690.00,640.00,673.00,667.82,"64,168.00",650.00,"42,852,724.00",208,23.00,50.00,0.00,7.81,0.77,0.00,0.00
7,HBL,-,975.00,"1,020.00",975.00,976.00,991.74,"1,556.00",975.00,"1,543,147.00",12,1.00,45.00,0.00,4.62,-1.61,0.00,0.00
8,KBL,-,544.00,568.00,537.00,547.00,551.21,"22,890.00",544.00,"12,617,123.00",68,3.00,31.00,0.00,5.77,-0.77,0.00,0.00
9,LBL,-,582.00,601.00,590.00,591.00,596.29,"7,103.00",582.00,"4,235,433.00",24,9.00,11.00,0.00,1.86,-0.89,0.00,0.00
10,MBL,-,580.00,626.00,582.00,585.00,597.77,"19,021.00",580.00,"11,370,213.00",56,5.00,44.00,0.00,7.56,-2.18,0.00,0.00
11,MEGA,-,455.00,482.00,452.00,465.00,460.57,"19,804.00",455.00,"9,121,152.00",113,10.00,30.00,0.00,6.64,0.95,0.00,0.00
12,NABIL,-,"2,500.00","2,661.00","2,520.00","2,554.00","2,560.76","4,717.00","2,500.00","12,079,115.00",35,54.00,141.00,0.00,5.60,-0.26,0.00,0.00
13,NBB,-,691.00,743.00,700.00,710.00,710.71,"19,037.00",691.00,"13,529,755.00",46,19.00,43.00,0.00,6.14,-0.10,0.00,0.00
14,NBL,-,422.00,462.00,428.00,445.00,437.61,"118,727.00",422.00,"51,956,632.00",157,23.00,34.00,0.00,7.94,1.66,0.00,0.00
15,NCCB,-,647.00,711.00,650.00,660.00,658.78,"24,606.00",647.00,"16,209,844.00",63,13.00,61.00,0.00,9.38,0.19,0.00,0.00
16,NIB,-,"1,000.00","1,055.00","1,000.00","1,004.00","1,021.46","9,066.00","1,000.00","9,260,562.00",36,4.00,55.00,0.00,5.50,-1.74,0.00,0.00
17,NICA,-,988.00,"1,029.00",976.00,991.00,992.26,"28,002.00",988.00,"27,785,160.00",102,3.00,53.00,0.00,5.43,-0.13,0.00,0.00
18,NMB,-,530.00,560.00,520.00,550.00,541.22,"9,388.00",530.00,"5,080,953.00",38,20.00,40.00,0.00,7.69,1.60,0.00,0.00
19,PCBL,-,585.00,619.00,580.00,595.00,595.75,"14,335.00",585.00,"8,540,140.00",66,10.00,39.00,0.00,6.72,-0.13,0.00,0.00
20,SANIMA,-,600.00,650.00,612.00,650.00,634.94,"31,867.00",600.00,"20,233,768.00",86,50.00,38.00,0.00,6.21,2.32,0.00,0.00
21,SBI,-,"1,298.00","1,354.00","1,277.00","1,295.00","1,303.22","12,796.00","1,298.00","16,675,999.00",43,-3.00,77.00,0.00,6.03,-0.63,0.00,0.00
22,SBL,-,800.00,835.00,807.00,816.00,821.27,"17,232.00",800.00,"14,152,135.00",60,16.00,28.00,0.00,3.47,-0.65,0.00,0.00
23,SCB,-,"2,735.00","2,900.00","2,700.00","2,770.00","2,774.29","11,426.00","2,735.00","31,699,008.00",63,35.00,200.00,0.00,7.41,-0.15,0.00,0.00
24,SRBL,-,508.00,538.00,500.00,503.00,512.35,"12,210.00",508.00,"6,255,777.00",46,-5.00,38.00,0.00,7.60,-1.86,0.00,0.00
