S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,390.00,391.00,384.00,386.00,388.20,"20,540.00",390.00,"7,973,653.00",74,-4.00,7.00,-1.03,1.82,-0.57,410.00,290.00
2,BOKL,-,277.00,280.00,272.00,277.00,276.29,"24,225.00",274.00,"6,693,050.00",72,3.00,8.00,1.09,2.94,0.26,350.00,231.00
3,CBL,-,150.00,151.00,148.00,149.00,149.50,"195,844.00",151.00,"29,279,496.00",239,-2.00,3.00,-1.32,2.03,-0.34,188.00,141.00
4,CCBL,-,172.00,177.00,169.00,173.00,171.61,"48,101.00",174.00,"8,254,750.00",156,-1.00,8.00,-0.57,4.73,0.80,203.00,155.00
5,CZBIL,-,226.00,226.00,222.00,224.00,224.20,"15,186.00",225.00,"3,404,643.00",60,-1.00,4.00,-0.44,1.80,-0.09,273.00,199.00
6,EBL,-,675.00,675.00,667.00,668.00,669.70,"8,500.00",667.00,"5,692,485.00",59,1.00,8.00,0.15,1.20,-0.26,775.00,501.00
7,GBIME,-,310.00,314.00,310.00,310.00,310.81,"21,558.00",312.00,"6,700,522.00",88,-2.00,4.00,-0.64,1.29,-0.26,336.00,255.00
8,HBL,-,583.00,590.00,583.00,588.00,586.73,"5,847.00",589.00,"3,430,633.00",33,-1.00,7.00,-0.17,1.20,0.22,620.00,418.00
9,KBL,-,220.00,223.00,220.00,221.00,221.51,"19,156.00",221.00,"4,243,164.00",60,0.00,3.00,0.00,1.36,-0.23,269.00,187.00
10,LBL,-,224.00,226.00,221.00,226.00,222.21,"25,983.00",225.00,"5,773,787.00",35,1.00,5.00,0.44,2.26,1.68,292.00,182.00
11,MBL,-,265.00,269.00,265.00,265.00,267.29,"24,772.00",266.00,"6,621,379.00",53,-1.00,4.00,-0.38,1.51,-0.87,282.00,200.00
12,MEGA,-,194.00,195.00,193.00,193.00,193.97,"33,898.00",192.00,"6,575,252.00",142,1.00,2.00,0.52,1.04,-0.50,306.00,150.00
13,NABIL,-,845.00,855.00,841.00,844.00,844.41,"2,652.00",841.00,"2,239,367.00",39,3.00,14.00,0.36,1.66,-0.05,"1,022.00",678.00
14,NBB,-,227.00,229.00,227.00,228.00,227.73,"6,338.00",226.00,"1,443,365.00",48,2.00,2.00,0.88,0.88,0.12,242.00,178.00
15,NBL,-,310.00,311.00,309.00,309.00,309.67,"121,099.00",310.00,"37,500,816.00",197,-1.00,2.00,-0.32,0.65,-0.22,360.00,280.00
16,NCCB,-,249.00,251.00,248.00,249.00,248.85,"60,429.00",246.00,"15,037,503.00",176,3.00,3.00,1.22,1.21,0.06,286.00,172.00
17,NIB,-,555.00,555.00,541.00,547.00,545.91,"18,936.00",548.00,"10,337,316.00",138,-1.00,14.00,-0.18,2.59,0.20,684.00,499.00
18,NICA,-,501.00,501.00,486.00,487.00,489.97,"42,220.00",498.00,"20,686,736.00",186,-11.00,15.00,-2.21,3.09,-0.61,515.00,304.00
19,NMB,-,378.00,381.00,378.00,381.00,379.99,"21,419.00",381.00,"8,139,023.00",95,0.00,3.00,0.00,0.79,0.26,471.00,300.00
20,PCBL,-,355.00,374.00,355.00,372.00,367.91,"169,691.00",355.00,"62,430,872.00",436,17.00,19.00,4.79,5.35,1.10,374.00,273.00
21,PRVU,-,283.00,284.00,280.00,280.00,281.34,"57,006.00",282.00,"16,037,850.00",125,-2.00,4.00,-0.71,1.43,-0.48,304.00,175.00
22,SANIMA,-,358.00,360.00,355.00,358.00,357.11,"28,389.00",357.00,"10,137,966.00",78,1.00,5.00,0.28,1.41,0.25,370.00,286.00
23,SBI,-,482.00,490.00,482.00,488.00,488.03,"2,938.00",487.00,"1,433,826.00",22,1.00,8.00,0.21,1.66,-0.01,561.00,366.00
24,SBL,-,343.00,343.00,338.00,340.00,340.85,"31,125.00",340.00,"10,608,964.00",67,0.00,5.00,0.00,1.48,-0.25,361.00,272.00
25,SCB,-,699.00,699.00,690.00,691.00,692.69,"6,791.00",689.00,"4,704,046.00",75,2.00,9.00,0.29,1.30,-0.24,831.00,520.00
26,SRBL,-,254.00,257.00,252.00,255.00,253.54,"11,084.00",252.00,"2,810,261.00",48,3.00,5.00,1.19,1.98,0.57,277.00,203.00
