S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,357.00,357.00,346.00,349.00,351.44,"22,250.00",350.00,"7,819,638.00",139,-1.00,11.00,-0.29,3.18,-0.70,427.00,283.00
2,BOKL,-,332.00,334.00,327.00,329.00,329.15,"66,674.00",332.00,"21,946,068.00",277,-3.00,7.00,-0.90,2.14,-0.05,415.00,250.00
3,CBL,-,163.00,164.00,160.00,162.00,161.07,"13,399.00",163.00,"2,158,205.00",42,-1.00,4.00,-0.61,2.50,0.57,188.00,136.00
4,CCBL,-,170.00,171.00,170.00,170.00,170.18,"15,116.00",172.00,"2,572,406.00",54,-2.00,1.00,-1.16,0.59,-0.10,207.00,155.00
5,CZBIL,-,214.00,220.00,214.00,219.00,215.96,"29,154.00",214.00,"6,296,065.00",53,5.00,6.00,2.34,2.80,1.39,300.00,207.00
6,EBL,-,532.00,535.00,531.00,531.00,532.41,"6,412.00",536.00,"3,413,832.00",38,-5.00,4.00,-0.93,0.75,-0.27,920.00,515.00
7,GBIME,-,270.00,273.00,268.00,270.00,269.94,"8,261.00",269.00,"2,229,972.00",43,1.00,5.00,0.37,1.87,0.02,344.00,266.00
8,HBL,-,460.00,460.00,458.00,458.00,459.21,760.00,460.00,"349,000.00",7,-2.00,2.00,-0.43,0.44,-0.26,682.00,455.00
9,KBL,-,258.00,258.00,251.00,252.00,253.59,"42,732.00",253.00,"10,836,394.00",109,-1.00,7.00,-0.40,2.79,-0.63,290.00,187.00
10,LBL,-,225.00,225.00,218.00,218.00,219.42,"15,287.00",225.00,"3,354,337.00",59,-7.00,7.00,-3.11,3.21,-0.65,292.00,209.00
11,MBL,-,208.00,210.00,206.00,207.00,206.94,"17,723.00",208.00,"3,667,518.00",37,-1.00,4.00,-0.48,1.94,0.03,275.00,200.00
12,MEGA,-,174.00,174.00,170.00,173.00,171.03,"13,606.00",171.00,"2,327,050.00",54,2.00,4.00,1.17,2.35,1.14,449.00,150.00
13,NABIL,-,851.00,851.00,838.00,838.00,839.88,"3,132.00",835.00,"2,630,499.00",32,3.00,13.00,0.36,1.55,-0.22,"1,130.00",830.00
14,NBB,-,190.00,192.00,190.00,191.00,190.30,"19,070.00",193.00,"3,629,027.00",59,-2.00,2.00,-1.04,1.05,0.37,278.00,189.00
15,NBL,-,305.00,306.00,300.00,300.00,302.43,"383,270.00",307.00,"115,910,792.00",488,-7.00,6.00,-2.28,2.00,-0.81,375.00,280.00
16,NCCB,-,220.00,220.00,218.00,218.00,218.82,"24,887.00",220.00,"5,445,872.00",79,-2.00,2.00,-0.91,0.92,-0.38,337.00,172.00
17,NIB,-,555.00,555.00,544.00,546.00,546.85,"6,940.00",547.00,"3,795,156.00",78,-1.00,11.00,-0.18,2.02,-0.16,700.00,543.00
18,NICA,-,392.00,392.00,383.00,384.00,386.01,"74,495.00",390.00,"28,756,076.00",88,-6.00,9.00,-1.54,2.35,-0.52,459.00,285.00
19,NMB,-,321.00,326.00,321.00,326.00,324.16,"13,010.00",325.00,"4,217,355.00",50,1.00,5.00,0.31,1.56,0.56,502.00,303.00
20,PCBL,-,333.00,335.00,330.00,330.00,330.70,"10,262.00",334.00,"3,393,637.00",49,-4.00,5.00,-1.20,1.52,-0.21,352.00,265.00
21,PRVU,-,245.00,246.00,243.00,244.00,244.62,"31,923.00",246.00,"7,808,916.00",72,-2.00,3.00,-0.81,1.23,-0.25,261.00,175.00
22,SANIMA,-,306.00,308.00,305.00,306.00,306.66,"3,396.00",307.00,"1,041,416.00",21,-1.00,3.00,-0.33,0.98,-0.22,386.00,295.00
23,SBI,-,388.00,391.00,388.00,388.00,389.83,"1,345.00",387.00,"524,325.00",14,1.00,3.00,0.26,0.77,-0.47,634.00,380.00
24,SBL,-,296.00,298.00,291.00,291.00,292.96,"7,884.00",294.00,"2,309,723.00",29,-3.00,7.00,-1.02,2.41,-0.67,380.00,276.00
25,SCB,-,600.00,600.00,586.00,589.00,589.24,"6,026.00",608.00,"3,550,782.00",73,-19.00,14.00,-3.13,2.39,-0.04,"1,055.00",550.00
26,SRBL,-,219.00,219.00,214.00,215.00,214.59,"15,652.00",216.00,"3,358,746.00",34,-1.00,5.00,-0.46,2.34,0.19,281.00,211.00
