S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,114.00,116.00,113.00,114.00,113.83,"1,225.00",114.00,"139,440.00",24,0.00,3.00,0.00,2.65,0.15,0.00,0.00
2,CZBIL,-,160.00,165.00,162.00,165.00,162.63,480.00,160.00,"78,060.00",5,5.00,3.00,0.00,1.85,1.44,0.00,0.00
3,HBL,-,481.00,490.00,481.00,490.00,486.51,49.00,481.00,"23,839.00",2,9.00,9.00,0.00,1.87,0.71,0.00,0.00
4,KBL,-,210.00,210.00,206.00,206.00,206.81,"1,479.00",210.00,"305,869.00",12,-4.00,4.00,0.00,1.94,-0.39,0.00,0.00
5,LBL,-,249.00,257.00,247.00,257.00,252.81,500.00,249.00,"126,404.00",4,8.00,10.00,0.00,4.05,1.63,0.00,0.00
6,NABIL,-,790.00,821.00,790.00,821.00,803.26,292.00,790.00,"234,552.00",4,31.00,31.00,0.00,3.92,2.16,0.00,0.00
7,NCCB,-,142.00,140.00,134.00,134.00,137.00,80.00,142.00,"10,960.00",4,-8.00,6.00,0.00,4.48,-2.24,0.00,0.00
8,NIB,-,388.00,400.00,384.00,394.00,390.98,"2,250.00",388.00,"879,710.00",16,6.00,16.00,0.00,4.17,0.77,0.00,0.00
9,NMB,-,165.00,162.00,156.00,156.00,156.01,"100,243.00",165.00,"15,639,195.00",5,-9.00,6.00,0.00,3.85,-0.01,0.00,0.00
10,PCBL,-,185.00,188.00,180.00,188.00,184.21,"1,414.00",185.00,"260,474.00",16,3.00,8.00,0.00,4.44,2.02,0.00,0.00
11,SCB,-,"1,300.00","1,344.00","1,326.00","1,344.00","1,332.34",163.00,"1,300.00","217,172.00",3,44.00,18.00,0.00,1.36,0.87,0.00,0.00
12,SRBL,-,127.00,128.00,126.00,127.00,126.50,"1,515.00",127.00,"191,640.00",16,0.00,2.00,0.00,1.59,0.40,0.00,0.00
