S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,453.00,460.00,444.00,450.00,452.98,"17,516.00",453.00,"7,934,355.00",123,-3.00,16.00,0.00,3.60,-0.66,0.00,0.00
2,BOKL,-,488.00,492.00,480.00,480.00,482.93,"19,588.00",488.00,"9,459,627.00",106,-8.00,12.00,0.00,2.50,-0.61,0.00,0.00
3,CBL,-,253.00,254.00,249.00,250.00,250.86,"8,868.00",253.00,"2,224,602.00",52,-3.00,5.00,0.00,2.01,-0.34,0.00,0.00
4,CCBL,-,262.00,264.00,261.00,263.00,262.17,"11,836.00",262.00,"3,103,011.00",78,1.00,3.00,0.00,1.15,0.32,0.00,0.00
5,CZBIL,-,392.00,393.00,387.00,387.00,390.18,"16,965.00",392.00,"6,619,347.00",105,-5.00,6.00,0.00,1.55,-0.82,0.00,0.00
6,EBL,-,"1,415.00","1,417.00","1,403.00","1,405.00","1,412.77","11,217.00","1,415.00","15,847,088.00",99,-10.00,14.00,0.00,1.00,-0.55,0.00,0.00
7,GBIME,-,398.00,403.00,397.00,399.00,400.29,"18,232.00",398.00,"7,298,175.00",101,1.00,6.00,0.00,1.51,-0.32,0.00,0.00
8,HBL,-,915.00,918.00,914.00,914.00,915.77,"3,463.00",915.00,"3,171,316.00",39,-1.00,4.00,0.00,0.44,-0.19,0.00,0.00
9,KBL,-,321.00,324.00,319.00,321.00,320.28,"22,312.00",321.00,"7,146,159.00",73,0.00,5.00,0.00,1.57,0.22,0.00,0.00
10,LBL,-,351.00,356.00,348.00,353.00,351.43,"12,807.00",351.00,"4,500,781.00",70,2.00,8.00,0.00,2.30,0.44,0.00,0.00
11,MBL,-,352.00,354.00,345.00,345.00,349.95,"14,242.00",352.00,"4,984,008.00",76,-7.00,9.00,0.00,2.61,-1.44,0.00,0.00
12,NABIL,-,"1,768.00","1,798.00","1,775.00","1,780.00","1,784.09","12,288.00","1,768.00","21,922,842.00",131,12.00,23.00,0.00,1.30,-0.23,0.00,0.00
13,NBB,-,387.00,392.00,381.00,382.00,384.31,"24,652.00",387.00,"9,474,109.00",154,-5.00,11.00,0.00,2.89,-0.61,0.00,0.00
14,NBL,-,365.00,370.00,358.00,361.00,360.96,"51,599.00",365.00,"18,625,056.00",112,-4.00,12.00,0.00,3.35,0.01,0.00,0.00
15,NCCB,-,375.00,380.00,369.00,370.00,372.72,"14,761.00",375.00,"5,501,684.00",77,-5.00,11.00,0.00,2.98,-0.73,0.00,0.00
16,NIB,-,770.00,773.00,770.00,773.00,770.86,"17,218.00",770.00,"13,272,627.00",203,3.00,3.00,0.00,0.39,0.28,0.00,0.00
17,NICA,-,468.00,475.00,465.00,465.00,467.49,"14,262.00",468.00,"6,667,278.00",78,-3.00,10.00,0.00,2.15,-0.53,0.00,0.00
18,NMB,-,552.00,553.00,546.00,548.00,548.90,"5,811.00",552.00,"3,189,685.00",58,-4.00,7.00,0.00,1.28,-0.17,0.00,0.00
19,PCBL,-,455.00,460.00,445.00,449.00,453.08,"35,058.00",455.00,"15,884,103.00",224,-6.00,15.00,0.00,3.37,-0.91,0.00,0.00
20,PRVU,-,400.00,404.00,398.00,400.00,399.71,"21,527.00",400.00,"8,604,622.00",134,0.00,6.00,0.00,1.51,0.07,0.00,0.00
21,SANIMA,-,424.00,429.00,422.00,424.00,424.29,"26,104.00",424.00,"11,075,727.00",142,0.00,7.00,0.00,1.66,-0.07,0.00,0.00
22,SBI,-,940.00,943.00,930.00,935.00,937.66,"3,027.00",940.00,"2,838,293.00",43,-5.00,13.00,0.00,1.40,-0.28,0.00,0.00
23,SBL,-,470.00,474.00,463.00,464.00,466.17,"6,799.00",470.00,"3,169,476.00",54,-6.00,11.00,0.00,2.38,-0.47,0.00,0.00
24,SCB,-,"2,340.00","2,348.00","2,321.00","2,330.00","2,333.73","13,082.00","2,340.00","30,529,860.00",308,-10.00,27.00,0.00,1.16,-0.16,0.00,0.00
25,SRBL,-,388.00,389.00,376.00,382.00,381.75,"9,743.00",388.00,"3,719,403.00",58,-6.00,13.00,0.00,3.46,0.07,0.00,0.00
