S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,999.00,"1,010.00",990.00,998.00,"1,005.46","15,887.00",999.00,"15,973,715.00",115,-1.00,20.00,0.00,2.02,-0.75,0.00,0.00
2,CCBL,-,440.00,443.00,436.00,443.00,439.53,"10,406.00",440.00,"4,573,782.00",56,3.00,7.00,0.00,1.61,0.78,0.00,0.00
3,CZBIL,-,766.00,773.00,760.00,763.00,764.66,"38,591.00",766.00,"29,509,064.00",172,-3.00,13.00,0.00,1.71,-0.22,0.00,0.00
4,EBL,-,"3,380.00","3,414.00","3,375.00","3,406.00","3,397.52","12,798.00","3,380.00","43,481,468.00",101,26.00,39.00,0.00,1.16,0.25,0.00,0.00
5,GBIME,-,546.00,550.00,540.00,548.00,547.90,"24,428.00",546.00,"13,384,001.00",101,2.00,10.00,0.00,1.85,0.02,0.00,0.00
6,HBL,-,"1,650.00","1,674.00","1,647.00","1,648.00","1,655.18","8,558.00","1,650.00","14,165,026.00",56,-2.00,27.00,0.00,1.64,-0.44,0.00,0.00
7,LBL,-,893.00,900.00,885.00,889.00,889.55,"11,342.00",893.00,"10,089,275.00",50,-4.00,15.00,0.00,1.69,-0.06,0.00,0.00
8,MBL,-,866.00,895.00,875.00,889.00,884.73,"74,396.00",866.00,"65,820,132.00",318,23.00,20.00,0.00,2.29,0.48,0.00,0.00
9,MEGA,-,493.00,506.00,497.00,500.00,501.56,"26,723.00",493.00,"13,403,111.00",105,7.00,9.00,0.00,1.81,-0.31,0.00,0.00
10,NABIL,-,"2,360.00","2,377.00","2,350.00","2,365.00","2,364.97","5,878.00","2,360.00","13,901,308.00",39,5.00,27.00,0.00,1.15,0.00,0.00,0.00
11,NBB,-,"1,125.00","1,155.00","1,131.00","1,141.00","1,141.87","69,215.00","1,125.00","79,034,536.00",311,16.00,24.00,0.00,2.12,-0.08,0.00,0.00
12,NBL,-,529.00,540.00,526.00,529.00,528.90,"34,464.00",529.00,"18,228,118.00",105,0.00,14.00,0.00,2.66,0.02,0.00,0.00
13,NIB,-,"1,068.00","1,100.00","1,065.00","1,085.00","1,083.17","102,650.00","1,068.00","111,187,192.00","1,921",17.00,35.00,0.00,3.29,0.17,0.00,0.00
14,NICA,-,890.00,900.00,885.00,889.00,891.18,"27,977.00",890.00,"24,932,620.00",149,-1.00,15.00,0.00,1.69,-0.25,0.00,0.00
15,NMB,-,892.00,907.00,885.00,889.00,894.25,"61,054.00",892.00,"54,597,288.00",181,-3.00,22.00,0.00,2.49,-0.59,0.00,0.00
16,PCBL,-,696.00,705.00,690.00,703.00,701.26,"30,565.00",696.00,"21,433,900.00",130,7.00,15.00,0.00,2.17,0.25,0.00,0.00
17,SANIMA,-,800.00,830.00,806.00,808.00,813.49,"31,171.00",800.00,"25,357,176.00",153,8.00,24.00,0.00,2.98,-0.68,0.00,0.00
18,SBI,-,"1,922.00","1,950.00","1,920.00","1,940.00","1,933.14","2,660.00","1,922.00","5,142,144.00",26,18.00,30.00,0.00,1.56,0.35,0.00,0.00
19,SBL,-,"1,348.00","1,361.00","1,340.00","1,345.00","1,346.17","30,275.00","1,348.00","40,755,376.00",130,-3.00,21.00,0.00,1.57,-0.09,0.00,0.00
20,SCB,-,"3,670.00","3,750.00","3,676.00","3,750.00","3,703.40","10,817.00","3,670.00","40,059,652.00",68,80.00,74.00,0.00,2.01,1.24,0.00,0.00
21,SRBL,-,869.00,886.00,870.00,878.00,878.53,"48,153.00",869.00,"42,303,792.00",159,9.00,16.00,0.00,1.84,-0.06,0.00,0.00
