S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,425.00,420.00,413.00,413.00,416.81,"2,431.00",425.00,"1,013,256.00",8,-12.00,7.00,0.00,1.69,-0.92,0.00,0.00
2,CBL,-,280.00,279.00,268.00,274.00,271.83,"7,332.00",280.00,"1,993,061.00",36,-6.00,11.00,0.00,4.10,0.79,0.00,0.00
3,CCBL,-,319.00,319.00,310.00,315.00,311.71,"8,728.00",319.00,"2,720,616.00",43,-4.00,9.00,0.00,2.90,1.04,0.00,0.00
4,CZBIL,-,453.00,454.00,445.00,453.00,449.04,"4,762.00",453.00,"2,138,334.00",21,0.00,9.00,0.00,2.02,0.87,0.00,0.00
5,EBL,-,"2,035.00","2,075.00","2,028.00","2,039.00","2,040.29","3,182.00","2,035.00","6,492,213.00",27,4.00,47.00,0.00,2.32,-0.06,0.00,0.00
6,HBL,-,818.00,820.00,796.00,796.00,803.87,636.00,818.00,"511,264.00",6,-22.00,24.00,0.00,3.02,-0.99,0.00,0.00
7,KBL,-,377.00,377.00,370.00,372.00,372.13,"7,138.00",377.00,"2,656,249.00",25,-5.00,7.00,0.00,1.89,-0.03,0.00,0.00
8,LBL,-,425.00,421.00,417.00,420.00,419.96,"2,062.00",425.00,"865,950.00",11,-5.00,4.00,0.00,0.96,0.01,0.00,0.00
9,MBL,-,556.00,555.00,549.00,554.00,551.07,"14,671.00",556.00,"8,084,745.00",42,-2.00,6.00,0.00,1.09,0.53,0.00,0.00
10,NABIL,-,"1,940.00","1,965.00","1,921.00","1,925.00","1,931.90","1,089.00","1,940.00","2,103,841.00",13,-15.00,44.00,0.00,2.29,-0.36,0.00,0.00
11,NBB,-,508.00,514.00,496.00,502.00,500.60,"13,770.00",508.00,"6,893,283.00",52,-6.00,18.00,0.00,3.63,0.28,0.00,0.00
12,NBL,-,294.00,299.00,284.00,291.00,288.17,"22,394.00",294.00,"6,453,187.00",44,-3.00,15.00,0.00,5.28,0.97,0.00,0.00
13,NCCB,-,570.00,565.00,561.00,562.00,561.70,"1,733.00",570.00,"973,431.00",7,-8.00,4.00,0.00,0.71,0.05,0.00,0.00
14,NIB,-,714.00,719.00,700.00,700.00,703.05,"5,061.00",714.00,"3,558,145.00",29,-14.00,19.00,0.00,2.71,-0.44,0.00,0.00
15,NICA,-,631.00,633.00,618.00,633.00,621.09,"3,536.00",631.00,"2,196,180.00",18,2.00,15.00,0.00,2.43,1.88,0.00,0.00
16,PCBL,-,455.00,460.00,451.00,457.00,457.32,"48,608.00",455.00,"22,229,288.00",77,2.00,9.00,0.00,2.00,-0.07,0.00,0.00
17,PRVU,-,334.00,339.00,325.00,329.00,328.96,"7,684.00",334.00,"2,527,755.00",42,-5.00,14.00,0.00,4.31,0.01,0.00,0.00
18,SANIMA,-,554.00,557.00,551.00,554.00,552.75,"13,850.00",554.00,"7,655,566.00",40,0.00,6.00,0.00,1.09,0.23,0.00,0.00
19,SBI,-,900.00,890.00,882.00,883.00,884.98,364.00,900.00,"322,132.00",6,-17.00,8.00,0.00,0.91,-0.22,0.00,0.00
20,SBL,-,663.00,665.00,647.00,655.00,653.26,"6,061.00",663.00,"3,959,398.00",21,-8.00,18.00,0.00,2.78,0.27,0.00,0.00
21,SCB,-,"1,950.00","1,955.00","1,901.00","1,902.00","1,913.42",905.00,"1,950.00","1,731,649.00",8,-48.00,54.00,0.00,2.84,-0.60,0.00,0.00
22,SRBL,-,407.00,400.00,392.00,392.00,394.75,873.00,407.00,"344,616.00",2,-15.00,8.00,0.00,2.04,-0.70,0.00,0.00
