S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,133.00,131.00,125.00,126.00,127.01,"1,331.00",133.00,"169,046.00",21,-7.00,6.00,0.00,4.80,-0.80,0.00,0.00
2,CZBIL,-,229.00,225.00,215.00,218.00,217.34,"5,246.00",229.00,"1,140,155.00",48,-11.00,10.00,0.00,4.65,0.30,0.00,0.00
3,EBL,-,958.00,953.00,911.00,953.00,922.64,"1,197.00",958.00,"1,104,405.00",14,-5.00,42.00,0.00,4.61,3.19,0.00,0.00
4,HBL,-,613.00,619.00,590.00,590.00,598.74,"1,113.00",613.00,"666,395.00",11,-23.00,29.00,0.00,4.92,-1.48,0.00,0.00
5,KBL,-,228.00,224.00,215.00,218.00,218.24,"1,476.00",228.00,"322,123.00",10,-10.00,9.00,0.00,4.19,-0.11,0.00,0.00
6,LBL,-,319.00,316.00,305.00,314.00,308.66,"1,917.00",319.00,"591,698.00",19,-5.00,11.00,0.00,3.61,1.70,0.00,0.00
7,NABIL,-,"1,242.00","1,221.00","1,190.00","1,206.00","1,202.58","4,535.00","1,242.00","5,453,690.00",37,-36.00,31.00,0.00,2.61,0.28,0.00,0.00
8,NBB,-,125.00,125.00,120.00,123.00,121.77,"2,810.00",125.00,"342,175.00",12,-2.00,5.00,0.00,4.17,1.00,0.00,0.00
9,NCCB,-,121.00,119.00,117.00,117.00,117.34,"1,130.00",121.00,"132,590.00",7,-4.00,2.00,0.00,1.71,-0.29,0.00,0.00
10,NIB,-,491.00,483.00,455.00,460.00,465.38,"2,535.00",491.00,"1,179,736.00",16,-31.00,28.00,0.00,6.15,-1.17,0.00,0.00
11,NMB,-,204.00,204.00,193.00,194.00,196.48,"3,672.00",204.00,"721,482.00",24,-10.00,11.00,0.00,5.70,-1.28,0.00,0.00
12,PCBL,-,234.00,230.00,220.00,230.00,224.16,"5,159.00",234.00,"1,156,467.00",37,-4.00,10.00,0.00,4.55,2.54,0.00,0.00
13,SANIMA,-,230.00,226.00,213.00,217.00,217.13,"7,159.00",230.00,"1,554,452.00",35,-13.00,13.00,0.00,6.10,-0.06,0.00,0.00
14,SBI,-,571.00,560.00,547.00,547.00,551.07,781.00,571.00,"430,383.00",11,-24.00,13.00,0.00,2.38,-0.74,0.00,0.00
15,SBL,-,312.00,306.00,290.00,300.00,293.29,"3,568.00",312.00,"1,046,442.00",27,-12.00,16.00,0.00,5.52,2.24,0.00,0.00
16,SCB,-,"1,730.00","1,730.00","1,702.00","1,730.00","1,708.57","1,406.00","1,730.00","2,402,254.00",19,0.00,28.00,0.00,1.65,1.24,0.00,0.00
17,SRBL,-,142.00,140.00,135.00,138.00,136.88,"2,129.00",142.00,"291,414.00",28,-4.00,5.00,0.00,3.70,0.81,0.00,0.00
