S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,,-,0.00,174.00,150.00,171.00,168.30,"223,490.00",0.00,"37,612,288.00",558,171.00,24.00,0.00,16.00,1.58,0.00,0.00
2,ADBL,-,250.00,255.00,248.00,250.00,251.33,"7,283.00",250.00,"1,830,465.00",41,0.00,7.00,0.00,2.82,-0.53,0.00,0.00
3,CZBIL,-,290.00,289.00,281.00,287.00,285.33,"3,883.00",290.00,"1,107,932.00",21,-3.00,8.00,0.00,2.85,0.58,0.00,0.00
4,EBL,-,"1,599.00","1,600.00","1,580.00","1,590.00","1,587.29","6,263.00","1,599.00","9,941,199.00",41,-9.00,20.00,0.00,1.27,0.17,0.00,0.00
5,GBIME,-,488.00,500.00,488.00,499.00,496.27,"16,091.00",488.00,"7,985,532.00",99,11.00,12.00,0.00,2.46,0.55,0.00,0.00
6,HBL,-,820.00,820.00,794.00,820.00,805.83,889.00,820.00,"716,385.00",5,0.00,26.00,0.00,3.27,1.73,0.00,0.00
7,KBL,-,286.00,289.00,284.00,289.00,286.26,"3,514.00",286.00,"1,005,913.00",14,3.00,5.00,0.00,1.76,0.95,0.00,0.00
8,LBL,-,371.00,364.00,344.00,344.00,348.80,"11,586.00",371.00,"4,041,187.00",39,-27.00,20.00,0.00,5.81,-1.40,0.00,0.00
9,MBL,-,235.00,239.00,234.00,237.00,235.70,"5,161.00",235.00,"1,216,457.00",19,2.00,5.00,0.00,2.14,0.55,0.00,0.00
10,NABIL,-,"1,888.00","1,889.00","1,871.00","1,887.00","1,882.36","3,654.00","1,888.00","6,878,145.00",23,-1.00,18.00,0.00,0.96,0.25,0.00,0.00
11,NBB,-,345.00,358.00,345.00,354.00,350.90,"117,683.00",345.00,"41,294,504.00",209,9.00,13.00,0.00,3.77,0.88,0.00,0.00
12,NBL,-,686.00,714.00,680.00,680.00,690.34,"1,388.00",686.00,"958,194.00",13,-6.00,34.00,0.00,5.00,-1.52,0.00,0.00
13,NCCB,-,228.00,244.00,230.00,240.00,234.90,"28,700.00",228.00,"6,741,650.00",84,12.00,14.00,0.00,6.09,2.12,0.00,0.00
14,NIB,-,811.00,807.00,800.00,803.00,803.04,"5,831.00",811.00,"4,682,520.00",27,-8.00,7.00,0.00,0.88,-0.00,0.00,0.00
15,NMB,-,282.00,285.00,283.00,285.00,284.21,"4,233.00",282.00,"1,203,079.00",13,3.00,2.00,0.00,0.71,0.28,0.00,0.00
16,PCBL,-,334.00,335.00,330.00,335.00,333.15,"4,833.00",334.00,"1,610,130.00",31,1.00,5.00,0.00,1.52,0.55,0.00,0.00
17,SANIMA,-,285.00,290.00,282.00,285.00,286.47,"4,909.00",285.00,"1,406,264.00",17,0.00,8.00,0.00,2.84,-0.51,0.00,0.00
18,SBI,-,874.00,876.00,862.00,862.00,869.97,"3,544.00",874.00,"3,083,184.00",24,-12.00,14.00,0.00,1.62,-0.92,0.00,0.00
19,SBL,-,318.00,323.00,313.00,315.00,316.08,520.00,318.00,"164,364.00",7,-3.00,10.00,0.00,3.19,-0.34,0.00,0.00
20,SCB,-,"1,938.00","1,960.00","1,925.00","1,925.00","1,940.79",442.00,"1,938.00","857,830.00",7,-13.00,35.00,0.00,1.82,-0.82,0.00,0.00
21,SRBL,-,235.00,235.00,228.00,232.00,233.60,"2,414.00",235.00,"563,914.00",25,-3.00,7.00,0.00,3.07,-0.69,0.00,0.00
