S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,496.00,505.00,496.00,500.00,503.18,"2,216.00",496.00,"1,115,048.00",20,4.00,9.00,0.00,1.81,-0.64,0.00,0.00
2,CBL,-,282.00,291.00,278.00,285.00,281.88,"5,702.00",282.00,"1,607,265.00",58,3.00,13.00,0.00,4.68,1.10,0.00,0.00
3,CCBL,-,279.00,283.00,276.00,278.00,279.21,"17,504.00",279.00,"4,887,299.00",185,-1.00,7.00,0.00,2.54,-0.44,0.00,0.00
4,CZBIL,-,447.00,452.00,440.00,448.00,446.10,"1,424.00",447.00,"635,240.00",8,1.00,12.00,0.00,2.73,0.43,0.00,0.00
5,EBL,-,"1,890.00","1,930.00","1,890.00","1,890.00","1,909.31",634.00,"1,890.00","1,210,501.00",7,0.00,40.00,0.00,2.12,-1.02,0.00,0.00
6,GBIME,-,555.00,550.00,540.00,542.00,544.01,"3,861.00",555.00,"2,100,437.00",14,-13.00,10.00,0.00,1.85,-0.37,0.00,0.00
7,HBL,-,855.00,865.00,850.00,865.00,852.67,729.00,855.00,"621,600.00",6,10.00,15.00,0.00,1.76,1.42,0.00,0.00
8,KBL,-,572.00,591.00,570.00,575.00,575.43,"12,082.00",572.00,"6,952,329.00",37,3.00,21.00,0.00,3.68,-0.07,0.00,0.00
9,LBL,-,585.00,592.00,586.00,587.00,589.35,"8,247.00",585.00,"4,860,407.00",29,2.00,6.00,0.00,1.02,-0.40,0.00,0.00
10,MBL,-,467.00,485.00,466.00,485.00,470.59,"6,140.00",467.00,"2,889,415.00",9,18.00,19.00,0.00,4.08,2.97,0.00,0.00
11,MEGA,-,380.00,385.00,368.00,383.00,377.68,"7,017.00",380.00,"2,650,153.00",67,3.00,17.00,0.00,4.62,1.39,0.00,0.00
12,NABIL,-,"2,272.00","2,310.00","2,280.00","2,290.00","2,285.01","1,237.00","2,272.00","2,826,560.00",9,18.00,30.00,0.00,1.32,0.22,0.00,0.00
13,NBB,-,573.00,571.00,562.00,571.00,567.65,"7,335.00",573.00,"4,163,700.00",15,-2.00,9.00,0.00,1.60,0.59,0.00,0.00
14,NBL,-,377.00,382.00,370.00,377.00,373.37,"31,346.00",377.00,"11,703,742.00",18,0.00,12.00,0.00,3.24,0.96,0.00,0.00
15,NCCB,-,619.00,635.00,619.00,619.00,626.35,"5,506.00",619.00,"3,448,677.00",20,0.00,16.00,0.00,2.58,-1.19,0.00,0.00
16,NIB,-,760.00,775.00,765.00,768.00,768.95,"1,778.00",760.00,"1,367,191.00",6,8.00,10.00,0.00,1.31,-0.12,0.00,0.00
17,NICA,-,755.00,795.00,745.00,771.00,768.27,"3,114.00",755.00,"2,392,400.00",17,16.00,50.00,0.00,6.71,0.35,0.00,0.00
18,PCBL,-,510.00,519.00,503.00,504.00,510.36,"5,028.00",510.00,"2,566,090.00",32,-6.00,16.00,0.00,3.18,-1.26,0.00,0.00
19,SANIMA,-,473.00,482.00,472.00,480.00,475.67,914.00,473.00,"434,766.00",8,7.00,10.00,0.00,2.12,0.90,0.00,0.00
20,SBI,-,986.00,995.00,995.00,995.00,995.00,249.00,986.00,"247,755.00",2,9.00,0.00,0.00,0.00,0.00,0.00,0.00
21,SBL,-,690.00,705.00,682.00,702.00,700.06,"12,523.00",690.00,"8,766,867.00",36,12.00,23.00,0.00,3.37,0.28,0.00,0.00
22,SCB,-,"2,068.00","2,108.00","2,080.00","2,100.00","2,083.93","1,124.00","2,068.00","2,342,338.00",9,32.00,28.00,0.00,1.35,0.77,0.00,0.00
23,SRBL,-,380.00,382.00,370.00,381.00,374.63,"3,136.00",380.00,"1,174,830.00",21,1.00,12.00,0.00,3.24,1.67,0.00,0.00
