S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,64.11,474.00,474.00,460.00,464.00,466.21,"99,940.00",473.00,"46,593,183.00",411,-9.00,14.00,-1.90,3.04,-0.48,576.00,313.00
2,BOKL,55.95,340.00,340.00,313.00,314.00,316.48,"192,202.00",324.00,"60,827,733.00",589,-10.00,27.00,-3.09,8.63,-0.79,344.00,196.00
3,CBL,70.63,276.00,276.00,245.00,249.00,251.71,"640,726.00",263.00,"161,280,302.00","2,087",-14.00,31.00,-5.32,12.65,-1.09,276.00,125.00
4,CCBL,59.23,298.00,298.00,272.00,274.00,277.47,"296,521.00",290.00,"82,274,264.00",879,-16.00,26.00,-5.52,9.56,-1.26,298.00,136.00
5,CZBIL,50.32,327.00,327.00,314.00,316.00,317.93,"176,273.00",327.00,"56,043,172.00",681,-11.00,13.00,-3.36,4.14,-0.61,333.00,164.00
6,EBL,69.76,838.00,838.00,808.00,813.00,820.22,"140,427.00",834.00,"115,181,706.00",502,-21.00,30.00,-2.52,3.71,-0.89,932.00,520.00
7,GBIME,53.73,480.00,483.00,465.00,483.00,472.24,"626,623.00",475.00,"295,917,320.00","2,307",8.00,18.00,1.68,3.87,2.23,522.00,211.00
8,HBL,66.63,568.00,570.00,551.00,555.00,558.29,"19,710.00",568.00,"11,003,855.00",151,-13.00,19.00,-2.29,3.45,-0.59,749.00,452.00
9,KBL,51.50,325.00,325.00,310.00,312.00,313.38,"508,718.00",322.00,"159,422,949.00","1,542",-10.00,15.00,-3.11,4.84,-0.44,330.00,153.00
10,LBL,61.53,295.00,315.00,295.00,306.00,308.15,"204,592.00",310.00,"63,044,839.00",534,-4.00,20.00,-1.29,6.78,-0.70,331.00,184.00
11,MBL,57.82,340.00,340.00,312.00,316.00,317.78,"242,268.00",331.00,"76,987,928.00",658,-15.00,28.00,-4.53,8.97,-0.56,352.00,199.00
12,MEGA,64.13,327.00,327.00,309.00,310.00,315.37,"414,118.00",327.00,"130,598,355.00","1,301",-17.00,18.00,-5.20,5.83,-1.73,338.00,182.00
13,NABIL,51.16,"1,360.00","1,360.00","1,319.00","1,319.00","1,332.72","182,067.00","1,355.00","242,645,153.00","1,133",-36.00,41.00,-2.66,3.11,-1.04,"1,550.00",594.00
14,NBB,62.72,328.00,330.00,314.00,317.00,318.63,"277,376.00",325.00,"88,380,339.00",955,-8.00,16.00,-2.46,5.10,-0.51,343.00,169.00
15,NBL,61.28,465.00,469.00,448.00,451.00,458.88,"635,162.00",460.00,"291,462,964.00","1,696",-9.00,21.00,-1.96,4.69,-1.75,469.00,214.00
16,NCCB,61.72,337.00,337.00,317.00,320.00,321.91,"216,618.00",332.00,"69,731,891.00",635,-12.00,20.00,-3.61,6.31,-0.60,385.00,163.00
17,NIB,70.73,501.00,510.00,488.00,488.00,495.85,"198,284.00",504.00,"98,319,617.00",654,-16.00,22.00,-3.17,4.51,-1.61,557.00,335.00
18,NICA,54.08,951.00,951.00,914.00,918.00,931.71,"410,509.00",955.00,"382,475,253.00","1,711",-37.00,37.00,-3.87,4.05,-1.49,"1,000.00",422.00
19,NMB,51.79,473.00,474.00,455.00,457.00,459.55,"260,937.00",473.00,"119,914,050.00","1,108",-16.00,19.00,-3.38,4.18,-0.56,517.00,321.00
20,PCBL,48.22,480.00,480.00,462.00,464.00,467.01,"146,108.00",480.00,"68,233,340.00",581,-16.00,18.00,-3.33,3.90,-0.65,495.00,219.19
21,PRVU,50.93,480.00,480.00,465.00,467.00,470.60,"439,421.00",482.00,"206,791,850.00","1,536",-15.00,15.00,-3.11,3.23,-0.77,514.00,195.00
22,SANIMA,54.15,391.00,393.00,377.00,382.00,384.14,"270,912.00",393.00,"104,067,552.00",809,-11.00,16.00,-2.80,4.24,-0.56,437.00,287.00
23,SBI,67.46,463.00,463.00,436.00,438.00,441.49,"46,423.00",450.00,"20,495,417.00",217,-12.00,27.00,-2.67,6.19,-0.80,583.00,373.00
24,SBL,50.97,435.00,435.00,417.00,417.00,422.60,"176,994.00",429.00,"74,797,068.00",464,-12.00,18.00,-2.80,4.32,-1.34,479.00,252.00
25,SCB,67.18,650.00,652.00,634.00,642.00,639.61,"42,112.00",652.00,"26,935,383.00",343,-10.00,18.00,-1.53,2.84,0.37,850.00,505.00
26,SRBL,52.28,354.00,354.00,321.00,324.00,326.90,"204,470.00",338.00,"66,841,248.00",641,-14.00,33.00,-4.14,10.28,-0.90,367.00,201.00
