S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,53.79,420.00,423.00,419.00,423.00,420.73,"28,150.00",418.00,"11,843,459.00",114,5.00,4.00,1.20,0.95,0.54,451.00,290.00
2,BOKL,50.91,260.00,260.00,256.00,258.00,258.00,"12,029.00",257.00,"3,103,477.00",48,1.00,4.00,0.39,1.56,0.00,350.00,231.00
3,CBL,55.90,147.00,149.00,145.00,148.00,146.32,"41,659.00",146.00,"6,095,432.00",99,2.00,4.00,1.37,2.76,1.14,188.00,141.00
4,CCBL,44.40,160.00,160.00,157.00,160.00,158.71,"22,156.00",158.00,"3,516,324.00",61,2.00,3.00,1.27,1.91,0.81,203.00,154.00
5,CZBIL,34.74,201.00,202.00,199.00,202.00,200.45,"18,139.00",200.00,"3,636,014.00",58,2.00,3.00,1.00,1.51,0.77,273.00,193.00
6,EBL,52.97,581.00,590.00,570.00,587.00,579.16,"14,171.00",570.00,"8,207,266.00",112,17.00,20.00,2.98,3.51,1.34,707.00,501.00
7,HBL,49.43,510.00,520.00,505.00,515.00,511.14,"4,747.00",500.00,"2,426,361.00",31,15.00,15.00,3.00,2.97,0.75,644.00,418.00
8,KBL,32.44,188.00,188.00,182.00,185.00,184.23,"24,288.00",185.00,"4,474,528.00",80,0.00,6.00,0.00,3.30,0.42,269.00,177.00
9,LBL,54.87,215.00,220.00,214.00,219.00,216.97,"24,288.00",216.00,"5,269,692.00",69,3.00,6.00,1.39,2.80,0.93,270.00,182.00
10,MBL,29.66,253.00,255.00,250.00,252.00,252.29,"7,967.00",251.00,"2,009,959.00",43,1.00,5.00,0.40,2.00,-0.11,295.00,202.00
11,MEGA,44.85,198.00,201.00,197.00,201.00,198.80,"32,451.00",195.00,"6,451,108.00",117,6.00,4.00,3.08,2.03,1.10,222.00,155.00
12,NABIL,51.54,765.00,780.00,762.00,775.00,769.32,"7,924.00",750.00,"6,096,104.00",76,25.00,18.00,3.33,2.36,0.73,970.00,678.00
13,NBB,51.45,216.00,217.00,211.00,213.00,213.94,"17,754.00",213.00,"3,798,310.00",52,0.00,6.00,0.00,2.84,-0.44,242.00,178.00
14,NBL,55.48,321.00,324.00,318.00,324.00,320.71,"81,162.00",317.00,"26,029,698.00",191,7.00,6.00,2.21,1.89,1.01,355.00,281.00
15,NCCB,56.55,200.00,202.00,198.00,202.00,199.70,"50,000.00",199.00,"9,985,114.00",100,3.00,4.00,1.51,2.02,1.14,276.00,191.00
16,NIB,50.47,449.00,468.00,440.00,449.00,445.65,"10,393.00",442.00,"4,631,620.00",95,7.00,28.00,1.58,6.36,0.75,684.00,428.00
17,NICA,33.97,394.00,398.00,387.00,395.00,390.65,"23,035.00",387.00,"8,998,569.00",135,8.00,11.00,2.07,2.84,1.10,515.00,351.00
18,PCBL,50.93,266.00,270.00,264.00,269.00,267.44,"8,177.00",261.00,"2,186,859.00",41,8.00,6.00,3.07,2.27,0.58,397.00,256.00
19,PRVU,52.79,268.00,269.00,263.00,269.00,266.41,"42,919.00",263.00,"11,434,117.00",160,6.00,6.00,2.28,2.28,0.96,304.00,205.00
20,SANIMA,37.82,355.00,355.00,350.00,354.00,352.28,"22,695.00",353.00,"7,994,913.00",78,1.00,5.00,0.28,1.43,0.49,371.00,286.00
21,SBI,55.15,422.00,428.00,403.00,428.00,414.01,"15,597.00",415.00,"6,457,339.00",80,13.00,25.00,3.13,6.20,3.27,530.00,366.00
22,SBL,57.86,328.00,334.00,325.00,331.00,328.41,"136,503.00",325.00,"44,829,568.00",336,6.00,9.00,1.85,2.77,0.78,361.00,272.00
23,SCB,47.37,581.00,592.00,559.00,572.00,571.78,"12,704.00",570.00,"7,263,914.00",124,2.00,33.00,0.35,5.90,0.04,755.00,520.00
24,SRBL,57.86,233.00,245.00,233.00,244.00,240.01,"65,746.00",229.00,"15,779,638.00",192,15.00,12.00,6.55,5.15,1.64,277.00,203.00
