S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,126.00,126.00,123.00,125.00,124.85,685.00,126.00,"85,519.00",11,-1.00,3.00,0.00,2.44,0.12,0.00,0.00
2,CZBIL,-,213.00,210.00,206.00,207.00,208.07,"1,780.00",213.00,"370,360.00",28,-6.00,4.00,0.00,1.94,-0.52,0.00,0.00
3,EBL,-,"1,025.00","1,005.00",985.00,"1,004.00",987.71,218.00,"1,025.00","215,320.00",4,-21.00,20.00,0.00,2.03,1.62,0.00,0.00
4,HBL,-,625.00,625.00,613.00,625.00,617.92,"1,462.00",625.00,"903,400.00",8,0.00,12.00,0.00,1.96,1.13,0.00,0.00
5,KBL,-,250.00,251.00,250.00,250.00,250.13,767.00,250.00,"191,850.00",7,0.00,1.00,0.00,0.40,-0.05,0.00,0.00
6,LBL,-,289.00,284.00,268.00,280.00,272.91,"25,410.00",289.00,"6,934,621.00",25,-9.00,16.00,0.00,5.97,2.53,0.00,0.00
7,MBL,-,122.00,124.00,122.00,123.00,123.11,123.00,122.00,"15,142.00",3,1.00,2.00,0.00,1.64,-0.09,0.00,0.00
8,NCCB,-,134.00,136.00,130.00,132.00,131.21,"5,580.00",134.00,"732,140.00",6,-2.00,6.00,0.00,4.62,0.60,0.00,0.00
9,NIB,-,515.00,525.00,524.00,525.00,524.80,514.00,515.00,"269,748.00",5,10.00,1.00,0.00,0.19,0.04,0.00,0.00
10,PCBL,-,223.00,227.00,214.00,215.00,217.28,"5,070.00",223.00,"1,101,611.00",56,-8.00,13.00,0.00,6.07,-1.06,0.00,0.00
11,SBI,-,539.00,550.00,535.00,550.00,541.02,605.00,539.00,"327,320.00",3,11.00,15.00,0.00,2.80,1.63,0.00,0.00
12,SBL,-,265.00,260.00,250.00,257.00,254.03,"1,579.00",265.00,"401,111.00",8,-8.00,10.00,0.00,4.00,1.16,0.00,0.00
13,SCB,-,"1,796.00","1,805.00","1,805.00","1,805.00","1,805.00",30.00,"1,796.00","54,150.00",1,9.00,0.00,0.00,0.00,0.00,0.00,0.00
14,SRBL,-,152.00,149.00,142.00,142.00,143.29,"3,882.00",152.00,"556,258.00",11,-10.00,7.00,0.00,4.93,-0.91,0.00,0.00
