S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,425.00,441.00,425.00,432.00,430.05,"10,953.00",425.00,"4,710,293.00",71,7.00,16.00,0.00,3.76,0.45,0.00,0.00
2,BOKL,-,408.00,412.00,406.00,411.00,409.55,"15,240.00",408.00,"6,241,584.00",86,3.00,6.00,0.00,1.48,0.35,0.00,0.00
3,CBL,-,196.00,198.00,195.00,198.00,196.50,"12,654.00",196.00,"2,486,467.00",64,2.00,3.00,0.00,1.54,0.76,0.00,0.00
4,CCBL,-,215.00,220.00,216.00,219.00,217.71,"17,332.00",215.00,"3,773,277.00",100,4.00,4.00,0.00,1.85,0.59,0.00,0.00
5,CZBIL,-,295.00,303.00,293.00,302.00,298.58,"17,869.00",295.00,"5,335,330.00",73,7.00,10.00,0.00,3.41,1.13,0.00,0.00
6,EBL,-,"1,179.00","1,200.00","1,177.00","1,195.00","1,187.08","20,075.00","1,179.00","23,830,668.00",200,16.00,23.00,0.00,1.95,0.66,0.00,0.00
7,GBIME,-,320.00,327.00,314.00,327.00,323.15,"26,758.00",320.00,"8,646,918.00",65,7.00,13.00,0.00,4.14,1.18,0.00,0.00
8,HBL,-,850.00,864.00,852.00,863.00,861.80,998.00,850.00,"860,072.00",19,13.00,12.00,0.00,1.41,0.14,0.00,0.00
9,KBL,-,297.00,301.00,296.00,300.00,298.38,"16,167.00",297.00,"4,823,843.00",50,3.00,5.00,0.00,1.69,0.54,0.00,0.00
10,LBL,-,302.00,308.00,300.00,304.00,302.84,"41,804.00",302.00,"12,659,871.00",166,2.00,8.00,0.00,2.67,0.38,0.00,0.00
11,MBL,-,285.00,296.00,280.00,290.00,288.61,"14,449.00",285.00,"4,170,157.00",56,5.00,16.00,0.00,5.71,0.48,0.00,0.00
12,NABIL,-,"1,166.00","1,180.00","1,170.00","1,175.00","1,175.61","7,461.00","1,166.00","8,771,195.00",51,9.00,10.00,0.00,0.85,-0.05,0.00,0.00
13,NBB,-,290.00,296.00,288.00,292.00,291.86,"17,540.00",290.00,"5,119,170.00",68,2.00,8.00,0.00,2.78,0.05,0.00,0.00
14,NBL,-,355.00,367.00,356.00,367.00,361.75,"154,661.00",355.00,"55,949,228.00",213,12.00,11.00,0.00,3.09,1.43,0.00,0.00
15,NCCB,-,344.00,351.00,344.00,349.00,348.10,"33,221.00",344.00,"11,564,366.00",63,5.00,7.00,0.00,2.03,0.26,0.00,0.00
16,NIB,-,654.00,670.00,658.00,665.00,663.10,"17,482.00",654.00,"11,592,304.00",129,11.00,12.00,0.00,1.82,0.29,0.00,0.00
17,NICA,-,360.00,365.00,360.00,365.00,361.85,"16,104.00",360.00,"5,827,193.00",63,5.00,5.00,0.00,1.39,0.86,0.00,0.00
18,NMB,-,472.00,484.00,472.00,480.00,479.37,"4,437.00",472.00,"2,126,965.00",26,8.00,12.00,0.00,2.54,0.13,0.00,0.00
19,PCBL,-,439.00,444.00,439.00,441.00,441.07,"16,112.00",439.00,"7,106,590.00",109,2.00,5.00,0.00,1.14,-0.02,0.00,0.00
20,PRVU,-,346.00,354.00,346.00,352.00,350.68,"11,203.00",346.00,"3,928,624.00",58,6.00,8.00,0.00,2.31,0.38,0.00,0.00
21,SANIMA,-,353.00,361.00,354.00,360.00,358.06,"28,161.00",353.00,"10,083,265.00",107,7.00,7.00,0.00,1.98,0.54,0.00,0.00
22,SBI,-,745.00,759.00,749.00,750.00,750.25,"2,352.00",745.00,"1,764,592.00",27,5.00,10.00,0.00,1.34,-0.03,0.00,0.00
23,SBL,-,389.00,400.00,383.00,391.00,390.66,"5,367.00",389.00,"2,096,698.00",39,2.00,17.00,0.00,4.44,0.09,0.00,0.00
24,SCB,-,"2,060.00","2,170.00","2,097.00","2,115.00","2,117.39","32,407.00","2,060.00","68,618,232.00",429,55.00,73.00,0.00,3.48,-0.11,0.00,0.00
25,SRBL,-,274.00,280.00,275.00,276.00,277.68,"10,773.00",274.00,"2,991,403.00",50,2.00,5.00,0.00,1.82,-0.61,0.00,0.00
