S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,457.00,460.00,449.00,457.00,456.98,"3,097.00",457.00,"1,415,268.00",13,0.00,11.00,0.00,2.45,0.00,0.00,0.00
2,CBL,-,238.00,252.00,239.00,241.00,245.29,"12,065.00",238.00,"2,959,411.00",46,3.00,13.00,0.00,5.44,-1.78,0.00,0.00
3,CCBL,-,246.00,265.00,249.00,260.00,258.52,"6,856.00",246.00,"1,772,446.00",84,14.00,16.00,0.00,6.43,0.57,0.00,0.00
4,CZBIL,-,396.00,415.00,396.00,415.00,403.60,"4,281.00",396.00,"1,727,801.00",18,19.00,19.00,0.00,4.80,2.75,0.00,0.00
5,EBL,-,"1,700.00","1,760.00","1,694.00","1,694.00","1,727.63","8,957.00","1,700.00","15,474,378.00",57,-6.00,66.00,0.00,3.90,-1.99,0.00,0.00
6,GBIME,-,495.00,500.00,485.00,491.00,489.75,"6,181.00",495.00,"3,027,140.00",30,-4.00,15.00,0.00,3.09,0.25,0.00,0.00
7,HBL,-,815.00,832.00,800.00,820.00,817.27,"3,948.00",815.00,"3,226,590.00",18,5.00,32.00,0.00,4.00,0.33,0.00,0.00
8,KBL,-,367.00,382.00,370.00,371.00,373.02,"4,002.00",367.00,"1,492,808.00",19,4.00,12.00,0.00,3.24,-0.54,0.00,0.00
9,LBL,-,460.00,465.00,451.00,460.00,457.80,"1,232.00",460.00,"564,006.00",8,0.00,14.00,0.00,3.10,0.48,0.00,0.00
10,MBL,-,457.00,481.00,466.00,481.00,476.25,"1,189.00",457.00,"566,259.00",11,24.00,15.00,0.00,3.22,0.99,0.00,0.00
11,MEGA,-,335.00,351.00,333.00,343.00,342.98,"3,518.00",335.00,"1,206,587.00",45,8.00,18.00,0.00,5.41,0.01,0.00,0.00
12,NABIL,-,"1,710.00","1,765.00","1,700.00","1,739.00","1,727.40","2,401.00","1,710.00","4,147,498.00",27,29.00,65.00,0.00,3.82,0.67,0.00,0.00
13,NBB,-,451.00,467.00,451.00,463.00,459.18,"12,027.00",451.00,"5,522,513.00",34,12.00,16.00,0.00,3.55,0.83,0.00,0.00
14,NBL,-,355.00,367.00,350.00,356.00,355.79,"27,531.00",355.00,"9,795,294.00",60,1.00,17.00,0.00,4.86,0.06,0.00,0.00
15,NCCB,-,535.00,551.00,525.00,541.00,539.03,"8,277.00",535.00,"4,461,530.00",23,6.00,26.00,0.00,4.95,0.36,0.00,0.00
16,NIB,-,700.00,715.00,701.00,710.00,708.84,"2,860.00",700.00,"2,027,284.00",13,10.00,14.00,0.00,2.00,0.16,0.00,0.00
17,NICA,-,715.00,736.00,710.00,722.00,726.18,"2,463.00",715.00,"1,788,574.00",21,7.00,26.00,0.00,3.66,-0.58,0.00,0.00
18,PCBL,-,472.00,488.00,471.00,475.00,481.74,"8,633.00",472.00,"4,158,865.00",48,3.00,17.00,0.00,3.61,-1.42,0.00,0.00
19,SANIMA,-,473.00,495.00,481.00,490.00,488.78,"4,239.00",473.00,"2,071,921.00",14,17.00,14.00,0.00,2.91,0.25,0.00,0.00
20,SBI,-,912.00,933.00,900.00,926.00,919.94,"2,355.00",912.00,"2,166,470.00",9,14.00,33.00,0.00,3.67,0.65,0.00,0.00
21,SBL,-,571.00,592.00,575.00,575.00,582.69,"1,359.00",571.00,"791,869.00",9,4.00,17.00,0.00,2.96,-1.34,0.00,0.00
22,SCB,-,"1,735.00","1,760.00","1,730.00","1,730.00","1,746.49","2,954.00","1,735.00","5,159,126.00",22,-5.00,30.00,0.00,1.73,-0.95,0.00,0.00
23,SRBL,-,346.00,363.00,342.00,353.00,352.50,"1,112.00",346.00,"391,977.00",13,7.00,21.00,0.00,6.14,0.14,0.00,0.00
