S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,301.00,307.00,301.00,305.00,303.85,"15,802.00",302.00,"4,801,499.00",78,3.00,6.00,0.99,1.99,0.38,382.00,290.00
2,BOKL,-,250.00,253.00,247.00,250.00,249.91,"39,793.00",247.00,"9,944,816.00",139,3.00,6.00,1.21,2.43,0.03,368.00,231.00
3,CBL,-,159.00,162.00,159.00,161.00,161.07,"118,233.00",160.00,"19,043,324.00",181,1.00,3.00,0.63,1.89,-0.04,188.00,141.00
4,CCBL,-,167.00,171.00,167.00,168.00,168.95,"61,260.00",168.00,"10,349,701.00",153,0.00,4.00,0.00,2.40,-0.56,205.00,155.00
5,CZBIL,-,221.00,221.00,215.00,218.00,219.19,"42,896.00",219.00,"9,402,226.00",136,-1.00,6.00,-0.46,2.79,-0.54,300.00,199.00
6,EBL,-,595.00,600.00,585.00,592.00,595.63,"20,165.00",592.00,"12,010,860.00",129,0.00,15.00,0.00,2.56,-0.61,900.00,501.00
7,GBIME,-,267.00,271.00,264.00,267.00,268.34,"21,473.00",268.00,"5,762,058.00",98,-1.00,7.00,-0.37,2.65,-0.50,344.00,255.00
8,HBL,-,471.00,479.00,467.00,472.00,471.89,"5,982.00",470.00,"2,822,830.00",40,2.00,12.00,0.43,2.57,0.02,682.00,418.00
9,KBL,-,246.00,248.00,243.00,243.00,244.93,"25,012.00",247.00,"6,126,120.00",68,-4.00,5.00,-1.62,2.06,-0.79,287.00,187.00
10,LBL,-,196.00,210.00,196.00,203.00,201.34,"46,166.00",200.00,"9,295,217.00",128,3.00,14.00,1.50,7.14,0.82,292.00,182.00
11,MBL,-,231.00,236.00,228.00,231.00,232.30,"68,417.00",231.00,"15,893,268.00",132,0.00,8.00,0.00,3.51,-0.56,271.00,200.00
12,MEGA,-,163.00,168.00,162.00,165.00,166.05,"52,569.00",165.00,"8,729,220.00",138,0.00,6.00,0.00,3.70,-0.64,306.00,150.00
13,NABIL,-,731.00,731.00,712.00,724.00,720.76,"14,196.00",717.00,"10,231,962.00",77,7.00,19.00,0.98,2.67,0.45,"1,081.00",678.00
14,NBB,-,207.00,209.00,204.00,207.00,207.84,"88,240.00",204.00,"18,339,740.00",195,3.00,5.00,1.47,2.45,-0.41,274.00,178.00
15,NBL,-,294.00,301.00,293.00,298.00,297.19,"99,097.00",294.00,"29,450,922.00",171,4.00,8.00,1.36,2.73,0.27,375.00,280.00
16,NCCB,-,218.00,224.00,216.00,223.00,220.70,"188,793.00",218.00,"41,666,260.00",314,5.00,8.00,2.29,3.70,1.03,302.00,172.00
17,NIB,-,534.00,539.00,533.00,535.00,536.35,"22,693.00",534.00,"12,171,471.00",129,1.00,6.00,0.19,1.13,-0.25,700.00,499.00
18,NICA,-,428.00,439.00,421.00,436.00,432.85,"101,042.00",426.00,"43,735,792.00",356,10.00,18.00,2.35,4.28,0.72,459.00,303.00
19,NMB,-,336.00,340.00,331.00,338.00,338.00,"63,376.00",335.00,"21,420,896.00",260,3.00,9.00,0.90,2.72,0.00,502.00,300.00
20,PCBL,-,326.00,328.00,323.00,324.00,326.07,"60,448.00",325.00,"19,710,338.00",151,-1.00,5.00,-0.31,1.55,-0.64,352.00,273.00
21,PRVU,-,248.00,248.00,243.00,245.00,245.76,"72,974.00",246.00,"17,934,296.00",182,-1.00,5.00,-0.41,2.06,-0.31,261.00,175.00
22,SANIMA,-,320.00,320.00,311.00,315.00,315.65,"27,919.00",315.00,"8,812,612.00",88,0.00,9.00,0.00,2.89,-0.21,386.00,286.00
23,SBI,-,396.00,403.00,395.00,398.00,399.08,"6,010.00",398.00,"2,398,447.00",44,0.00,8.00,0.00,2.03,-0.27,634.00,366.00
24,SBL,-,306.00,306.00,300.00,302.00,303.72,"50,475.00",300.00,"15,330,040.00",134,2.00,6.00,0.67,2.00,-0.57,372.00,272.00
25,SCB,-,580.00,591.00,571.00,579.00,582.21,"7,791.00",583.00,"4,536,009.00",89,-4.00,20.00,-0.69,3.50,-0.55,910.00,520.00
26,SRBL,-,225.00,231.00,224.00,229.00,229.48,"57,912.00",229.00,"13,289,680.00",102,0.00,7.00,0.00,3.13,-0.21,281.00,203.00
