S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,241.00,241.00,237.00,241.00,239.96,"6,744.00",241.00,"1,618,316.00",63,0.00,4.00,0.00,1.69,0.43,0.00,0.00
2,CZBIL,-,285.00,283.00,272.00,278.00,278.45,"13,247.00",285.00,"3,688,663.00",61,-7.00,11.00,0.00,4.04,-0.16,0.00,0.00
3,EBL,-,"1,375.00","1,380.00","1,363.00","1,370.00","1,373.07","12,992.00","1,375.00","17,838,872.00",55,-5.00,17.00,0.00,1.25,-0.22,0.00,0.00
4,GBIME,-,410.00,407.00,402.00,404.00,403.31,"4,396.00",410.00,"1,772,943.00",34,-6.00,5.00,0.00,1.24,0.17,0.00,0.00
5,HBL,-,815.00,824.00,824.00,824.00,824.00,23.00,815.00,"18,952.00",1,9.00,0.00,0.00,0.00,0.00,0.00,0.00
6,KBL,-,282.00,280.00,270.00,271.00,271.71,"3,082.00",282.00,"837,405.00",18,-11.00,10.00,0.00,3.70,-0.26,0.00,0.00
7,LBL,-,370.00,370.00,366.00,366.00,368.00,"1,000.00",370.00,"368,000.00",2,-4.00,4.00,0.00,1.09,-0.55,0.00,0.00
8,MBL,-,239.00,235.00,222.00,226.00,223.95,"11,976.00",239.00,"2,682,016.00",30,-13.00,13.00,0.00,5.86,0.91,0.00,0.00
9,NABIL,-,"1,675.00","1,683.00","1,650.00","1,665.00","1,656.52","4,852.00","1,675.00","8,037,439.00",38,-10.00,33.00,0.00,2.00,0.51,0.00,0.00
10,NBB,-,264.00,267.00,257.00,260.00,259.78,"12,528.00",264.00,"3,254,504.00",31,-4.00,10.00,0.00,3.89,0.09,0.00,0.00
11,NBL,-,"1,138.00","1,251.00","1,194.00","1,251.00","1,249.26","11,538.00","1,138.00","14,413,998.00",98,113.00,57.00,0.00,4.77,0.14,0.00,0.00
12,NCCB,-,189.00,188.00,186.00,188.00,187.00,520.00,189.00,"97,240.00",4,-1.00,2.00,0.00,1.08,0.53,0.00,0.00
13,NIB,-,831.00,820.00,802.00,815.00,808.22,"4,272.00",831.00,"3,452,734.00",21,-16.00,18.00,0.00,2.24,0.83,0.00,0.00
14,NMB,-,275.00,270.00,265.00,265.00,267.69,"3,022.00",275.00,"808,948.00",10,-10.00,5.00,0.00,1.89,-1.01,0.00,0.00
15,PCBL,-,316.00,316.00,308.00,313.00,311.94,"5,259.00",316.00,"1,640,508.00",29,-3.00,8.00,0.00,2.60,0.34,0.00,0.00
16,SANIMA,-,280.00,280.00,271.00,274.00,272.99,"2,070.00",280.00,"565,088.00",12,-6.00,9.00,0.00,3.32,0.37,0.00,0.00
17,SBI,-,846.00,862.00,831.00,844.00,837.64,"10,601.00",846.00,"8,879,783.00",40,-2.00,31.00,0.00,3.73,0.75,0.00,0.00
18,SBL,-,330.00,329.00,323.00,326.00,325.79,"1,287.00",330.00,"419,289.00",15,-4.00,6.00,0.00,1.86,0.07,0.00,0.00
19,SCB,-,"2,084.00","2,092.00","2,054.00","2,056.00","2,062.32",772.00,"2,084.00","1,592,112.00",15,-28.00,38.00,0.00,1.85,-0.31,0.00,0.00
20,SRBL,-,192.00,192.00,188.00,189.00,189.55,"3,094.00",192.00,"586,463.00",22,-3.00,4.00,0.00,2.13,-0.29,0.00,0.00
