S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,484.00,485.00,485.00,485.00,485.00,146.00,484.00,"70,810.00",1,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2,CZBIL,-,420.00,424.00,417.00,419.00,419.81,"6,760.00",420.00,"2,837,913.00",33,-1.00,7.00,0.00,1.68,-0.19,0.00,0.00
3,EBL,-,"2,200.00","2,220.00","2,192.00","2,214.00","2,205.77","4,744.00","2,200.00","10,464,159.00",31,14.00,28.00,0.00,1.28,0.37,0.00,0.00
4,GBIME,-,472.00,519.00,481.00,519.00,517.43,"1,764.00",472.00,"912,744.00",10,47.00,38.00,0.00,7.90,0.30,0.00,0.00
5,HBL,-,810.00,810.00,795.00,800.00,801.74,"2,325.00",810.00,"1,864,044.00",7,-10.00,15.00,0.00,1.89,-0.22,0.00,0.00
6,KBL,-,398.00,400.00,383.00,384.00,389.09,"1,678.00",398.00,"652,890.00",8,-14.00,17.00,0.00,4.44,-1.33,0.00,0.00
7,LBL,-,459.00,455.00,442.00,442.00,445.09,"1,400.00",459.00,"623,125.00",4,-17.00,13.00,0.00,2.94,-0.70,0.00,0.00
8,MBL,-,455.00,470.00,457.00,463.00,460.16,"4,899.00",455.00,"2,254,326.00",12,8.00,13.00,0.00,2.84,0.61,0.00,0.00
9,MEGA,-,386.00,401.00,382.00,398.00,395.09,"19,907.00",386.00,"7,865,013.00",182,12.00,19.00,0.00,4.97,0.73,0.00,0.00
10,NABIL,-,"1,940.00","1,940.00","1,904.00","1,935.00","1,922.90","3,143.00","1,940.00","6,043,659.00",15,-5.00,36.00,0.00,1.89,0.63,0.00,0.00
11,NBB,-,602.00,602.00,590.00,600.00,596.99,"12,320.00",602.00,"7,354,935.00",31,-2.00,12.00,0.00,2.03,0.50,0.00,0.00
12,NBL,-,312.00,318.00,306.00,306.00,311.36,"30,350.00",312.00,"9,449,849.00",34,-6.00,12.00,0.00,3.92,-1.75,0.00,0.00
13,NCCB,-,412.00,419.00,404.00,410.00,410.59,"11,651.00",412.00,"4,783,769.00",26,-2.00,15.00,0.00,3.71,-0.14,0.00,0.00
14,NIB,-,835.00,839.00,825.00,832.00,834.21,"2,838.00",835.00,"2,367,487.00",17,-3.00,14.00,0.00,1.70,-0.27,0.00,0.00
15,NICA,-,713.00,715.00,707.00,708.00,709.62,"10,809.00",713.00,"7,670,236.00",50,-5.00,8.00,0.00,1.13,-0.23,0.00,0.00
16,NMB,-,381.00,394.00,380.00,384.00,384.80,"8,910.00",381.00,"3,428,585.00",19,3.00,14.00,0.00,3.68,-0.21,0.00,0.00
17,PCBL,-,453.00,460.00,450.00,453.00,454.68,"8,440.00",453.00,"3,837,518.00",50,0.00,10.00,0.00,2.22,-0.37,0.00,0.00
18,SANIMA,-,455.00,461.00,452.00,461.00,454.55,"5,227.00",455.00,"2,375,923.00",17,6.00,9.00,0.00,1.99,1.40,0.00,0.00
19,SBI,-,975.00,978.00,970.00,975.00,974.37,"3,050.00",975.00,"2,971,821.00",13,0.00,8.00,0.00,0.82,0.06,0.00,0.00
20,SBL,-,539.00,564.00,546.00,560.00,559.13,"12,125.00",539.00,"6,779,433.00",36,21.00,18.00,0.00,3.30,0.16,0.00,0.00
21,SCB,-,"1,799.00","1,800.00","1,795.00","1,795.00","1,798.85",65.00,"1,799.00","116,925.00",2,-4.00,5.00,0.00,0.28,-0.21,0.00,0.00
22,SRBL,-,380.00,395.00,375.00,377.00,381.26,"3,148.00",380.00,"1,200,191.00",32,-3.00,20.00,0.00,5.33,-1.13,0.00,0.00
