S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,66.80,480.00,480.00,451.00,453.00,457.30,"61,086.00",462.00,"27,934,647.00",321,-9.00,29.00,-1.95,6.43,-0.95,576.00,313.00
2,BOKL,67.94,318.00,327.00,305.00,310.00,314.47,"213,078.00",315.00,"67,007,614.00",699,-5.00,22.00,-1.59,7.21,-1.44,344.00,196.00
3,CBL,49.67,222.00,227.00,217.00,219.00,222.70,"300,729.00",219.00,"66,972,905.00",976,0.00,10.00,0.00,4.61,-1.69,245.00,125.00
4,CCBL,52.51,259.00,265.00,253.00,254.00,256.05,"229,631.00",256.00,"58,796,019.00",560,-2.00,12.00,-0.78,4.74,-0.81,268.00,136.00
5,CZBIL,70.19,305.00,308.00,300.00,301.00,303.18,"274,419.00",302.00,"83,198,866.00",915,-1.00,8.00,-0.33,2.67,-0.72,312.00,164.00
6,EBL,60.65,807.00,820.00,775.00,782.00,782.87,"44,848.00",792.00,"35,110,094.00",278,-10.00,45.00,-1.26,5.81,-0.11,932.00,520.00
7,GBIME,61.19,420.00,432.00,416.00,423.00,420.51,"700,501.00",414.00,"294,568,722.00","1,919",9.00,16.00,2.17,3.85,0.59,432.00,211.00
8,HBL,69.98,558.00,578.00,555.00,556.00,560.56,"32,061.00",548.00,"17,972,245.00",326,8.00,23.00,1.46,4.14,-0.82,749.00,452.00
9,KBL,69.86,285.00,310.00,285.00,294.00,297.46,"470,539.00",298.00,"139,967,919.00","1,526",-4.00,25.00,-1.34,8.77,-1.18,310.00,153.00
10,LBL,69.07,290.00,294.00,283.00,285.00,287.98,"113,160.00",286.00,"32,587,885.00",380,-1.00,11.00,-0.35,3.89,-1.05,325.00,184.00
11,MBL,69.46,315.00,319.00,299.00,302.00,306.79,"222,586.00",310.00,"68,286,087.00",725,-8.00,20.00,-2.58,6.69,-1.58,319.00,199.00
12,MEGA,61.90,303.00,308.00,292.00,296.00,297.59,"196,518.00",298.00,"58,482,597.00",886,-2.00,16.00,-0.67,5.48,-0.54,312.00,182.00
13,NABIL,70.87,"1,107.00","1,197.00","1,107.00","1,160.00","1,174.25","181,209.00","1,165.00","212,784,832.00","1,168",-5.00,90.00,-0.43,8.13,-1.23,"1,550.00",594.00
14,NBB,57.26,310.00,314.00,298.00,299.00,305.00,"198,443.00",306.00,"60,524,140.00",812,-7.00,16.00,-2.29,5.37,-2.01,330.00,169.00
15,NBL,54.77,400.00,402.00,384.00,389.00,391.38,"267,830.00",395.00,"104,823,411.00",640,-6.00,18.00,-1.52,4.69,-0.61,427.00,214.00
16,NCCB,59.80,326.00,326.00,309.00,311.00,311.47,"192,677.00",311.00,"60,012,595.00",585,0.00,17.00,0.00,5.50,-0.15,385.00,163.00
17,NIB,67.08,460.00,466.00,454.00,458.00,457.28,"66,417.00",453.00,"30,370,985.00",480,5.00,12.00,1.10,2.64,0.16,557.00,335.00
18,NICA,69.18,900.00,905.00,880.00,888.00,892.82,"256,674.00",889.00,"229,162,568.00",927,-1.00,25.00,-0.11,2.84,-0.54,963.00,422.00
19,NMB,68.92,450.00,453.00,439.00,440.00,444.04,"264,381.00",442.00,"117,396,434.00","1,094",-2.00,14.00,-0.45,3.19,-0.92,517.00,321.00
20,PCBL,55.85,468.00,472.00,452.00,458.00,461.66,"188,426.00",462.00,"86,988,448.00",661,-4.00,20.00,-0.87,4.42,-0.80,482.00,219.19
21,PRVU,65.47,485.00,490.00,465.00,470.00,474.60,"644,368.00",476.00,"305,818,398.00","2,156",-6.00,25.00,-1.26,5.38,-0.98,490.00,195.00
22,SANIMA,70.65,385.00,387.00,364.00,374.00,372.84,"231,832.00",379.00,"86,436,173.00",835,-5.00,23.00,-1.32,6.32,0.31,437.00,287.00
23,SBI,63.23,436.00,439.00,428.00,432.00,431.59,"45,997.00",428.00,"19,851,710.00",191,4.00,11.00,0.93,2.57,0.10,583.00,373.00
24,SBL,66.98,404.00,414.00,391.00,395.00,401.49,"145,607.00",397.00,"58,459,151.00",649,-2.00,23.00,-0.50,5.88,-1.64,479.00,252.00
25,SCB,59.36,641.00,642.00,626.00,626.00,632.96,"33,319.00",630.00,"21,089,668.00",359,-4.00,16.00,-0.63,2.56,-1.11,850.00,505.00
26,SRBL,62.58,321.00,325.00,308.00,311.00,313.94,"136,652.00",321.00,"42,900,945.00",605,-10.00,17.00,-3.12,5.52,-0.95,325.00,201.00
