S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,645.00,646.00,615.00,625.00,631.74,"1,784.00",645.00,"1,127,016.00",23,-20.00,31.00,0.00,5.04,-1.08,0.00,0.00
2,BOKL,-,713.00,714.00,705.00,706.00,708.30,"49,484.00",713.00,"35,049,384.00",153,-7.00,9.00,0.00,1.28,-0.33,0.00,0.00
3,CBL,-,354.00,358.00,338.00,342.00,343.72,"152,931.00",354.00,"52,565,756.00",515,-12.00,20.00,0.00,5.92,-0.50,0.00,0.00
4,CCBL,-,455.00,456.00,447.00,448.00,449.62,"11,974.00",455.00,"5,383,802.00",50,-7.00,9.00,0.00,2.01,-0.36,0.00,0.00
5,CZBIL,-,554.00,557.00,540.00,544.00,543.53,"15,802.00",554.00,"8,588,885.00",95,-10.00,17.00,0.00,3.15,0.09,0.00,0.00
6,EBL,-,"3,665.00","3,698.00","3,626.00","3,650.00","3,664.19","12,995.00","3,665.00","47,616,176.00",87,-15.00,72.00,0.00,1.99,-0.39,0.00,0.00
7,GBIME,-,495.00,499.00,490.00,495.00,492.46,"20,951.00",495.00,"10,317,509.00",61,0.00,9.00,0.00,1.84,0.51,0.00,0.00
8,HBL,-,"1,380.00","1,400.00","1,380.00","1,400.00","1,389.62","1,320.00","1,380.00","1,834,300.00",7,20.00,20.00,0.00,1.45,0.74,0.00,0.00
9,KBL,-,620.00,620.00,609.00,610.00,611.23,"27,324.00",620.00,"16,701,352.00",107,-10.00,11.00,0.00,1.81,-0.20,0.00,0.00
10,LBL,-,874.00,880.00,855.00,860.00,868.34,"6,235.00",874.00,"5,414,095.00",43,-14.00,25.00,0.00,2.92,-0.97,0.00,0.00
11,MBL,-,549.00,570.00,550.00,553.00,557.16,"34,371.00",549.00,"19,150,300.00",148,4.00,20.00,0.00,3.64,-0.75,0.00,0.00
12,MEGA,-,518.00,517.00,509.00,509.00,512.40,"6,977.00",518.00,"3,574,989.00",55,-9.00,8.00,0.00,1.57,-0.67,0.00,0.00
13,NABIL,-,"1,760.00","1,760.00","1,735.00","1,739.00","1,747.32","4,023.00","1,760.00","7,029,454.00",34,-21.00,25.00,0.00,1.44,-0.48,0.00,0.00
14,NBB,-,852.00,869.00,834.00,840.00,854.51,"22,264.00",852.00,"19,024,772.00",138,-12.00,35.00,0.00,4.20,-1.73,0.00,0.00
15,NBL,-,510.00,515.00,506.00,506.00,509.69,"11,294.00",510.00,"5,756,436.00",41,-4.00,9.00,0.00,1.78,-0.73,0.00,0.00
16,NIB,-,788.00,800.00,780.00,783.00,786.05,"10,475.00",788.00,"8,233,850.00",81,-5.00,20.00,0.00,2.56,-0.39,0.00,0.00
17,NICA,-,614.00,618.00,606.00,612.00,610.51,"9,272.00",614.00,"5,660,666.00",51,-2.00,12.00,0.00,1.98,0.24,0.00,0.00
18,NMB,-,704.00,719.00,704.00,707.00,710.17,"16,526.00",704.00,"11,736,278.00",53,3.00,15.00,0.00,2.13,-0.45,0.00,0.00
19,PCBL,-,647.00,649.00,620.00,622.00,632.10,"10,812.00",647.00,"6,834,277.00",62,-25.00,29.00,0.00,4.68,-1.62,0.00,0.00
20,SANIMA,-,626.00,622.00,610.00,620.00,615.62,"15,651.00",626.00,"9,635,009.00",87,-6.00,12.00,0.00,1.97,0.71,0.00,0.00
21,SBI,-,"1,776.00","1,775.00","1,728.00","1,728.00","1,744.29","2,780.00","1,776.00","4,849,113.00",27,-48.00,47.00,0.00,2.72,-0.94,0.00,0.00
22,SBL,-,"1,060.00","1,075.00","1,056.00","1,060.00","1,064.49","12,232.00","1,060.00","13,020,831.00",72,0.00,19.00,0.00,1.80,-0.42,0.00,0.00
23,SCB,-,"3,480.00","3,450.00","3,400.00","3,405.00","3,413.56","2,621.00","3,480.00","8,946,945.00",39,-75.00,50.00,0.00,1.47,-0.25,0.00,0.00
24,SRBL,-,598.00,603.00,580.00,585.00,586.37,"3,610.00",598.00,"2,116,807.00",30,-13.00,23.00,0.00,3.97,-0.23,0.00,0.00
