S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,525.00,560.00,505.00,555.00,539.77,"6,827.00",525.00,"3,685,039.00",71,30.00,55.00,0.00,10.89,2.74,0.00,0.00
2,BOKL,-,646.00,658.00,609.00,651.00,645.98,"96,962.00",646.00,"62,635,768.00",459,5.00,49.00,0.00,8.05,0.77,0.00,0.00
3,CBL,-,255.00,270.00,242.00,265.00,256.86,"74,509.00",255.00,"19,138,520.00",205,10.00,28.00,0.00,11.57,3.07,0.00,0.00
4,CCBL,-,367.00,382.00,346.00,380.00,364.65,"14,831.00",367.00,"5,408,097.00",81,13.00,36.00,0.00,10.40,4.04,0.00,0.00
5,CZBIL,-,487.00,500.00,470.00,500.00,490.50,"38,597.00",487.00,"18,931,934.00",230,13.00,30.00,0.00,6.38,1.90,0.00,0.00
6,EBL,-,"3,215.00","3,275.00","3,050.00","3,230.00","3,203.29","47,939.00","3,215.00","153,562,336.00",399,15.00,225.00,0.00,7.38,0.83,0.00,0.00
7,GBIME,-,445.00,450.00,420.00,450.00,437.38,"37,112.00",445.00,"16,232,060.00",152,5.00,30.00,0.00,7.14,2.80,0.00,0.00
8,HBL,-,"1,144.00","1,198.00","1,100.00","1,198.00","1,143.76","8,419.00","1,144.00","9,629,324.00",55,54.00,98.00,0.00,8.91,4.53,0.00,0.00
9,KBL,-,563.00,575.00,525.00,575.00,557.22,"43,033.00",563.00,"23,978,892.00",216,12.00,50.00,0.00,9.52,3.09,0.00,0.00
10,LBL,-,685.00,728.00,659.00,728.00,686.13,"21,167.00",685.00,"14,523,275.00",112,43.00,69.00,0.00,10.47,5.75,0.00,0.00
11,MBL,-,488.00,515.00,465.00,510.00,497.19,"41,593.00",488.00,"20,679,544.00",181,22.00,50.00,0.00,10.75,2.51,0.00,0.00
12,MEGA,-,465.00,488.00,442.00,488.00,470.34,"25,437.00",465.00,"11,963,975.00",127,23.00,46.00,0.00,10.41,3.62,0.00,0.00
13,NABIL,-,"1,640.00","1,655.00","1,600.00","1,655.00","1,629.92","7,847.00","1,640.00","12,789,990.00",72,15.00,55.00,0.00,3.44,1.52,0.00,0.00
14,NBB,-,720.00,760.00,676.00,759.00,732.87,"34,699.00",720.00,"25,429,942.00",199,39.00,84.00,0.00,12.43,3.44,0.00,0.00
15,NBL,-,417.00,425.00,400.00,425.00,415.08,"40,628.00",417.00,"16,863,740.00",130,8.00,25.00,0.00,6.25,2.33,0.00,0.00
16,NIB,-,731.00,749.00,704.00,740.00,722.14,"33,758.00",731.00,"24,377,996.00",200,9.00,45.00,0.00,6.39,2.41,0.00,0.00
17,NICA,-,534.00,566.00,514.00,562.00,542.11,"21,579.00",534.00,"11,698,143.00",142,28.00,52.00,0.00,10.12,3.54,0.00,0.00
18,NMB,-,653.00,666.00,605.00,665.00,647.41,"19,614.00",653.00,"12,698,331.00",130,12.00,61.00,0.00,10.08,2.64,0.00,0.00
19,PCBL,-,521.00,549.00,505.00,545.00,529.06,"21,905.00",521.00,"11,589,126.00",99,24.00,44.00,0.00,8.71,2.92,0.00,0.00
20,SANIMA,-,552.00,575.00,516.00,572.00,554.63,"34,912.00",552.00,"19,363,286.00",229,20.00,59.00,0.00,11.43,3.04,0.00,0.00
21,SBI,-,"1,445.00","1,570.00","1,400.00","1,556.00","1,521.61","26,370.00","1,445.00","40,124,952.00",174,111.00,170.00,0.00,12.14,2.21,0.00,0.00
22,SBL,-,955.00,995.00,890.00,988.00,951.46,"45,583.00",955.00,"43,370,404.00",252,33.00,105.00,0.00,11.80,3.70,0.00,0.00
23,SCB,-,"2,806.00","2,907.00","2,753.00","2,870.00","2,826.31","11,007.00","2,806.00","31,109,208.00",114,64.00,154.00,0.00,5.59,1.52,0.00,0.00
24,SRBL,-,483.00,507.00,467.00,502.00,492.77,"19,534.00",483.00,"9,625,708.00",91,19.00,40.00,0.00,8.57,1.84,0.00,0.00
