S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,48.12,406.00,409.00,403.00,409.00,405.21,"6,252.00",405.00,"2,533,350.00",43,4.00,6.00,0.99,1.49,0.93,451.00,290.00
2,BOKL,49.64,218.00,218.00,213.00,216.00,214.46,"7,387.00",215.00,"1,584,205.00",31,1.00,5.00,0.47,2.35,0.71,345.00,210.00
3,CBL,47.39,140.00,140.00,137.00,140.00,138.71,"69,311.00",140.00,"9,614,235.00",82,0.00,3.00,0.00,2.19,0.92,175.00,134.00
4,CCBL,38.34,162.00,163.00,161.00,162.00,161.60,"14,150.00",162.00,"2,286,667.00",42,0.00,2.00,0.00,1.24,0.25,186.00,150.00
5,CZBIL,45.35,183.00,183.00,181.00,182.00,182.08,"3,405.00",183.00,"619,975.00",33,-1.00,2.00,-0.55,1.10,-0.04,243.00,178.00
6,EBL,53.05,546.00,550.00,543.00,546.00,545.84,"7,268.00",546.00,"3,967,147.00",49,0.00,7.00,0.00,1.29,0.03,707.00,501.00
7,HBL,48.15,490.00,490.00,484.00,485.00,486.56,767.00,490.00,"373,192.00",17,-5.00,6.00,-1.02,1.24,-0.32,644.00,418.00
8,KBL,39.89,177.00,180.00,177.00,179.00,178.43,"6,702.00",179.00,"1,195,863.00",35,0.00,3.00,0.00,1.69,0.32,269.00,174.00
9,LBL,57.06,219.00,219.00,216.00,218.00,217.28,"28,355.00",217.00,"6,160,908.00",142,1.00,3.00,0.46,1.39,0.33,245.00,182.00
10,MBL,46.87,217.00,218.00,217.00,217.00,217.07,"5,078.00",217.00,"1,102,276.00",30,0.00,1.00,0.00,0.46,-0.03,295.00,203.00
11,MEGA,48.98,183.00,184.00,181.00,184.00,182.88,"8,415.00",183.00,"1,538,916.00",54,1.00,3.00,0.55,1.66,0.61,222.00,155.00
12,NABIL,49.13,739.00,739.00,725.00,729.00,730.13,"11,013.00",730.00,"8,040,885.00",90,-1.00,14.00,-0.14,1.93,-0.15,900.00,678.00
13,NBB,46.67,202.00,202.00,199.00,200.00,200.16,"8,784.00",200.00,"1,758,238.00",36,0.00,3.00,0.00,1.51,-0.08,242.00,178.00
14,NBL,34.63,314.00,314.00,311.00,312.00,312.12,"19,458.00",313.00,"6,073,212.00",58,-1.00,3.00,-0.32,0.96,-0.04,355.00,281.00
15,NCCB,44.23,202.00,202.00,198.00,198.00,198.51,"14,967.00",201.00,"2,971,072.00",48,-3.00,4.00,-1.49,2.02,-0.26,276.00,191.00
16,NIB,48.24,415.00,417.00,412.00,417.00,414.69,"9,884.00",412.00,"4,098,806.00",71,5.00,5.00,1.21,1.21,0.55,684.00,411.00
17,NICA,41.91,407.00,409.00,404.00,405.00,405.15,"24,612.00",407.00,"9,971,612.00",68,-2.00,5.00,-0.49,1.24,-0.04,515.00,355.00
18,NMB,41.23,388.00,389.00,385.00,388.00,386.93,"41,612.00",388.00,"16,100,775.00",189,0.00,4.00,0.00,1.04,0.28,400.00,300.00
19,PCBL,41.92,272.00,274.00,271.00,273.00,272.58,"11,187.00",271.00,"3,049,406.00",51,2.00,3.00,0.74,1.11,0.15,397.00,256.00
20,PRVU,41.91,227.00,227.00,225.00,225.00,225.17,"19,845.00",227.00,"4,468,533.00",85,-2.00,2.00,-0.88,0.89,-0.08,304.00,205.00
21,SANIMA,52.09,305.00,308.00,305.00,306.00,305.99,"12,188.00",305.00,"3,729,404.00",45,1.00,3.00,0.33,0.98,0.00,371.00,286.00
22,SBI,42.87,348.00,352.00,347.00,347.00,348.13,"1,411.00",346.00,"491,206.00",17,1.00,5.00,0.29,1.44,-0.32,530.00,344.00
23,SBL,48.83,282.00,284.00,281.00,284.00,282.12,"4,273.00",282.00,"1,205,520.00",29,2.00,3.00,0.71,1.07,0.66,361.00,272.00
24,SCB,44.35,530.00,530.00,526.00,526.00,527.76,"2,370.00",527.00,"1,250,789.00",24,-1.00,4.00,-0.19,0.76,-0.33,755.00,520.00
25,SRBL,42.74,214.00,216.00,213.00,215.00,213.57,"7,059.00",216.00,"1,507,566.00",15,-1.00,3.00,-0.46,1.41,0.67,277.00,203.00
